application,repetition,multiplier,route,operation,query_repetition,nanoseconds
deathstarbench_social_network,0,2,direct,read_user_timeline,30,3740
deathstarbench_social_network,0,2,full,compose_post,0,28223
deathstarbench_social_network,0,2,full,read_home_timeline,0,7666
deathstarbench_social_network,0,2,full,read_user_timeline,0,9153
deathstarbench_social_network,0,2,full,compose_post,1,14204
deathstarbench_social_network,0,2,full,read_home_timeline,1,4274
deathstarbench_social_network,0,2,full,read_user_timeline,1,7517
deathstarbench_social_network,0,2,full,compose_post,2,13639
deathstarbench_social_network,0,2,full,read_home_timeline,2,3979
deathstarbench_social_network,0,2,full,read_user_timeline,2,7477
deathstarbench_social_network,0,2,full,compose_post,3,13183
deathstarbench_social_network,0,2,full,read_home_timeline,3,4374
deathstarbench_social_network,0,2,full,read_user_timeline,3,7243
deathstarbench_social_network,0,2,full,compose_post,4,13810
deathstarbench_social_network,0,2,full,read_home_timeline,4,4055
deathstarbench_social_network,0,2,full,read_user_timeline,4,7352
deathstarbench_social_network,0,2,full,compose_post,5,12963
deathstarbench_social_network,0,2,full,read_home_timeline,5,4167
deathstarbench_social_network,0,2,full,read_user_timeline,5,7145
deathstarbench_social_network,0,2,full,compose_post,6,13171
deathstarbench_social_network,0,2,full,read_home_timeline,6,4055
deathstarbench_social_network,0,2,full,read_user_timeline,6,7458
deathstarbench_social_network,0,2,full,compose_post,7,12915
deathstarbench_social_network,0,2,full,read_home_timeline,7,3958
deathstarbench_social_network,0,2,full,read_user_timeline,7,7306
deathstarbench_social_network,0,2,full,compose_post,8,12912
deathstarbench_social_network,0,2,full,read_home_timeline,8,4109
deathstarbench_social_network,0,2,full,read_user_timeline,8,7275
deathstarbench_social_network,0,2,full,compose_post,9,12876
deathstarbench_social_network,0,2,full,read_home_timeline,9,3934
deathstarbench_social_network,0,2,full,read_user_timeline,9,7607
deathstarbench_social_network,0,2,full,compose_post,10,12850
deathstarbench_social_network,0,2,full,read_home_timeline,10,3938
deathstarbench_social_network,0,2,full,read_user_timeline,10,7310
deathstarbench_social_network,0,2,full,compose_post,11,12795
deathstarbench_social_network,0,2,full,read_home_timeline,11,3895
deathstarbench_social_network,0,2,full,read_user_timeline,11,7111
deathstarbench_social_network,0,2,full,compose_post,12,12842
deathstarbench_social_network,0,2,full,read_home_timeline,12,3900
deathstarbench_social_network,0,2,full,read_user_timeline,12,7354
deathstarbench_social_network,0,2,full,compose_post,13,12535
deathstarbench_social_network,0,2,full,read_home_timeline,13,3875
deathstarbench_social_network,0,2,full,read_user_timeline,13,7453
deathstarbench_social_network,0,2,full,compose_post,14,12930
deathstarbench_social_network,0,2,full,read_home_timeline,14,4062
deathstarbench_social_network,0,2,full,read_user_timeline,14,7679
deathstarbench_social_network,0,2,full,compose_post,15,13045
deathstarbench_social_network,0,2,full,read_home_timeline,15,3806
deathstarbench_social_network,0,2,full,read_user_timeline,15,7600
deathstarbench_social_network,0,2,full,compose_post,16,12970
deathstarbench_social_network,0,2,full,read_home_timeline,16,3898
deathstarbench_social_network,0,2,full,read_user_timeline,16,7409
deathstarbench_social_network,0,2,full,compose_post,17,12918
deathstarbench_social_network,0,2,full,read_home_timeline,17,4113
deathstarbench_social_network,0,2,full,read_user_timeline,17,7623
deathstarbench_social_network,0,2,full,compose_post,18,13569
deathstarbench_social_network,0,2,full,read_home_timeline,18,3890
deathstarbench_social_network,0,2,full,read_user_timeline,18,7271
deathstarbench_social_network,0,2,full,compose_post,19,13049
deathstarbench_social_network,0,2,full,read_home_timeline,19,3890
deathstarbench_social_network,0,2,full,read_user_timeline,19,7347
deathstarbench_social_network,0,2,full,compose_post,20,12997
deathstarbench_social_network,0,2,full,read_home_timeline,20,3936
deathstarbench_social_network,0,2,full,read_user_timeline,20,7448
deathstarbench_social_network,0,2,full,compose_post,21,13207
deathstarbench_social_network,0,2,full,read_home_timeline,21,3816
deathstarbench_social_network,0,2,full,read_user_timeline,21,7616
deathstarbench_social_network,0,2,full,compose_post,22,12774
deathstarbench_social_network,0,2,full,read_home_timeline,22,3977
deathstarbench_social_network,0,2,full,read_user_timeline,22,7162
deathstarbench_social_network,0,2,full,compose_post,23,12967
deathstarbench_social_network,0,2,full,read_home_timeline,23,3779
deathstarbench_social_network,0,2,full,read_user_timeline,23,7322
deathstarbench_social_network,0,2,full,compose_post,24,30147
deathstarbench_social_network,0,2,full,read_home_timeline,24,4616
deathstarbench_social_network,0,2,full,read_user_timeline,24,7484
deathstarbench_social_network,0,2,full,compose_post,25,12884
deathstarbench_social_network,0,2,full,read_home_timeline,25,3934
deathstarbench_social_network,0,2,full,read_user_timeline,25,7424
deathstarbench_social_network,0,2,full,compose_post,26,13500
deathstarbench_social_network,0,2,full,read_home_timeline,26,4663
deathstarbench_social_network,0,2,full,read_user_timeline,26,8181
deathstarbench_social_network,0,2,full,compose_post,27,13384
deathstarbench_social_network,0,2,full,read_home_timeline,27,4127
deathstarbench_social_network,0,2,full,read_user_timeline,27,7482
deathstarbench_social_network,0,2,full,compose_post,28,13007
deathstarbench_social_network,0,2,full,read_home_timeline,28,3905
deathstarbench_social_network,0,2,full,read_user_timeline,28,7453
deathstarbench_social_network,0,2,full,compose_post,29,12989
deathstarbench_social_network,0,2,full,read_home_timeline,29,3994
deathstarbench_social_network,0,2,full,read_user_timeline,29,7563
deathstarbench_social_network,0,2,full,compose_post,30,12877
deathstarbench_social_network,0,2,full,read_home_timeline,30,4083
deathstarbench_social_network,0,2,full,read_user_timeline,30,7726
deathstarbench_social_network,0,4,direct,compose_post,0,15570
deathstarbench_social_network,0,4,direct,read_home_timeline,0,6607
deathstarbench_social_network,0,4,direct,read_user_timeline,0,6035
deathstarbench_social_network,0,4,direct,compose_post,1,5639
deathstarbench_social_network,0,4,direct,read_home_timeline,1,3709
deathstarbench_social_network,0,4,direct,read_user_timeline,1,4716
deathstarbench_social_network,0,4,direct,compose_post,2,4691
deathstarbench_social_network,0,4,direct,read_home_timeline,2,3299
deathstarbench_social_network,0,4,direct,read_user_timeline,2,4104
deathstarbench_social_network,0,4,direct,compose_post,3,4426
deathstarbench_social_network,0,4,direct,read_home_timeline,3,3287
deathstarbench_social_network,0,4,direct,read_user_timeline,3,4002
deathstarbench_social_network,0,4,direct,compose_post,4,4559
deathstarbench_social_network,0,4,direct,read_home_timeline,4,3170
deathstarbench_social_network,0,4,direct,read_user_timeline,4,3922
deathstarbench_social_network,0,4,direct,compose_post,5,4443
deathstarbench_social_network,0,4,direct,read_home_timeline,5,3054
deathstarbench_social_network,0,4,direct,read_user_timeline,5,3787
deathstarbench_social_network,0,4,direct,compose_post,6,4496
deathstarbench_social_network,0,4,direct,read_home_timeline,6,3207
deathstarbench_social_network,0,4,direct,read_user_timeline,6,3747
deathstarbench_social_network,0,4,direct,compose_post,7,4405
deathstarbench_social_network,0,4,direct,read_home_timeline,7,2945
deathstarbench_social_network,0,4,direct,read_user_timeline,7,3870
deathstarbench_social_network,0,4,direct,compose_post,8,4293
deathstarbench_social_network,0,4,direct,read_home_timeline,8,3103
deathstarbench_social_network,0,4,direct,read_user_timeline,8,3646
deathstarbench_social_network,0,4,direct,compose_post,9,4655
deathstarbench_social_network,0,4,direct,read_home_timeline,9,3711
deathstarbench_social_network,0,4,direct,read_user_timeline,9,4408
deathstarbench_social_network,0,4,direct,compose_post,10,4501
deathstarbench_social_network,0,4,direct,read_home_timeline,10,3278
deathstarbench_social_network,0,4,direct,read_user_timeline,10,3767
deathstarbench_social_network,0,4,direct,compose_post,11,4381
deathstarbench_social_network,0,4,direct,read_home_timeline,11,3296
deathstarbench_social_network,0,4,direct,read_user_timeline,11,4089
deathstarbench_social_network,0,4,direct,compose_post,12,4535
deathstarbench_social_network,0,4,direct,read_home_timeline,12,3283
deathstarbench_social_network,0,4,direct,read_user_timeline,12,3849
deathstarbench_social_network,0,4,direct,compose_post,13,4472
deathstarbench_social_network,0,4,direct,read_home_timeline,13,3045
deathstarbench_social_network,0,4,direct,read_user_timeline,13,4048
deathstarbench_social_network,0,4,direct,compose_post,14,4402
deathstarbench_social_network,0,4,direct,read_home_timeline,14,2976
deathstarbench_social_network,0,4,direct,read_user_timeline,14,3797
deathstarbench_social_network,0,4,direct,compose_post,15,4251
deathstarbench_social_network,0,4,direct,read_home_timeline,15,3093
deathstarbench_social_network,0,4,direct,read_user_timeline,15,3723
deathstarbench_social_network,0,4,direct,compose_post,16,4111
deathstarbench_social_network,0,4,direct,read_home_timeline,16,2996
deathstarbench_social_network,0,4,direct,read_user_timeline,16,3641
deathstarbench_social_network,0,4,direct,compose_post,17,4248
deathstarbench_social_network,0,4,direct,read_home_timeline,17,2916
deathstarbench_social_network,0,4,direct,read_user_timeline,17,3768
deathstarbench_social_network,0,4,direct,compose_post,18,4188
deathstarbench_social_network,0,4,direct,read_home_timeline,18,3163
deathstarbench_social_network,0,4,direct,read_user_timeline,18,4004
deathstarbench_social_network,0,4,direct,compose_post,19,4675
deathstarbench_social_network,0,4,direct,read_home_timeline,19,2872
deathstarbench_social_network,0,4,direct,read_user_timeline,19,3841
deathstarbench_social_network,0,4,direct,compose_post,20,4350
deathstarbench_social_network,0,4,direct,read_home_timeline,20,3144
deathstarbench_social_network,0,4,direct,read_user_timeline,20,3910
deathstarbench_social_network,0,4,direct,compose_post,21,4404
deathstarbench_social_network,0,4,direct,read_home_timeline,21,3052
deathstarbench_social_network,0,4,direct,read_user_timeline,21,3830
deathstarbench_social_network,0,4,direct,compose_post,22,4340
deathstarbench_social_network,0,4,direct,read_home_timeline,22,3024
deathstarbench_social_network,0,4,direct,read_user_timeline,22,3844
deathstarbench_social_network,0,4,direct,compose_post,23,4175
deathstarbench_social_network,0,4,direct,read_home_timeline,23,3029
deathstarbench_social_network,0,4,direct,read_user_timeline,23,3700
deathstarbench_social_network,0,4,direct,compose_post,24,4254
deathstarbench_social_network,0,4,direct,read_home_timeline,24,3032
deathstarbench_social_network,0,4,direct,read_user_timeline,24,3686
deathstarbench_social_network,0,4,direct,compose_post,25,4386
deathstarbench_social_network,0,4,direct,read_home_timeline,25,6265
deathstarbench_social_network,0,4,direct,read_user_timeline,25,3883
deathstarbench_social_network,0,4,direct,compose_post,26,4318
deathstarbench_social_network,0,4,direct,read_home_timeline,26,3304
deathstarbench_social_network,0,4,direct,read_user_timeline,26,4164
deathstarbench_social_network,0,4,direct,compose_post,27,4405
deathstarbench_social_network,0,4,direct,read_home_timeline,27,3045
deathstarbench_social_network,0,4,direct,read_user_timeline,27,4023
deathstarbench_social_network,0,4,direct,compose_post,28,4445
deathstarbench_social_network,0,4,direct,read_home_timeline,28,3062
deathstarbench_social_network,0,4,direct,read_user_timeline,28,4090
deathstarbench_social_network,0,4,direct,compose_post,29,4602
deathstarbench_social_network,0,4,direct,read_home_timeline,29,3139
deathstarbench_social_network,0,4,direct,read_user_timeline,29,3953
deathstarbench_social_network,0,4,direct,compose_post,30,4404
deathstarbench_social_network,0,4,direct,read_home_timeline,30,5230
deathstarbench_social_network,0,4,direct,read_user_timeline,30,3862
deathstarbench_social_network,0,4,full,compose_post,0,27223
deathstarbench_social_network,0,4,full,read_home_timeline,0,7195
deathstarbench_social_network,0,4,full,read_user_timeline,0,9216
deathstarbench_social_network,0,4,full,compose_post,1,13893
deathstarbench_social_network,0,4,full,read_home_timeline,1,4736
deathstarbench_social_network,0,4,full,read_user_timeline,1,7933
deathstarbench_social_network,0,4,full,compose_post,2,13254
deathstarbench_social_network,0,4,full,read_home_timeline,2,3958
deathstarbench_social_network,0,4,full,read_user_timeline,2,7242
deathstarbench_social_network,0,4,full,compose_post,3,13242
deathstarbench_social_network,0,4,full,read_home_timeline,3,4178
deathstarbench_social_network,0,4,full,read_user_timeline,3,7645
deathstarbench_social_network,0,4,full,compose_post,4,13101
deathstarbench_social_network,0,4,full,read_home_timeline,4,4194
deathstarbench_social_network,0,4,full,read_user_timeline,4,7576
deathstarbench_social_network,0,4,full,compose_post,5,12742
deathstarbench_social_network,0,4,full,read_home_timeline,5,3916
deathstarbench_social_network,0,4,full,read_user_timeline,5,7269
deathstarbench_social_network,0,4,full,compose_post,6,13128
deathstarbench_social_network,0,4,full,read_home_timeline,6,3986
deathstarbench_social_network,0,4,full,read_user_timeline,6,7345
deathstarbench_social_network,0,4,full,compose_post,7,12702
deathstarbench_social_network,0,4,full,read_home_timeline,7,3942
deathstarbench_social_network,0,4,full,read_user_timeline,7,7229
deathstarbench_social_network,0,4,full,compose_post,8,12860
deathstarbench_social_network,0,4,full,read_home_timeline,8,4213
deathstarbench_social_network,0,4,full,read_user_timeline,8,7344
deathstarbench_social_network,0,4,full,compose_post,9,12859
deathstarbench_social_network,0,4,full,read_home_timeline,9,3992
deathstarbench_social_network,0,4,full,read_user_timeline,9,7126
deathstarbench_social_network,0,4,full,compose_post,10,12649
