profile,scope,mode,view,method,operation,expected_campaigns,issued_campaigns,coverage,all_test_requests,issued_test_requests,observed_all,observed_issued,prediction,signed_error_pp,signed_error_pp_lower95,signed_error_pp_upper95,absolute_error_pp,absolute_error_pp_lower95,absolute_error_pp_upper95,brier_score,brier_score_lower95,brier_score_upper95,represented_strata,minimum_issued_campaigns_per_stratum,absolute_error_median_pp,absolute_error_p90_pp,absence_reasons
opentelemetry_demo,current,trace_only,stable,B1,checkout,80,0,0.0,72649,0,0.7254292668380229,,,,,,,,,,,,0,0,,,"{""insufficient_path_marginals"": 56, ""topology_ambiguous_target_fraction"": 24}"
opentelemetry_demo,current,trace_only,stable,B2,add_to_cart,80,12,0.15,72644,11378,0.8528918054619399,0.8436280274477232,0.7780416676223709,-6.5586359825352165,-8.581536453615431,-4.51284556581171,6.5586359825352165,4.518782693933398,8.589873878889824,0.13643272534877993,0.12611533436148523,0.146776779150714,2,2,5.2402589654340135,6.801638544794797,"{""insufficient_path_marginals"": 39, ""topology_ambiguous_target_fraction"": 29}"
opentelemetry_demo,current,trace_only,stable,B2,browse_product,80,14,0.175,72647,12949,0.8507387080949838,0.7943300763802551,0.7350555561468995,-5.9274520233355625,-8.149714134257854,-3.845800683133027,5.956866513248509,3.8516630441590567,8.12426695993691,0.14921204886496875,0.1290912040052669,0.17746114990980336,2,4,6.06273072453048,8.091687813680004,"{""insufficient_path_marginals"": 40, ""topology_ambiguous_target_fraction"": 26}"
opentelemetry_demo,current,trace_only,stable,B2,checkout,80,16,0.2,72649,14818,0.7254292668380229,0.6919281417119008,0.7105879627901013,1.8659821078200456,-2.800857122690344,5.231576233803781,5.995836647201585,3.624422225389761,9.152633937256397,0.19984192078320037,0.1876481504447294,0.21124220894846865,2,6,4.175602450451291,8.949655932591106,"{""insufficient_path_marginals"": 40, ""topology_ambiguous_target_fraction"": 24}"
opentelemetry_demo,current,trace_only,stable,B3,add_to_cart,80,51,0.6375,72644,47947,0.8528918054619399,0.8764902740227043,0.9417880198522223,6.529774582951811,5.89958439285215,7.160331801807079,6.529774582951811,5.897109257305807,7.164000434161829,0.11189648364363683,0.10690291256047402,0.11679451153697328,8,2,6.204937060727833,8.790374511768684,"{""topology_ambiguous_target_fraction"": 29}"
opentelemetry_demo,current,trace_only,stable,B3,browse_product,80,54,0.675,72647,50412,0.8507387080949838,0.865946268188555,0.9328558919256564,6.690962373710132,5.709273232234915,7.824435894607183,6.771181925628153,5.836957590199512,7.875833771036194,0.11472190078996393,0.10626785750742514,0.12461790570438029,8,2,5.879070078102466,9.926120923900092,"{""topology_ambiguous_target_fraction"": 26}"
opentelemetry_demo,current,trace_only,stable,B3,checkout,80,56,0.7,72649,52301,0.7254292668380229,0.7347235152525486,0.9225155693694584,18.779205411690977,16.750017722580544,20.613201983615035,19.566454596958792,18.161252695504533,21.011357318301382,0.2279504009849025,0.21693909269952635,0.2385228372421399,8,2,16.639032657085206,25.841306830565596,"{""topology_ambiguous_target_fraction"": 24}"
opentelemetry_demo,current,trace_only,stable,B4,add_to_cart,80,0,0.0,72644,0,0.8528918054619399,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 51, ""topology_ambiguous_target_fraction"": 29}"
opentelemetry_demo,current,trace_only,stable,B4,browse_product,80,0,0.0,72647,0,0.8507387080949838,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 54, ""topology_ambiguous_target_fraction"": 26}"
opentelemetry_demo,current,trace_only,stable,B4,checkout,80,0,0.0,72649,0,0.7254292668380229,,,,,,,,,,,,0,0,,,"{""insufficient_complete_path_ticks"": 56, ""topology_ambiguous_target_fraction"": 24}"
opentelemetry_demo,current,trace_only,stable,proposed,add_to_cart,80,51,0.6375,72644,47947,0.8528918054619399,0.8764902740227043,0.9417880198522223,6.529774582951811,5.905388506815259,7.153548646343945,6.529774582951811,5.893608416094057,7.15603647035536,0.11189648364363683,0.10689599131790709,0.116875971825183,8,2,6.204937060727833,8.790374511768684,"{""topology_ambiguous_target_fraction"": 29}"
opentelemetry_demo,current,trace_only,stable,proposed,browse_product,80,54,0.675,72647,50412,0.8507387080949838,0.865946268188555,0.9328558919256564,6.690962373710132,5.703255189824973,7.806135504605376,6.771181925628153,5.839961235402781,7.848694124555272,0.11472190078996393,0.10640868267233462,0.12484588026436079,8,2,5.879070078102466,9.926120923900092,"{""topology_ambiguous_target_fraction"": 26}"
opentelemetry_demo,current,trace_only,stable,proposed,checkout,80,56,0.7,72649,52301,0.7254292668380229,0.7347235152525486,0.9225155693694584,18.779205411690977,16.841788252992888,20.616351672759823,19.566454596958792,18.165795885872196,20.9960721246532,0.2279504009849025,0.21715014820169312,0.2388408687470944,8,2,16.639032657085206,25.841306830565596,"{""topology_ambiguous_target_fraction"": 24}"
opentelemetry_demo,transfer,full,all_sequence,B0,add_to_cart,40,40,1.0,48000,48000,0.8246666666666667,0.8246666666666667,0.838842631140716,1.4175964474049394,-0.743052707812935,4.1356481144185375,3.8370663336108803,1.7854773365945065,6.370863299680821,0.1391762267104178,0.12602445870562923,0.15476015142677038,4,10,1.8220580072162096,3.8560366361365546,{}
opentelemetry_demo,transfer,full,all_sequence,B0,browse_product,40,40,1.0,48000,48000,0.8241458333333334,0.8241458333333334,0.83507493755204,1.0929104218706631,-1.1583110862475716,3.796235558909242,3.938705592561754,1.7959709356786004,6.524848823896752,0.13886346899486804,0.12590730593974328,0.1547602747375152,4,10,1.3006869275603683,5.77866361365529,{}
opentelemetry_demo,transfer,full,all_sequence,B0,checkout,40,40,1.0,48000,48000,0.65875,0.65875,0.7117402164862614,5.299021648626146,2.6939693484596194,7.850526687829588,8.28644532334166,6.18992662364696,10.52421714543436,0.21849166704797532,0.20982178353936135,0.22761355591807803,4,10,4.20704968082154,21.676110185956155,{}
opentelemetry_demo,transfer,full,all_sequence,B1,add_to_cart,40,27,0.675,48000,32400,0.8246666666666667,0.8503958333333332,0.9268282315002809,7.643239816694755,7.176108448932571,8.095286206676594,7.643239816694755,7.190486709461975,8.08054913373786,0.13182779792551624,0.12819624467296545,0.13537724260964332,4,2,7.299075555062706,9.866146489619686,"{""topology_ambiguous_target_fraction"": 13}"
opentelemetry_demo,transfer,full,all_sequence,B1,browse_product,40,30,0.75,48000,36000,0.8241458333333334,0.8275277777777778,0.9280474098531234,10.051963207534566,7.259356375749104,14.95970786679862,10.051963207534566,7.2600486949080345,14.96447157517438,0.14972534065234164,0.12831939087858868,0.18789172662351183,4,4,7.504076212536942,10.609475482081523,"{""topology_ambiguous_target_fraction"": 10}"
opentelemetry_demo,transfer,full,all_sequence,B1,checkout,40,31,0.775,48000,37200,0.65875,0.6510694444444445,0.9274315271966561,27.636208275221172,25.214841067599295,30.139655446992904,27.636208275221172,25.223258052549948,30.105083419958543,0.29711922606438457,0.27830293229309083,0.31626817822539766,4,5,22.59756788739582,40.8509215679348,"{""topology_ambiguous_target_fraction"": 9}"
opentelemetry_demo,transfer,full,all_sequence,B2,add_to_cart,40,27,0.675,48000,32400,0.8246666666666667,0.8503958333333332,0.9268282315002809,7.643239816694755,7.170298509928171,8.082892688139939,7.643239816694755,7.186298332470521,8.087014879213262,0.13182779792551624,0.1282412635467541,0.1353721143579514,4,2,7.299075555062706,9.866146489619686,"{""topology_ambiguous_target_fraction"": 13}"
opentelemetry_demo,transfer,full,all_sequence,B2,browse_product,40,30,0.75,48000,36000,0.8241458333333334,0.8275277777777778,0.9280474098531234,10.051963207534566,7.255448867943742,14.957094159252343,10.051963207534566,7.251945601640672,14.973570690125303,0.14972534065234164,0.12827525353686073,0.18751442414831007,4,4,7.504076212536942,10.609475482081523,"{""topology_ambiguous_target_fraction"": 10}"
opentelemetry_demo,transfer,full,all_sequence,B2,checkout,40,31,0.775,48000,37200,0.65875,0.6510694444444445,0.9274315271966561,27.636208275221172,25.166204907949275,30.10361293829316,27.636208275221172,25.228584653418967,30.1480616809599,0.29711922606438457,0.27866779267030956,0.31640068018006084,4,5,22.59756788739582,40.8509215679348,"{""topology_ambiguous_target_fraction"": 9}"
opentelemetry_demo,transfer,full,all_sequence,B3,add_to_cart,40,27,0.675,48000,32400,0.8246666666666667,0.8503958333333332,0.9363768980849041,8.598106475157078,8.213337231562544,9.00417740484487,8.598106475157078,8.19903403261799,9.000796253288389,0.13346322008633313,0.12988357068181444,0.13713306292567773,4,2,7.977823706305342,10.654564217731648,"{""topology_ambiguous_target_fraction"": 13}"
opentelemetry_demo,transfer,full,all_sequence,B3,browse_product,40,30,0.75,48000,36000,0.8241458333333334,0.8275277777777778,0.9376976253122579,11.016984753448005,8.284336616973306,15.772461033182017,11.016984753448005,8.297777081723073,15.816228721976085,0.1517493317383816,0.13010150188788733,0.19026836857481189,4,4,7.836963536277048,11.685746307096068,"{""topology_ambiguous_target_fraction"": 10}"
opentelemetry_demo,transfer,full,all_sequence,B3,checkout,40,31,0.775,48000,37200,0.65875,0.6510694444444445,0.9366178021326261,28.554835768818172,26.115843062976612,30.936509464429907,28.554835768818172,26.158617734381522,30.977403607202312,0.3028813790037303,0.28342172475646615,0.32205857566190893,4,5,22.9127892709139,42.345177170223344,"{""topology_ambiguous_target_fraction"": 9}"
opentelemetry_demo,transfer,full,all_sequence,B4,add_to_cart,40,0,0.0,48000,0,0.8246666666666667,,,,,,,,,,,,0,0,,,"{""structural_abstention_on_unobserved_placement"": 27, ""topology_ambiguous_target_fraction"": 13}"
opentelemetry_demo,transfer,full,all_sequence,B4,browse_product,40,0,0.0,48000,0,0.8241458333333334,,,,,,,,,,,,0,0,,,"{""structural_abstention_on_unobserved_placement"": 30, ""topology_ambiguous_target_fraction"": 10}"
opentelemetry_demo,transfer,full,all_sequence,B4,checkout,40,0,0.0,48000,0,0.65875,,,,,,,,,,,,0,0,,,"{""structural_abstention_on_unobserved_placement"": 31, ""topology_ambiguous_target_fraction"": 9}"
opentelemetry_demo,transfer,full,all_sequence,proposed,add_to_cart,40,27,0.675,48000,32400,0.8246666666666667,0.8503958333333332,0.9363768980849041,8.598106475157078,8.200662766412,8.997415872895125,8.598106475157078,8.206833240926805,9.006808348558309,0.13346322008633313,0.12995082288661894,0.13695148389080747,4,2,7.977823706305342,10.654564217731648,"{""topology_ambiguous_target_fraction"": 13}"
opentelemetry_demo,transfer,full,all_sequence,proposed,browse_product,40,30,0.75,48000,36000,0.8241458333333334,0.8275277777777778,0.9376976253122579,11.016984753448005,8.28953755107333,15.766905544811904,11.016984753448005,8.284514657246605,15.801443082674533,0.1517493317383816,0.1299297408944152,0.19003533759488914,4,4,7.836963536277048,11.685746307096068,"{""topology_ambiguous_target_fraction"": 10}"
opentelemetry_demo,transfer,full,all_sequence,proposed,checkout,40,31,0.775,48000,37200,0.65875,0.6510694444444445,0.9366178021326261,28.554835768818172,26.132209322561796,30.998092657943705,28.554835768818172,26.19981198279746,30.960865904437366,0.3028813790037303,0.2840795380019865,0.3220646803807842,4,5,22.9127892709139,42.345177170223344,"{""topology_ambiguous_target_fraction"": 9}"
opentelemetry_demo,transfer,full,stable,B0,add_to_cart,40,40,1.0,35848,35848,0.8514906858592011,0.8514906858592011,0.838842631140716,-1.2648054718485044,-3.510308105959612,1.4861983659495304,5.042665021702267,3.1202830929423353,7.360504523450984,0.12126741868962446,0.10762955331942343,0.13746853702456754,4,10,3.5070576472183754,5.931950921662075,{}
opentelemetry_demo,transfer,full,stable,B0,browse_product,40,40,1.0,36040,36040,0.8497710810498679,0.8497710810498679,0.83507493755204,-1.4696143497827872,-3.843283805181443,1.4351979923616442,5.528249202798747,3.499661693576993,8.028126452110197,0.12149912450735785,0.10732957431550083,0.13803171478729515,4,10,3.0084852303686125,7.954183813683683,{}
opentelemetry_demo,transfer,full,stable,B0,checkout,40,40,1.0,35940,35940,0.7028704198362902,0.7028704198362902,0.7117402164862614,0.8869796649971329,-1.8335974638327752,3.6765684742910767,8.393228430936448,6.092494037957525,10.805415777312287,0.19921100553535992,0.19043292214540905,0.20884849117401832,4,10,5.033714273078976,20.638083820152115,{}
opentelemetry_demo,transfer,full,stable,B1,add_to_cart,40,27,0.675,35848,25079,0.8514906858592011,0.8791351692870568,0.9268282315002809,4.769306221322412,4.410865716757198,5.154665568863384,4.769306221322412,4.4066660170411485,5.156684630070858,0.1077452751056145,0.10493504520038638,0.1107260544132687,4,2,5.075091309632218,7.580153848022355,"{""topology_ambiguous_target_fraction"": 13}"
opentelemetry_demo,transfer,full,stable,B1,browse_product,40,30,0.75,36040,27729,0.8497710810498679,0.8522404511267613,0.9280474098531234,7.580695872636218,4.5399246477626605,12.867038490734837,7.583049033273802,4.538419593402836,12.87908540226881,0.12871361993851285,0.10561760804854523,0.16934835113078717,4,4,4.894720002161357,8.859892918781188,"{""topology_ambiguous_target_fraction"": 10}"
opentelemetry_demo,transfer,full,stable,B1,checkout,40,31,0.775,35940,28457,0.7028704198362902,0.695269777208382,0.9274315271966561,23.216174998827416,20.644759230658316,25.805220649107675,23.216174998827416,20.675039969408463,25.803477170424593,0.2591652023376551,0.2395979793908907,0.2791464286611808,4,5,17.86485696070149,37.0655987908337,"{""topology_ambiguous_target_fraction"": 9}"
opentelemetry_demo,transfer,full,stable,B2,add_to_cart,40,27,0.675,35848,25079,0.8514906858592011,0.8791351692870568,0.9268282315002809,4.769306221322412,4.404669219240346,5.158870912415847,4.769306221322412,4.395002113616615,5.151890066370701,0.1077452751056145,0.10502526052592843,0.110692510137016,4,2,5.075091309632218,7.580153848022355,"{""topology_ambiguous_target_fraction"": 13}"
opentelemetry_demo,transfer,full,stable,B2,browse_product,40,30,0.75,36040,27729,0.8497710810498679,0.8522404511267613,0.9280474098531234,7.580695872636218,4.524421619332038,12.870188189003327,7.583049033273802,4.530644686019461,12.831712461223377,0.12871361993851285,0.10554839779345479,0.16923528390177517,4,4,4.894720002161357,8.859892918781188,"{""topology_ambiguous_target_fraction"": 10}"
opentelemetry_demo,transfer,full,stable,B2,checkout,40,31,0.775,35940,28457,0.7028704198362902,0.695269777208382,0.9274315271966561,23.216174998827416,20.630265347299236,25.872205597295437,23.216174998827416,20.638124854416816,25.79432709142168,0.2591652023376551,0.23926103869584003,0.2794038542951564,4,5,17.86485696070149,37.0655987908337,"{""topology_ambiguous_target_fraction"": 9}"
opentelemetry_demo,transfer,full,stable,B3,add_to_cart,40,27,0.675,35848,25079,0.8514906858592011,0.8791351692870568,0.9363768980849041,5.724172879784735,5.403490478778075,6.082419444232361,5.724172879784735,5.398817422126867,6.0756304596263115,0.10877649624216404,0.10598632450191807,0.11173331454689679,4,2,6.257949892627945,8.005896312263001,"{""topology_ambiguous_target_fraction"": 13}"
opentelemetry_demo,transfer,full,stable,B3,browse_product,40,30,0.75,36040,27729,0.8497710810498679,0.8522404511267613,0.9376976253122579,8.545717418549657,5.532361204865101,13.682520838937567,8.545717418549657,5.554509489629388,13.648006952020271,0.13023480907391213,0.10654620270062141,0.1712461991014913,4,4,5.601905720479767,9.8037913573551,"{""topology_ambiguous_target_fraction"": 10}"
opentelemetry_demo,transfer,full,stable,B3,checkout,40,31,0.775,35940,28457,0.7028704198362902,0.695269777208382,0.9366178021326261,24.134802492424416,21.589705021411792,26.69951874321935,24.134802492424416,21.564550422772395,26.730802811861256,0.2641286885348528,0.24446280393924974,0.2844081129116363,4,5,18.180078344219574,38.55985439312224,"{""topology_ambiguous_target_fraction"": 9}"
opentelemetry_demo,transfer,full,stable,B4,add_to_cart,40,0,0.0,35848,0,0.8514906858592011,,,,,,,,,,,,0,0,,,"{""structural_abstention_on_unobserved_placement"": 27, ""topology_ambiguous_target_fraction"": 13}"
opentelemetry_demo,transfer,full,stable,B4,browse_product,40,0,0.0,36040,0,0.8497710810498679,,,,,,,,,,,,0,0,,,"{""structural_abstention_on_unobserved_placement"": 30, ""topology_ambiguous_target_fraction"": 10}"
opentelemetry_demo,transfer,full,stable,B4,checkout,40,0,0.0,35940,0,0.7028704198362902,,,,,,,,,,,,0,0,,,"{""structural_abstention_on_unobserved_placement"": 31, ""topology_ambiguous_target_fraction"": 9}"
opentelemetry_demo,transfer,full,stable,proposed,add_to_cart,40,27,0.675,35848,25079,0.8514906858592011,0.8791351692870568,0.9363768980849041,5.724172879784735,5.402121485034071,6.079035320020413,5.724172879784735,5.406529409394735,6.08178034765042,0.10877649624216404,0.10595053898922507,0.11177504110208811,4,2,6.257949892627945,8.005896312263001,"{""topology_ambiguous_target_fraction"": 13}"
opentelemetry_demo,transfer,full,stable,proposed,browse_product,40,30,0.75,36040,27729,0.8497710810498679,0.8522404511267613,0.9376976253122579,8.545717418549657,5.5541560958596,13.697360047635893,8.545717418549657,5.545465403265246,13.650992523025707,0.13023480907391213,0.10645546026389623,0.17150798639519377,4,4,5.601905720479767,9.8037913573551,"{""topology_ambiguous_target_fraction"": 10}"
opentelemetry_demo,transfer,full,stable,proposed,checkout,40,31,0.775,35940,28457,0.7028704198362902,0.695269777208382,0.9366178021326261,24.134802492424416,21.652926523782153,26.656806586673184,24.134802492424416,21.614133929345147,26.673490526137797,0.2641286885348528,0.2440079877898785,0.28480171537070637,4,5,18.180078344219574,38.55985439312224,"{""topology_ambiguous_target_fraction"": 9}"
opentelemetry_demo,transfer,no_joint_health,all_sequence,B0,add_to_cart,40,40,1.0,48000,48000,0.8246666666666667,0.8246666666666667,0.838842631140716,1.4175964474049394,-0.73371417915626,4.087737432348039,3.8370663336108803,1.7756931723563696,6.391866066472382,0.1391762267104178,0.12581163411951668,0.15532690858202747,4,10,1.8220580072162096,3.8560366361365546,{}
opentelemetry_demo,transfer,no_joint_health,all_sequence,B0,browse_product,40,40,1.0,48000,48000,0.8241458333333334,0.8241458333333334,0.83507493755204,1.0929104218706631,-1.180412113169582,3.759896093533166,3.938705592561754,1.8219072214127114,6.567256322855952,0.13886346899486804,0.1256872962324046,0.15436798158215592,4,10,1.3006869275603683,5.77866361365529,{}
opentelemetry_demo,transfer,no_joint_health,all_sequence,B0,checkout,40,40,1.0,48000,48000,0.65875,0.65875,0.7117402164862614,5.299021648626146,2.717748534207607,7.896322509020262,8.28644532334166,6.151562933666389,10.540312803566474,0.21849166704797532,0.2101185632454151,0.22734391956247488,4,10,4.20704968082154,21.676110185956155,{}
opentelemetry_demo,transfer,no_joint_health,all_sequence,B1,add_to_cart,40,27,0.675,48000,32400,0.8246666666666667,0.8503958333333332,0.9265330794012973,7.613724606796403,7.136472226606659,8.077981817428347,7.613724606796403,7.130459833976837,8.090838523526727,0.13179370862966774,0.12817331423434242,0.13535093119794553,4,2,7.292977954473379,9.752824931301925,"{""topology_ambiguous_target_fraction"": 13}"
opentelemetry_demo,transfer,no_joint_health,all_sequence,B1,browse_product,40,30,0.75,48000,36000,0.8241458333333334,0.8275277777777778,0.9276748188232424,10.014704104546471,7.2030193061645065,14.98630030719954,10.014704104546471,7.205667773471421,14.95275333219818,0.14976007710401257,0.12821167247099255,0.187802055171253,4,4,7.51275898999455,10.54182992357321,"{""topology_ambiguous_target_fraction"": 10}"
opentelemetry_demo,transfer,no_joint_health,all_sequence,B1,checkout,40,32,0.8,48000,38400,0.65875,0.6621180555555556,0.9273970816674462,26.527902611189074,23.714026792254366,29.26907213847939,26.527902611189074,23.70533563964099,29.344512325494144,0.2885734214014107,0.2663232201078973,0.3104135021720965,4,6,22.182982419283203,40.34095263458391,"{""topology_ambiguous_target_fraction"": 8}"
opentelemetry_demo,transfer,no_joint_health,all_sequence,B2,add_to_cart,40,27,0.675,48000,32400,0.8246666666666667,0.8503958333333332,0.9265330794012973,7.613724606796403,7.137729006750672,8.086376560984109,7.613724606796403,7.151545762171949,8.092463362988429,0.13179370862966774,0.12817395748608518,0.13526893319150574,4,2,7.292977954473379,9.752824931301925,"{""topology_ambiguous_target_fraction"": 13}"
opentelemetry_demo,transfer,no_joint_health,all_sequence,B2,browse_product,40,30,0.75,48000,36000,0.8241458333333334,0.8275277777777778,0.9276748188232424,10.014704104546471,7.204776563397837,14.978849185022181,10.014704104546471,7.213825736993987,14.95034218672711,0.14976007710401257,0.12822529071611988,0.18785817164247576,4,4,7.51275898999455,10.54182992357321,"{""topology_ambiguous_target_fraction"": 10}"
opentelemetry_demo,transfer,no_joint_health,all_sequence,B2,checkout,40,32,0.8,48000,38400,0.65875,0.6621180555555556,0.9273970816674462,26.527902611189074,23.7110721841542,29.294616978196814,26.527902611189074,23.764397480654385,29.35687048087016,0.2885734214014107,0.2660900488178922,0.3102824526712241,4,6,22.182982419283203,40.34095263458391,"{""topology_ambiguous_target_fraction"": 8}"
opentelemetry_demo,transfer,no_joint_health,all_sequence,B3,add_to_cart,40,27,0.675,48000,32400,0.8246666666666667,0.8503958333333332,0.932062354074322,8.166652074098874,7.667344196563191,8.664723089777427,8.166652074098874,7.640928457941928,8.667495246971445,0.13264678139687602,0.12902364592954468,0.13619346710624305,4,2,7.636949128979664,10.184289187151924,"{""topology_ambiguous_target_fraction"": 13}"
opentelemetry_demo,transfer,no_joint_health,all_sequence,B3,browse_product,40,30,0.75,48000,36000,0.8241458333333334,0.8275277777777778,0.9312769613039227,10.374918352614493,7.710437872691157,14.918122598535039,10.374918352614493,7.705554209662029,14.912512537246858,0.14926007232746227,0.12896417356031187,0.18431557019069378,4,4,7.803023625797751,10.838532182830841,"{""topology_ambiguous_target_fraction"": 10}"
opentelemetry_demo,transfer,no_joint_health,all_sequence,B3,checkout,40,32,0.8,48000,38400,0.65875,0.6621180555555556,0.9293898843443117,26.72718287887561,24.022851055489255,29.26930996508112,26.72718287887561,24.058101138288645,29.333040032464645,0.2883902453376978,0.26696132324430794,0.30861137281540013,4,6,23.07764831757936,40.874991489624726,"{""topology_ambiguous_target_fraction"": 8}"
opentelemetry_demo,transfer,no_joint_health,all_sequence,B4,add_to_cart,40,0,0.0,48000,0,0.8246666666666667,,,,,,,,,,,,0,0,,,"{""structural_abstention_on_unobserved_placement"": 27, ""topology_ambiguous_target_fraction"": 13}"
opentelemetry_demo,transfer,no_joint_health,all_sequence,B4,browse_product,40,0,0.0,48000,0,0.8241458333333334,,,,,,,,,,,,0,0,,,"{""structural_abstention_on_unobserved_placement"": 30, ""topology_ambiguous_target_fraction"": 10}"
opentelemetry_demo,transfer,no_joint_health,all_sequence,B4,checkout,40,0,0.0,48000,0,0.65875,,,,,,,,,,,,0,0,,,"{""structural_abstention_on_unobserved_placement"": 32, ""topology_ambiguous_target_fraction"": 8}"
opentelemetry_demo,transfer,no_joint_health,all_sequence,proposed,add_to_cart,40,27,0.675,48000,32400,0.8246666666666667,0.8503958333333332,0.932062354074322,8.166652074098874,7.670276551390806,8.668287340257214,8.166652074098874,7.650310597942381,8.672745352155541,0.13264678139687602,0.1290876273063591,0.13628136176407446,4,2,7.636949128979664,10.184289187151924,"{""topology_ambiguous_target_fraction"": 13}"
opentelemetry_demo,transfer,no_joint_health,all_sequence,proposed,browse_product,40,30,0.75,48000,36000,0.8241458333333334,0.8275277777777778,0.9312769613039227,10.374918352614493,7.707724688233706,14.886548999618578,10.374918352614493,7.7162328200183925,14.92911033434704,0.14926007232746227,0.12903739547444182,0.18461785223122715,4,4,7.803023625797751,10.838532182830841,"{""topology_ambiguous_target_fraction"": 10}"
opentelemetry_demo,transfer,no_joint_health,all_sequence,proposed,checkout,40,32,0.8,48000,38400,0.65875,0.6621180555555556,0.9293898843443117,26.72718287887561,24.081893584869654,29.364666543620253,26.72718287887561,23.97754600154496,29.40554546559264,0.2883902453376978,0.26768191375119593,0.3079833378590031,4,6,23.07764831757936,40.874991489624726,"{""topology_ambiguous_target_fraction"": 8}"
opentelemetry_demo,transfer,no_joint_health,stable,B0,add_to_cart,40,40,1.0,35848,35848,0.8514906858592011,0.8514906858592011,0.838842631140716,-1.2648054718485044,-3.459613580024061,1.4312288894196017,5.042665021702267,3.128933674468461,7.381219120226364,0.12126741868962446,0.10753714671300674,0.13714947096113964,4,10,3.5070576472183754,5.931950921662075,{}
opentelemetry_demo,transfer,no_joint_health,stable,B0,browse_product,40,40,1.0,36040,36040,0.8497710810498679,0.8497710810498679,0.83507493755204,-1.4696143497827872,-3.842648841770899,1.400855655572904,5.528249202798747,3.518873399139449,7.949424669857845,0.12149912450735785,0.10748329750199047,0.13850076822390733,4,10,3.0084852303686125,7.954183813683683,{}
opentelemetry_demo,transfer,no_joint_health,stable,B0,checkout,40,40,1.0,35940,35940,0.7028704198362902,0.7028704198362902,0.7117402164862614,0.8869796649971329,-1.8749531076198394,3.6447245356397273,8.393228430936448,6.130745206543488,10.815521899966436,0.19921100553535992,0.19055586048433326,0.20861590008897088,4,10,5.033714273078976,20.638083820152115,{}
opentelemetry_demo,transfer,no_joint_health,stable,B1,add_to_cart,40,27,0.675,35848,25079,0.8514906858592011,0.8791351692870568,0.9265330794012973,4.73979101142406,4.372474753250214,5.129968315964168,4.73979101142406,4.364124645792353,5.143462018219565,0.10772248011401023,0.10500385899873799,0.11078913323924029,4,2,5.027545250088239,7.4499895430806164,"{""topology_ambiguous_target_fraction"": 13}"
opentelemetry_demo,transfer,no_joint_health,stable,B1,browse_product,40,30,0.75,36040,27729,0.8497710810498679,0.8522404511267613,0.9276748188232424,7.543436769648125,4.510574105327879,12.83480754182068,7.543436769648125,4.496823386196347,12.84988317838653,0.12876518398968373,0.10556302569381122,0.1698237044319096,4,4,4.79209991061631,8.721454643251102,"{""topology_ambiguous_target_fraction"": 10}"
opentelemetry_demo,transfer,no_joint_health,stable,B1,checkout,40,32,0.8,35940,29281,0.7028704198362902,0.7069640799746519,0.9273970816674462,22.04330016927944,19.032567330773222,24.957430289920367,22.04330016927944,19.09102093082317,24.91561671835403,0.25011593159305917,0.22678662863776589,0.27336438275548564,4,6,17.434626448423963,36.511706803308485,"{""topology_ambiguous_target_fraction"": 8}"
opentelemetry_demo,transfer,no_joint_health,stable,B2,add_to_cart,40,27,0.675,35848,25079,0.8514906858592011,0.8791351692870568,0.9265330794012973,4.73979101142406,4.373278529503892,5.1378405439852965,4.73979101142406,4.362644182207149,5.139787830832875,0.10772248011401023,0.10496393231745563,0.1106982667462946,4,2,5.027545250088239,7.4499895430806164,"{""topology_ambiguous_target_fraction"": 13}"
opentelemetry_demo,transfer,no_joint_health,stable,B2,browse_product,40,30,0.75,36040,27729,0.8497710810498679,0.8522404511267613,0.9276748188232424,7.543436769648125,4.5043435711748,12.831015899466253,7.543436769648125,4.508586430323494,12.812806849307883,0.12876518398968373,0.10553990426445631,0.1697101558364128,4,4,4.79209991061631,8.721454643251102,"{""topology_ambiguous_target_fraction"": 10}"
opentelemetry_demo,transfer,no_joint_health,stable,B2,checkout,40,32,0.8,35940,29281,0.7028704198362902,0.7069640799746519,0.9273970816674462,22.04330016927944,19.061312667058065,24.89688960388525,22.04330016927944,19.087035874906963,25.052783854091423,0.25011593159305917,0.22723234999170985,0.27262918207985637,4,6,17.434626448423963,36.511706803308485,"{""topology_ambiguous_target_fraction"": 8}"
opentelemetry_demo,transfer,no_joint_health,stable,B3,add_to_cart,40,27,0.675,35848,25079,0.8514906858592011,0.8791351692870568,0.932062354074322,5.292718478726529,4.8774352034713875,5.719842267005884,5.292718478726529,4.883347403310737,5.72918594171146,0.10819246712542521,0.10537696742804539,0.11120142203186953,4,2,5.392815852863686,7.521826985114146,"{""topology_ambiguous_target_fraction"": 13}"
opentelemetry_demo,transfer,no_joint_health,stable,B3,browse_product,40,30,0.75,36040,27729,0.8497710810498679,0.8522404511267613,0.9312769613039227,7.903651017716147,5.011233847664945,12.792565116025672,7.903651017716147,5.014997122374924,12.801704692219946,0.1279842638205996,0.1059641208034292,0.16603003440449096,4,4,5.229420259521167,8.747812259205926,"{""topology_ambiguous_target_fraction"": 10}"
