profile,case_id,phase,functional,lower_exact,upper_exact,status
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,metadata,reachability,2136/2185,2136/2185,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,metadata,reachability_minus_execution,16/437,2136/2185,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,metadata,selected,419/437,426/437,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,metadata,selected_minus_execution,39/2185,426/437,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,metadata,without_completion,2061/2185,2096/2185,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,metadata,without_completion_minus_execution,1/437,2096/2185,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,metadata,without_deadline,0,22/23,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,metadata,without_deadline_minus_execution,0,34/2185,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,metadata,without_selection,0,2062/2185,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,metadata,without_selection_minus_execution,0,6/2185,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,repeat,execution,821/900,821/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,repeat,reachability,863/900,863/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,repeat,reachability_minus_execution,7/150,7/150,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,repeat,selected,281/300,857/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,repeat,selected_minus_execution,11/450,1/25,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,repeat,without_completion,823/900,93/100,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,repeat,without_completion_minus_execution,1/450,4/225,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,repeat,without_deadline,821/900,841/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,repeat,without_deadline_minus_execution,0,1/45,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,repeat,without_selection,827/900,827/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,repeat,without_selection_minus_execution,1/150,1/150,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,restore,execution,821/900,821/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,restore,reachability,863/900,863/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,restore,reachability_minus_execution,7/150,7/150,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,restore,selected,281/300,857/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,restore,selected_minus_execution,11/450,1/25,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,restore,without_completion,823/900,93/100,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,restore,without_completion_minus_execution,1/450,4/225,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,restore,without_deadline,821/900,841/900,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,restore,without_deadline_minus_execution,0,1/45,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,restore,without_selection,827/900,827/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,restore,without_selection_minus_execution,1/150,1/150,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,structure,execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,structure,reachability,2136/2185,2136/2185,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,structure,reachability_minus_execution,2136/2185,2136/2185,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,structure,selected,419/437,426/437,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,structure,selected_minus_execution,419/437,426/437,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,structure,without_completion,2061/2185,2096/2185,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,structure,without_completion_minus_execution,2061/2185,2096/2185,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,structure,without_deadline,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,structure,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,structure,without_selection,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,structure,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,counts,execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,counts,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,counts,reachability_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,counts,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,counts,selected_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,counts,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,counts,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,counts,without_deadline,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,counts,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,counts,without_selection,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,counts,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,initial,execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,initial,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,initial,reachability_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,initial,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,initial,selected_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,initial,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,initial,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,initial,without_deadline,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,initial,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,initial,without_selection,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,initial,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,masks,execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,masks,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,masks,reachability_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,masks,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,masks,selected_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,masks,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,masks,without_completion_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,masks,without_deadline,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,masks,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,masks,without_selection,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,masks,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,metadata,execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,metadata,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,metadata,reachability_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,metadata,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,metadata,selected_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,metadata,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,metadata,without_completion_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,metadata,without_deadline,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,metadata,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,metadata,without_selection,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,metadata,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,repeat,execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,repeat,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,repeat,reachability_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,repeat,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,repeat,selected_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,repeat,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,repeat,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,repeat,without_deadline,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,repeat,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,repeat,without_selection,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,repeat,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,restore,execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,restore,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,restore,reachability_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,restore,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,restore,selected_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,restore,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,restore,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,restore,without_deadline,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,restore,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,restore,without_selection,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,restore,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,structure,execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,structure,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,structure,reachability_minus_execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,structure,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,structure,selected_minus_execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,structure,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,structure,without_completion_minus_execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,structure,without_deadline,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,structure,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,structure,without_selection,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,structure,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,counts,execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,counts,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,counts,reachability_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,counts,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,counts,selected_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,counts,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,counts,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,counts,without_deadline,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,counts,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,counts,without_selection,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,counts,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,initial,execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,initial,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,initial,reachability_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,initial,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,initial,selected_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,initial,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,initial,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,initial,without_deadline,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,initial,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,initial,without_selection,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,initial,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,masks,execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,masks,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,masks,reachability_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,masks,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,masks,selected_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,masks,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,masks,without_completion_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,masks,without_deadline,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,masks,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,masks,without_selection,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,masks,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,metadata,execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,metadata,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,metadata,reachability_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,metadata,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,metadata,selected_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,metadata,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,metadata,without_completion_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,metadata,without_deadline,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,metadata,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,metadata,without_selection,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,metadata,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,repeat,execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,repeat,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,repeat,reachability_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,repeat,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,repeat,selected_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,repeat,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,repeat,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,repeat,without_deadline,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,repeat,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,repeat,without_selection,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,repeat,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,restore,execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,restore,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,restore,reachability_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,restore,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,restore,selected_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,restore,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,restore,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,restore,without_deadline,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,restore,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,restore,without_selection,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,restore,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,structure,execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,structure,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,structure,reachability_minus_execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,structure,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,structure,selected_minus_execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,structure,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,structure,without_completion_minus_execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,structure,without_deadline,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,structure,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,structure,without_selection,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,structure,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,counts,execution,612/683,612/683,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,counts,reachability,660/683,660/683,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,counts,reachability_minus_execution,48/683,48/683,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,counts,selected,1241/1366,642/683,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,counts,selected_minus_execution,17/1366,30/683,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,counts,without_completion,612/683,1267/1366,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,counts,without_completion_minus_execution,0,43/1366,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,counts,without_deadline,612/683,1241/1366,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,counts,without_deadline_minus_execution,0,17/1366,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,counts,without_selection,1257/1366,1257/1366,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,counts,without_selection_minus_execution,33/1366,33/1366,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,initial,execution,269/300,269/300,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,initial,reachability,214/225,214/225,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,initial,reachability_minus_execution,49/900,49/900,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,initial,selected,409/450,211/225,ambiguous
