profile,case_id,method,round,returncode,timed_out,wall_seconds,cpu_seconds,peak_rss_mib
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,storm_exact,0,0,False,0.24,0.22999999999999998,94.6953125
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--browse_product,cudd_controls_first,0,0,False,0.25,0.25,76.84375
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--browse_product,cudd_sift_once,0,0,False,0.26,0.26,76.9921875
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--browse_product,agrum_lazy,0,0,False,0.23,0.22999999999999998,47.8984375
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--browse_product,storm_exact,0,0,False,0.24,0.22999999999999998,95.078125
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--browse_product,prepared_specialized,0,0,False,0.12,0.12000000000000001,35.9453125
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--checkout,cudd_sift_once,0,0,False,0.27,0.27,77.015625
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--checkout,agrum_lazy,0,0,False,0.37,0.36,48.3984375
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--checkout,storm_exact,0,0,False,0.26,0.25,94.66015625
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--checkout,prepared_specialized,0,0,False,0.13,0.12,36.0859375
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--checkout,cudd_controls_first,0,0,False,0.27,0.27,77.078125
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--add_to_cart,agrum_lazy,0,0,False,0.54,0.54,48.20703125
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--add_to_cart,storm_exact,0,0,False,0.27,0.27,94.84765625
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--add_to_cart,prepared_specialized,0,0,False,0.13,0.12,36.08984375
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--add_to_cart,cudd_controls_first,0,0,False,0.27,0.27,76.83984375
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--add_to_cart,cudd_sift_once,0,0,False,0.28,0.27,77.12890625
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--browse_product,storm_exact,0,0,False,0.27,0.26,94.71484375
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--browse_product,prepared_specialized,0,0,False,0.13,0.12000000000000001,36.1875
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--browse_product,cudd_controls_first,0,0,False,0.27,0.26,77.03515625
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--browse_product,cudd_sift_once,0,0,False,0.27,0.26,76.89453125
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--browse_product,agrum_lazy,0,0,False,0.48,0.48000000000000004,47.87109375
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--checkout,prepared_specialized,0,0,False,0.14,0.13,36.25
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--checkout,cudd_controls_first,0,0,False,0.27,0.27,79.37109375
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--checkout,cudd_sift_once,0,0,False,0.27,0.27,77.23046875
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--checkout,agrum_lazy,0,0,False,0.85,0.84,48.7578125
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--checkout,storm_exact,0,0,False,0.35,0.33999999999999997,95.4765625
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--add_to_cart,cudd_controls_first,0,0,False,0.26,0.26,77.02734375
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--add_to_cart,cudd_sift_once,0,0,False,0.27,0.27,77.12890625
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--add_to_cart,agrum_lazy,0,0,False,0.53,0.52,48.1640625
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--add_to_cart,storm_exact,0,0,False,0.28,0.27,95.140625
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--add_to_cart,prepared_specialized,0,0,False,0.13,0.12000000000000001,36.0859375
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--browse_product,cudd_sift_once,0,0,False,0.27,0.27,77.0859375
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--browse_product,agrum_lazy,0,0,False,0.52,0.52,48.09375
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--browse_product,storm_exact,0,0,False,0.27,0.26,95.09375
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--browse_product,prepared_specialized,0,0,False,0.13,0.12,36.09375
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--browse_product,cudd_controls_first,0,0,False,0.26,0.26,77.09765625
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,agrum_lazy,0,0,False,0.93,0.93,48.7265625
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,storm_exact,0,0,False,0.35,0.33999999999999997,95.796875
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,prepared_specialized,0,0,False,0.14,0.13,36.21484375
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,cudd_controls_first,0,0,False,0.28,0.27,77.078125
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,cudd_sift_once,0,0,False,0.28,0.27,77.33203125
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,storm_exact,0,0,False,0.24,0.23,94.76953125
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,prepared_specialized,0,0,False,0.12,0.11,35.91796875
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,cudd_controls_first,0,0,False,0.25,0.25,76.86328125
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,cudd_sift_once,0,0,False,0.26,0.25,76.875
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,agrum_lazy,0,0,False,0.24,0.24,48.0
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,prepared_specialized,0,0,False,0.12,0.11,36.05859375
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,cudd_controls_first,0,0,False,0.26,0.25,76.91015625
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,cudd_sift_once,0,0,False,0.26,0.26,76.98828125
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,agrum_lazy,0,0,False,0.24,0.23,48.03125
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,storm_exact,0,0,False,0.24,0.23,94.8046875
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,cudd_controls_first,0,0,False,0.26,0.26,79.26171875
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,cudd_sift_once,0,0,False,0.26,0.25,77.078125
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,agrum_lazy,0,0,False,0.32,0.31,48.2421875
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,storm_exact,0,0,False,0.25,0.25,94.4921875
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,prepared_specialized,0,0,False,0.12,0.12000000000000001,36.02734375
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,cudd_sift_once,0,0,False,0.26,0.25,77.109375
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,agrum_lazy,0,0,False,0.25,0.24,47.82421875
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,storm_exact,0,0,False,0.24,0.24000000000000002,94.43359375
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,prepared_specialized,0,0,False,0.12,0.12000000000000001,35.96484375
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,cudd_controls_first,0,0,False,0.26,0.25,76.81640625
opentelemetry_demo,opentelemetry_demo--split--N--r0--browse_product,agrum_lazy,0,0,False,0.24,0.22999999999999998,47.85546875
opentelemetry_demo,opentelemetry_demo--split--N--r0--browse_product,storm_exact,0,0,False,0.24,0.24,95.03515625
opentelemetry_demo,opentelemetry_demo--split--N--r0--browse_product,prepared_specialized,0,0,False,0.12,0.12000000000000001,36.0625
opentelemetry_demo,opentelemetry_demo--split--N--r0--browse_product,cudd_controls_first,0,0,False,0.25,0.24000000000000002,76.875
opentelemetry_demo,opentelemetry_demo--split--N--r0--browse_product,cudd_sift_once,0,0,False,0.26,0.25,76.8984375
opentelemetry_demo,opentelemetry_demo--split--N--r0--checkout,storm_exact,0,0,False,0.26,0.26,94.95703125
opentelemetry_demo,opentelemetry_demo--split--N--r0--checkout,prepared_specialized,0,0,False,0.13,0.13,36.00390625
opentelemetry_demo,opentelemetry_demo--split--N--r0--checkout,cudd_controls_first,0,0,False,0.26,0.26,77.1171875
opentelemetry_demo,opentelemetry_demo--split--N--r0--checkout,cudd_sift_once,0,0,False,0.26,0.25,77.23828125
opentelemetry_demo,opentelemetry_demo--split--N--r0--checkout,agrum_lazy,0,0,False,0.36,0.35000000000000003,48.34765625
opentelemetry_demo,opentelemetry_demo--split--NC--r0--add_to_cart,prepared_specialized,0,0,False,0.13,0.12,36.15625
opentelemetry_demo,opentelemetry_demo--split--NC--r0--add_to_cart,cudd_controls_first,0,0,False,0.27,0.26,77.015625
opentelemetry_demo,opentelemetry_demo--split--NC--r0--add_to_cart,cudd_sift_once,0,0,False,0.27,0.26,76.9921875
opentelemetry_demo,opentelemetry_demo--split--NC--r0--add_to_cart,agrum_lazy,0,0,False,0.55,0.54,48.125
opentelemetry_demo,opentelemetry_demo--split--NC--r0--add_to_cart,storm_exact,0,0,False,0.29,0.29000000000000004,95.2578125
opentelemetry_demo,opentelemetry_demo--split--NC--r0--browse_product,cudd_controls_first,0,0,False,0.26,0.26,77.015625
opentelemetry_demo,opentelemetry_demo--split--NC--r0--browse_product,cudd_sift_once,0,0,False,0.26,0.25,79.203125
opentelemetry_demo,opentelemetry_demo--split--NC--r0--browse_product,agrum_lazy,0,0,False,0.49,0.48,48.1328125
opentelemetry_demo,opentelemetry_demo--split--NC--r0--browse_product,storm_exact,0,0,False,0.28,0.27,94.71875
opentelemetry_demo,opentelemetry_demo--split--NC--r0--browse_product,prepared_specialized,0,0,False,0.13,0.12000000000000001,36.05859375
opentelemetry_demo,opentelemetry_demo--split--NC--r0--checkout,cudd_sift_once,0,0,False,0.28,0.27,77.3515625
opentelemetry_demo,opentelemetry_demo--split--NC--r0--checkout,agrum_lazy,0,0,False,0.89,0.89,48.6171875
opentelemetry_demo,opentelemetry_demo--split--NC--r0--checkout,storm_exact,0,0,False,0.34,0.33999999999999997,95.6953125
opentelemetry_demo,opentelemetry_demo--split--NC--r0--checkout,prepared_specialized,0,0,False,0.14,0.13,36.3046875
opentelemetry_demo,opentelemetry_demo--split--NC--r0--checkout,cudd_controls_first,0,0,False,0.28,0.27999999999999997,77.0703125
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--add_to_cart,agrum_lazy,0,0,False,0.53,0.53,48.25390625
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--add_to_cart,storm_exact,0,0,False,0.28,0.27,94.84375
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--add_to_cart,prepared_specialized,0,0,False,0.13,0.12,36.08984375
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--add_to_cart,cudd_controls_first,0,0,False,0.27,0.26,76.87109375
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--add_to_cart,cudd_sift_once,0,0,False,0.27,0.26,76.96484375
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--browse_product,storm_exact,0,0,False,0.28,0.28,94.8125
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--browse_product,prepared_specialized,0,0,False,0.13,0.12000000000000001,36.09375
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--browse_product,cudd_controls_first,0,0,False,0.26,0.26,77.08203125
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--browse_product,cudd_sift_once,0,0,False,0.27,0.27,76.98046875
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--browse_product,agrum_lazy,0,0,False,0.55,0.55,48.0546875
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--checkout,prepared_specialized,0,0,False,0.14,0.13,36.3125
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--checkout,cudd_controls_first,0,0,False,0.28,0.27,77.2890625
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--checkout,cudd_sift_once,0,0,False,0.28,0.28,77.17578125
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--checkout,agrum_lazy,0,0,False,0.9,0.9,48.69921875
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--checkout,storm_exact,0,0,False,0.33,0.32999999999999996,95.5859375
opentelemetry_demo,opentelemetry_demo--split--ND--r0--add_to_cart,cudd_controls_first,0,0,False,0.26,0.25,77.10546875
opentelemetry_demo,opentelemetry_demo--split--ND--r0--add_to_cart,cudd_sift_once,0,0,False,0.26,0.25,76.765625
opentelemetry_demo,opentelemetry_demo--split--ND--r0--add_to_cart,agrum_lazy,0,0,False,0.24,0.24,48.00390625
opentelemetry_demo,opentelemetry_demo--split--ND--r0--add_to_cart,storm_exact,0,0,False,0.24,0.23,94.4375
opentelemetry_demo,opentelemetry_demo--split--ND--r0--add_to_cart,prepared_specialized,0,0,False,0.12,0.11,36.0703125
opentelemetry_demo,opentelemetry_demo--split--ND--r0--browse_product,cudd_sift_once,0,0,False,0.26,0.26,76.9921875
opentelemetry_demo,opentelemetry_demo--split--ND--r0--browse_product,agrum_lazy,0,0,False,0.22,0.21000000000000002,47.9375
opentelemetry_demo,opentelemetry_demo--split--ND--r0--browse_product,storm_exact,0,0,False,0.23,0.23,95.0703125
opentelemetry_demo,opentelemetry_demo--split--ND--r0--browse_product,prepared_specialized,0,0,False,0.12,0.11,36.0625
opentelemetry_demo,opentelemetry_demo--split--ND--r0--browse_product,cudd_controls_first,0,0,False,0.25,0.24000000000000002,77.04296875
opentelemetry_demo,opentelemetry_demo--split--ND--r0--checkout,agrum_lazy,0,0,False,0.34,0.33,48.26171875
opentelemetry_demo,opentelemetry_demo--split--ND--r0--checkout,storm_exact,0,0,False,0.26,0.25,94.6796875
opentelemetry_demo,opentelemetry_demo--split--ND--r0--checkout,prepared_specialized,0,0,False,0.12,0.11,36.11328125
opentelemetry_demo,opentelemetry_demo--split--ND--r0--checkout,cudd_controls_first,0,0,False,0.26,0.25,77.18359375
opentelemetry_demo,opentelemetry_demo--split--ND--r0--checkout,cudd_sift_once,0,0,False,0.27,0.26,77.08203125
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,cudd_controls_first,1,0,False,0.25,0.24,76.94140625
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,cudd_sift_once,1,0,False,0.26,0.25,77.15234375
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,agrum_lazy,1,0,False,0.22,0.22,48.01953125
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,storm_exact,1,0,False,0.23,0.23,94.71875
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,prepared_specialized,1,0,False,0.12,0.12000000000000001,35.9453125
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--browse_product,cudd_sift_once,1,0,False,0.26,0.25,76.9453125
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--browse_product,agrum_lazy,1,0,False,0.24,0.23,47.8984375
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--browse_product,storm_exact,1,0,False,0.23,0.23,94.73828125
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--browse_product,prepared_specialized,1,0,False,0.12,0.11,35.9609375
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--browse_product,cudd_controls_first,1,0,False,0.25,0.25,77.01953125
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--checkout,agrum_lazy,1,0,False,0.36,0.35000000000000003,48.38671875
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--checkout,storm_exact,1,0,False,0.26,0.25,94.9296875
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--checkout,prepared_specialized,1,0,False,0.12,0.12000000000000001,36.00390625
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--checkout,cudd_controls_first,1,0,False,0.26,0.25,77.1484375
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--checkout,cudd_sift_once,1,0,False,0.26,0.26,77.1171875
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--add_to_cart,storm_exact,1,0,False,0.28,0.27,95.1953125
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--add_to_cart,prepared_specialized,1,0,False,0.13,0.12,36.04296875
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--add_to_cart,cudd_controls_first,1,0,False,0.27,0.27,77.14453125
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--add_to_cart,cudd_sift_once,1,0,False,0.27,0.26,76.984375
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--add_to_cart,agrum_lazy,1,0,False,0.53,0.52,48.18359375
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--browse_product,prepared_specialized,1,0,False,0.13,0.13,36.10546875
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--browse_product,cudd_controls_first,1,0,False,0.26,0.25,76.890625
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--browse_product,cudd_sift_once,1,0,False,0.26,0.26,79.2421875
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--browse_product,agrum_lazy,1,0,False,0.47,0.46,47.84765625
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--browse_product,storm_exact,1,0,False,0.27,0.26,94.89453125
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--checkout,cudd_controls_first,1,0,False,0.27,0.26,77.19140625
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--checkout,cudd_sift_once,1,0,False,0.28,0.27,77.1875
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--checkout,agrum_lazy,1,0,False,0.87,0.86,48.55859375
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--checkout,storm_exact,1,0,False,0.33,0.31999999999999995,95.84765625
opentelemetry_demo,opentelemetry_demo--colocated--NC--r0--checkout,prepared_specialized,1,0,False,0.14,0.13,36.25390625
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--add_to_cart,cudd_sift_once,1,0,False,0.27,0.26,79.16015625
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--add_to_cart,agrum_lazy,1,0,False,0.53,0.53,48.015625
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--add_to_cart,storm_exact,1,0,False,0.28,0.27,94.8828125
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--add_to_cart,prepared_specialized,1,0,False,0.13,0.13,36.18359375
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--add_to_cart,cudd_controls_first,1,0,False,0.27,0.26,76.9375
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--browse_product,agrum_lazy,1,0,False,0.52,0.51,48.05859375
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--browse_product,storm_exact,1,0,False,0.27,0.27,94.88671875
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--browse_product,prepared_specialized,1,0,False,0.13,0.12,36.02734375
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--browse_product,cudd_controls_first,1,0,False,0.27,0.26,76.94921875
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--browse_product,cudd_sift_once,1,0,False,0.27,0.27,76.96484375
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,storm_exact,1,0,False,0.34,0.32999999999999996,95.72265625
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,prepared_specialized,1,0,False,0.14,0.13999999999999999,36.2421875
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,cudd_controls_first,1,0,False,0.28,0.27,79.4375
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,cudd_sift_once,1,0,False,0.28,0.27,77.32421875
opentelemetry_demo,opentelemetry_demo--colocated--NCD--r0--checkout,agrum_lazy,1,0,False,0.92,0.92,48.63671875
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,prepared_specialized,1,0,False,0.12,0.12,35.9140625
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,cudd_controls_first,1,0,False,0.25,0.25,77.08203125
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,cudd_sift_once,1,0,False,0.26,0.25,76.77734375
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,agrum_lazy,1,0,False,0.24,0.24,47.74609375
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--add_to_cart,storm_exact,1,0,False,0.24,0.23,94.33203125
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,cudd_controls_first,1,0,False,0.26,0.26,76.7734375
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,cudd_sift_once,1,0,False,0.25,0.25,77.09375
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,agrum_lazy,1,0,False,0.24,0.22999999999999998,48.04296875
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,storm_exact,1,0,False,0.24,0.24,95.0390625
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--browse_product,prepared_specialized,1,0,False,0.12,0.12,36.0
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,cudd_sift_once,1,0,False,0.26,0.25,77.19921875
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,agrum_lazy,1,0,False,0.32,0.32,48.16015625
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,storm_exact,1,0,False,0.25,0.24,94.8828125
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,prepared_specialized,1,0,False,0.12,0.11,36.15234375
opentelemetry_demo,opentelemetry_demo--colocated--ND--r0--checkout,cudd_controls_first,1,0,False,0.26,0.25,77.16796875
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,agrum_lazy,1,0,False,0.24,0.24,47.9609375
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,storm_exact,1,0,False,0.24,0.23,94.75
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,prepared_specialized,1,0,False,0.12,0.11,36.06640625
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,cudd_controls_first,1,0,False,0.25,0.25,76.8828125
opentelemetry_demo,opentelemetry_demo--split--N--r0--add_to_cart,cudd_sift_once,1,0,False,0.26,0.25,77.125
opentelemetry_demo,opentelemetry_demo--split--N--r0--browse_product,storm_exact,1,0,False,0.24,0.23,94.828125
opentelemetry_demo,opentelemetry_demo--split--N--r0--browse_product,prepared_specialized,1,0,False,0.12,0.11,35.86328125
opentelemetry_demo,opentelemetry_demo--split--N--r0--browse_product,cudd_controls_first,1,0,False,0.26,0.26,77.10546875
opentelemetry_demo,opentelemetry_demo--split--N--r0--browse_product,cudd_sift_once,1,0,False,0.26,0.25,77.0625
opentelemetry_demo,opentelemetry_demo--split--N--r0--browse_product,agrum_lazy,1,0,False,0.24,0.24,47.859375
opentelemetry_demo,opentelemetry_demo--split--N--r0--checkout,prepared_specialized,1,0,False,0.12,0.12000000000000001,36.0859375
opentelemetry_demo,opentelemetry_demo--split--N--r0--checkout,cudd_controls_first,1,0,False,0.26,0.26,77.1328125
opentelemetry_demo,opentelemetry_demo--split--N--r0--checkout,cudd_sift_once,1,0,False,0.26,0.26,77.09375
opentelemetry_demo,opentelemetry_demo--split--N--r0--checkout,agrum_lazy,1,0,False,0.36,0.36000000000000004,48.2265625
opentelemetry_demo,opentelemetry_demo--split--N--r0--checkout,storm_exact,1,0,False,0.26,0.25,94.984375
opentelemetry_demo,opentelemetry_demo--split--NC--r0--add_to_cart,cudd_controls_first,1,0,False,0.27,0.26,77.09765625
opentelemetry_demo,opentelemetry_demo--split--NC--r0--add_to_cart,cudd_sift_once,1,0,False,0.27,0.26,77.07421875
opentelemetry_demo,opentelemetry_demo--split--NC--r0--add_to_cart,agrum_lazy,1,0,False,0.55,0.55,48.1171875
opentelemetry_demo,opentelemetry_demo--split--NC--r0--add_to_cart,storm_exact,1,0,False,0.28,0.28,94.81640625
opentelemetry_demo,opentelemetry_demo--split--NC--r0--add_to_cart,prepared_specialized,1,0,False,0.13,0.12000000000000001,36.015625
opentelemetry_demo,opentelemetry_demo--split--NC--r0--browse_product,cudd_sift_once,1,0,False,0.27,0.26,76.8125
opentelemetry_demo,opentelemetry_demo--split--NC--r0--browse_product,agrum_lazy,1,0,False,0.49,0.49,47.90625
opentelemetry_demo,opentelemetry_demo--split--NC--r0--browse_product,storm_exact,1,0,False,0.27,0.27,94.828125
opentelemetry_demo,opentelemetry_demo--split--NC--r0--browse_product,prepared_specialized,1,0,False,0.12,0.12000000000000001,36.1953125
opentelemetry_demo,opentelemetry_demo--split--NC--r0--browse_product,cudd_controls_first,1,0,False,0.26,0.25,77.1171875
opentelemetry_demo,opentelemetry_demo--split--NC--r0--checkout,agrum_lazy,1,0,False,0.89,0.88,48.77734375
opentelemetry_demo,opentelemetry_demo--split--NC--r0--checkout,storm_exact,1,0,False,0.34,0.33999999999999997,95.671875
opentelemetry_demo,opentelemetry_demo--split--NC--r0--checkout,prepared_specialized,1,0,False,0.14,0.13,36.3203125
opentelemetry_demo,opentelemetry_demo--split--NC--r0--checkout,cudd_controls_first,1,0,False,0.28,0.28,77.3125
opentelemetry_demo,opentelemetry_demo--split--NC--r0--checkout,cudd_sift_once,1,0,False,0.28,0.27,77.23046875
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--add_to_cart,storm_exact,1,0,False,0.28,0.28,95.1640625
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--add_to_cart,prepared_specialized,1,0,False,0.13,0.13,36.0859375
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--add_to_cart,cudd_controls_first,1,0,False,0.27,0.26,77.0703125
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--add_to_cart,cudd_sift_once,1,0,False,0.27,0.26,77.16015625
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--add_to_cart,agrum_lazy,1,0,False,0.54,0.53,48.15234375
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--browse_product,prepared_specialized,1,0,False,0.13,0.12000000000000001,36.09375
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--browse_product,cudd_controls_first,1,0,False,0.26,0.26,76.95703125
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--browse_product,cudd_sift_once,1,0,False,0.27,0.26,76.91015625
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--browse_product,agrum_lazy,1,0,False,0.55,0.55,48.1640625
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--browse_product,storm_exact,1,0,False,0.28,0.27,94.828125
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--checkout,cudd_controls_first,1,0,False,0.28,0.28,77.13671875
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--checkout,cudd_sift_once,1,0,False,0.29,0.28,77.2109375
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--checkout,agrum_lazy,1,0,False,0.91,0.91,48.56640625
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--checkout,storm_exact,1,0,False,0.34,0.32999999999999996,95.69921875
opentelemetry_demo,opentelemetry_demo--split--NCD--r0--checkout,prepared_specialized,1,0,False,0.14,0.13,36.3125
