profile,case_id,method,round,phase,status,total_ms,cpu_ms,key_check_ms,construction_ms,data_update_ms,inference_and_validation_ms,reconstructed,error
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,cudd_controls_first,0,counts,qualified,0.173415,0.175739,0.031509,0.0,0.0,0.140863,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,cudd_controls_first,0,masks,qualified,0.246922,0.249035,0.030607,0.0,0.0,0.215343,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,cudd_controls_first,0,metadata,qualified,0.172903,0.174736,0.033082,0.0,0.0,0.13883,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,cudd_controls_first,0,structure,qualified,5.19652,5.199645,0.027622,4.985205,0.0,0.18187,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,cudd_controls_first,0,restore,qualified,4.876752,4.879738,0.030968,4.690935,0.0,0.153417,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,cudd_sift_once,0,initial,qualified,6.15335,6.160001,0.0539,5.886891,0.0,0.210864,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,cudd_sift_once,0,repeat,qualified,0.214391,0.216645,0.035116,0.0,0.0,0.178144,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,cudd_sift_once,0,counts,qualified,0.16037,0.162323,0.029816,0.0,0.0,0.129533,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,cudd_sift_once,0,masks,qualified,0.233547,0.23563,0.029344,0.0,0.0,0.2032,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,cudd_sift_once,0,metadata,qualified,0.159869,0.161773,0.029806,0.0,0.0,0.129121,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,cudd_sift_once,0,structure,qualified,6.111682,6.113934,0.026619,5.935092,0.0,0.148438,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,cudd_sift_once,0,restore,qualified,5.944098,5.932205,0.029836,5.754283,0.0,0.158166,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,agrum_lazy,0,initial,qualified,4.895547,4.90231,0.051537,2.354374,0.005821,2.481912,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,agrum_lazy,0,repeat,qualified,2.284653,2.287354,0.035266,0.0,0.008185,2.23997,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,agrum_lazy,0,counts,qualified,2.279584,2.282154,0.034765,0.0,0.007764,2.235683,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,agrum_lazy,0,masks,qualified,2.634789,2.637238,0.034304,0.0,0.404917,2.194155,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,agrum_lazy,0,metadata,qualified,2.238547,2.241058,0.032711,0.0,0.007174,2.19734,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,agrum_lazy,0,structure,qualified,1.36324,1.365923,0.0321,0.366686,0.006192,0.956388,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_home_timeline,agrum_lazy,0,restore,qualified,3.790961,3.793408,0.030167,1.539851,0.006051,2.21315,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,prepared_specialized,0,initial,qualified,2.805688,2.810692,0.049422,1.192401,0.0,1.561921,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,prepared_specialized,0,repeat,qualified,1.4705,1.472852,0.051637,0.0,0.0,1.417461,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,prepared_specialized,0,counts,qualified,1.485249,1.48745,0.033523,0.0,0.0,1.450464,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,prepared_specialized,0,masks,qualified,1.495427,1.497428,0.034355,0.0,0.0,1.45994,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,prepared_specialized,0,metadata,qualified,1.515294,1.517255,0.029986,0.0,0.0,1.484187,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,prepared_specialized,0,structure,qualified,2.203902,2.205992,0.030898,0.751025,0.0,1.420477,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,prepared_specialized,0,restore,qualified,2.569416,2.571435,0.030828,1.109435,0.0,1.427721,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,cudd_controls_first,0,initial,qualified,6.667492,6.650386,0.053049,4.815758,0.0,1.796671,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,cudd_controls_first,0,repeat,qualified,1.589192,1.591354,0.036618,0.0,0.0,1.551371,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,cudd_controls_first,0,counts,qualified,1.565218,1.567619,0.033642,0.0,0.0,1.530353,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,cudd_controls_first,0,masks,qualified,1.636481,1.638662,0.033402,0.0,0.0,1.601996,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,cudd_controls_first,0,metadata,qualified,1.554037,1.555957,0.031569,0.0,0.0,1.521386,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,cudd_controls_first,0,structure,qualified,6.542899,6.546032,0.031709,4.939259,0.0,1.570057,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,cudd_controls_first,0,restore,qualified,6.52174,6.525344,0.035156,4.830956,0.0,1.654095,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,cudd_sift_once,0,initial,qualified,7.948358,7.941599,0.055514,6.08906,0.0,1.80159,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,cudd_sift_once,0,repeat,qualified,1.6304,1.633041,0.038352,0.0,0.0,1.590775,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,cudd_sift_once,0,counts,qualified,1.580225,1.582497,0.033713,0.0,0.0,1.545361,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,cudd_sift_once,0,masks,qualified,1.627194,1.629284,0.035356,0.0,0.0,1.590765,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,cudd_sift_once,0,metadata,qualified,1.586327,1.588549,0.031429,0.0,0.0,1.553817,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,cudd_sift_once,0,structure,qualified,7.54863,7.55125,0.031328,5.963204,0.0,1.552283,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,cudd_sift_once,0,restore,qualified,7.499498,7.502369,0.033763,5.870181,0.0,1.593722,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,agrum_lazy,0,initial,qualified,60.344798,60.35107,0.053239,9.533273,0.009307,50.746324,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,agrum_lazy,0,repeat,qualified,50.536962,50.53036,0.058419,0.0,0.015049,50.461781,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,agrum_lazy,0,counts,qualified,50.178622,50.183782,0.043321,0.0,0.266528,49.867039,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,agrum_lazy,0,masks,qualified,55.694159,55.699268,0.044503,0.0,5.368653,50.279069,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,agrum_lazy,0,metadata,qualified,50.302263,50.306822,0.04302,0.0,0.018986,50.238492,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,agrum_lazy,0,structure,qualified,30.77172,30.775095,0.041929,5.162767,0.01055,25.55429,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,agrum_lazy,0,restore,qualified,59.403267,59.396928,0.041649,8.837862,0.009288,50.512075,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,storm_exact,0,initial,qualified,8.498998,8.504401,0.055173,4.526206,0.004509,3.910945,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,storm_exact,0,repeat,qualified,3.680835,3.683282,0.036088,0.0,0.004188,3.639137,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,storm_exact,0,counts,qualified,3.826267,3.828714,0.034545,0.0,0.216385,3.573915,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,storm_exact,0,masks,qualified,7.914745,7.917514,0.035156,0.0,4.045537,3.83271,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,storm_exact,0,metadata,qualified,3.795279,3.797656,0.052288,0.0,0.003267,3.738282,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,storm_exact,0,structure,qualified,7.744787,7.747607,0.033142,4.1322,0.003627,3.573795,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NC--r0--read_user_timeline,storm_exact,0,restore,qualified,7.50587,7.508501,0.033643,3.789598,0.004167,3.676588,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,cudd_controls_first,0,initial,qualified,5.386265,5.393829,0.06426,5.106813,0.0,0.213509,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,cudd_controls_first,0,repeat,qualified,0.195265,0.197529,0.035496,0.0,0.0,0.158627,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,cudd_controls_first,0,counts,qualified,0.167624,0.169728,0.031949,0.0,0.0,0.134592,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,cudd_controls_first,0,masks,qualified,0.259325,0.261388,0.029395,0.0,0.0,0.228848,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,cudd_controls_first,0,metadata,qualified,0.173574,0.175879,0.03205,0.0,0.0,0.140513,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,cudd_controls_first,0,structure,qualified,5.109828,5.112744,0.027963,4.931405,0.0,0.148989,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,cudd_controls_first,0,restore,qualified,4.700342,4.702476,0.031799,4.525976,0.0,0.141124,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,cudd_sift_once,0,initial,qualified,6.360939,6.368369,0.054021,6.079823,0.0,0.22471,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,cudd_sift_once,0,repeat,qualified,0.18207,0.184235,0.034695,0.0,0.0,0.146274,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,cudd_sift_once,0,counts,qualified,0.164457,0.166391,0.031108,0.0,0.0,0.132348,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,cudd_sift_once,0,masks,qualified,0.27244,0.274713,0.030147,0.0,0.0,0.241201,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,cudd_sift_once,0,metadata,qualified,0.160259,0.162334,0.028513,0.0,0.0,0.130804,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,cudd_sift_once,0,structure,qualified,6.224663,6.227507,0.028553,6.04101,0.0,0.153407,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,cudd_sift_once,0,restore,qualified,5.962583,5.965427,0.031288,5.734226,0.0,0.195335,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,agrum_lazy,0,initial,qualified,4.868727,4.8753,0.050234,2.297818,0.006051,2.512601,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,agrum_lazy,0,repeat,qualified,2.352971,2.355843,0.037821,0.0,0.008606,2.305051,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,agrum_lazy,0,counts,qualified,2.23474,2.23735,0.034405,0.0,0.008225,2.190808,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,agrum_lazy,0,masks,qualified,2.664765,2.667244,0.035407,0.0,0.379029,2.249057,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,agrum_lazy,0,metadata,qualified,2.242575,2.244895,0.032451,0.0,0.007514,2.201308,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,agrum_lazy,0,structure,qualified,1.349164,1.351786,0.03261,0.333835,0.005851,0.974994,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,agrum_lazy,0,restore,qualified,3.885197,3.888366,0.031489,1.58266,0.004719,2.264676,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,storm_exact,0,initial,qualified,2.225733,2.230818,0.051997,1.653082,0.001693,0.516697,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,storm_exact,0,repeat,qualified,0.37373,0.376233,0.039123,0.0,0.001743,0.331571,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,storm_exact,0,counts,qualified,0.367427,0.36945,0.030958,0.0,0.001492,0.333715,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,storm_exact,0,masks,qualified,2.054743,2.056964,0.030427,0.0,1.424023,0.598921,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,storm_exact,0,metadata,qualified,0.55591,0.558354,0.030056,0.0,0.001333,0.523308,False,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,storm_exact,0,structure,qualified,1.883123,1.885363,0.03224,1.275436,0.001453,0.57225,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,storm_exact,0,restore,qualified,1.466072,1.468544,0.030477,1.098895,0.001392,0.333694,True,
deathstarbench_social_network,deathstarbench_social_network--colocated--NCD--r0--read_home_timeline,prepared_specialized,0,initial,qualified,0.401641,0.40646,0.04799,0.174016,0.0,0.178144,True,
