profile,case_id,method,round,phase,circuit_nodes,prepared_states,table_bytes,bn_nodes,bn_arcs,cpt_entries,storm_model_type,storm_states,storm_transitions,storm_choices,cudd_nodes,cudd_peak_nodes,cudd_memory_bytes,cudd_variables,cudd_reorderings
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,agrum_lazy,2,masks,,,,13,17,72,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,agrum_lazy,2,metadata,,,,13,17,72,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,agrum_lazy,2,structure,,,,4,1,10,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,agrum_lazy,2,restore,,,,13,17,72,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,storm_exact,2,initial,,,,,,,DTMC,8,8,8,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,storm_exact,2,repeat,,,,,,,DTMC,8,8,8,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,storm_exact,2,counts,,,,,,,DTMC,8,8,8,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,storm_exact,2,masks,,,,,,,MDP,9,10,10,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,storm_exact,2,metadata,,,,,,,MDP,9,10,10,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,storm_exact,2,structure,,,,,,,MDP,8,9,9,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,storm_exact,2,restore,,,,,,,DTMC,8,8,8,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,prepared_specialized,2,initial,12,4,10,,,,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,prepared_specialized,2,repeat,12,4,10,,,,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,prepared_specialized,2,counts,12,4,10,,,,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,prepared_specialized,2,masks,12,4,10,,,,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,prepared_specialized,2,metadata,12,4,10,,,,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,prepared_specialized,2,structure,3,4,6,,,,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,prepared_specialized,2,restore,12,4,10,,,,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,cudd_controls_first,2,initial,,,,,,,,,,,13,1022,16814536.0,4,0
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,cudd_controls_first,2,repeat,,,,,,,,,,,13,1022,16814536.0,4,0
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,cudd_controls_first,2,counts,,,,,,,,,,,13,1022,16814536.0,4,0
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,cudd_controls_first,2,masks,,,,,,,,,,,13,1022,16814536.0,4,0
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,cudd_controls_first,2,metadata,,,,,,,,,,,13,1022,16814536.0,4,0
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,cudd_controls_first,2,structure,,,,,,,,,,,8,1022,16814536.0,4,0
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_home_timeline,cudd_controls_first,2,restore,,,,,,,,,,,13,1022,16814536.0,4,0
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,agrum_lazy,2,initial,,,,31,49,266,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,agrum_lazy,2,repeat,,,,31,49,266,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,agrum_lazy,2,counts,,,,31,49,266,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,agrum_lazy,2,masks,,,,31,49,266,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,agrum_lazy,2,metadata,,,,31,49,266,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,agrum_lazy,2,structure,,,,17,23,140,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,agrum_lazy,2,restore,,,,31,49,266,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,storm_exact,2,initial,,,,,,,MDP,62,71,66,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,storm_exact,2,repeat,,,,,,,MDP,62,71,66,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,storm_exact,2,counts,,,,,,,MDP,62,71,66,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,storm_exact,2,masks,,,,,,,MDP,65,80,75,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,storm_exact,2,metadata,,,,,,,MDP,65,80,75,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,storm_exact,2,structure,,,,,,,MDP,63,78,73,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,storm_exact,2,restore,,,,,,,MDP,62,71,66,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,prepared_specialized,2,initial,30,64,88,,,,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,prepared_specialized,2,repeat,30,64,88,,,,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,prepared_specialized,2,counts,30,64,88,,,,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,prepared_specialized,2,masks,30,64,88,,,,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,prepared_specialized,2,metadata,30,64,88,,,,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,prepared_specialized,2,structure,16,64,48,,,,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,prepared_specialized,2,restore,30,64,88,,,,,,,,,,,,
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,cudd_controls_first,2,initial,,,,,,,,,,,72,1022,16814536.0,8,0
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,cudd_controls_first,2,repeat,,,,,,,,,,,72,1022,16814536.0,8,0
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,cudd_controls_first,2,counts,,,,,,,,,,,72,1022,16814536.0,8,0
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,cudd_controls_first,2,masks,,,,,,,,,,,72,1022,16814536.0,8,0
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,cudd_controls_first,2,metadata,,,,,,,,,,,72,1022,16814536.0,8,0
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,cudd_controls_first,2,structure,,,,,,,,,,,23,1022,16814536.0,8,0
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,cudd_controls_first,2,restore,,,,,,,,,,,72,1022,16814536.0,8,0
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,cudd_sift_once,2,initial,,,,,,,,,,,49,1022,16814536.0,8,1
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,cudd_sift_once,2,repeat,,,,,,,,,,,49,1022,16814536.0,8,1
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,cudd_sift_once,2,counts,,,,,,,,,,,49,1022,16814536.0,8,1
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,cudd_sift_once,2,masks,,,,,,,,,,,49,1022,16814536.0,8,1
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,cudd_sift_once,2,metadata,,,,,,,,,,,49,1022,16814536.0,8,1
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,cudd_sift_once,2,structure,,,,,,,,,,,18,1022,16814536.0,8,1
deathstarbench_social_network,deathstarbench_social_network--split--ND--r0--read_user_timeline,cudd_sift_once,2,restore,,,,,,,,,,,49,1022,16814536.0,8,1
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,prepared_specialized,0,initial,36,64,88,,,,,,,,,,,,
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,prepared_specialized,0,repeat,36,64,88,,,,,,,,,,,,
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,prepared_specialized,0,counts,36,64,88,,,,,,,,,,,,
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,prepared_specialized,0,masks,36,64,88,,,,,,,,,,,,
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,prepared_specialized,0,metadata,36,64,88,,,,,,,,,,,,
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,prepared_specialized,0,structure,16,64,48,,,,,,,,,,,,
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,prepared_specialized,0,restore,36,64,88,,,,,,,,,,,,
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,cudd_controls_first,0,initial,,,,,,,,,,,78,1022,16835816.0,11,0
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,cudd_controls_first,0,repeat,,,,,,,,,,,78,1022,16835816.0,11,0
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,cudd_controls_first,0,counts,,,,,,,,,,,78,1022,16835816.0,11,0
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,cudd_controls_first,0,masks,,,,,,,,,,,78,1022,16835816.0,11,0
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,cudd_controls_first,0,metadata,,,,,,,,,,,78,1022,16835816.0,11,0
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,cudd_controls_first,0,structure,,,,,,,,,,,26,1022,16835816.0,11,0
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,cudd_controls_first,0,restore,,,,,,,,,,,78,1022,16835816.0,11,0
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,cudd_sift_once,0,initial,,,,,,,,,,,55,1022,16835816.0,11,1
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,cudd_sift_once,0,repeat,,,,,,,,,,,55,1022,16835816.0,11,1
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,cudd_sift_once,0,counts,,,,,,,,,,,55,1022,16835816.0,11,1
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,cudd_sift_once,0,masks,,,,,,,,,,,55,1022,16835816.0,11,1
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,cudd_sift_once,0,metadata,,,,,,,,,,,55,1022,16835816.0,11,1
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,cudd_sift_once,0,structure,,,,,,,,,,,21,1022,16835816.0,11,1
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,cudd_sift_once,0,restore,,,,,,,,,,,55,1022,16835816.0,11,1
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,agrum_lazy,0,initial,,,,37,58,280,,,,,,,,,
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,agrum_lazy,0,repeat,,,,37,58,280,,,,,,,,,
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,agrum_lazy,0,counts,,,,37,58,280,,,,,,,,,
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,agrum_lazy,0,masks,,,,37,58,280,,,,,,,,,
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,agrum_lazy,0,metadata,,,,37,58,280,,,,,,,,,
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,agrum_lazy,0,structure,,,,17,23,118,,,,,,,,,
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,agrum_lazy,0,restore,,,,37,58,280,,,,,,,,,
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,storm_exact,0,initial,,,,,,,MDP,49,56,53,,,,,
opentelemetry_demo,opentelemetry_demo--colocated--N--r0--add_to_cart,storm_exact,0,repeat,,,,,,,MDP,49,56,53,,,,,
