profile,case_id,phase,method,paired_rounds,other_over_prepared_median,min_ratio,max_ratio
synthetic,08-completions,initial,cudd_sift_once,3,0.06930367752850278,0.06818115848731256,0.07010334483235724
synthetic,08-completions,initial,agrum_lazy,3,0.5254984632623569,0.5216026772032757,0.535796509815371
synthetic,08-completions,initial,storm_exact,3,0.09795275594430192,0.09414119852307555,0.09828215631177036
synthetic,08-completions,repeat,cudd_controls_first,3,1.0577429082089476,1.0341291850549876,1.0926705581776202
synthetic,08-completions,repeat,cudd_sift_once,3,1.0366382045907534,1.0338506571355912,1.050790543698669
synthetic,08-completions,repeat,agrum_lazy,3,53.997377339591274,53.09441884877821,55.027390520504234
synthetic,08-completions,repeat,storm_exact,3,7.592914555453021,7.555244542323269,7.663392502574231
synthetic,08-completions,counts,cudd_controls_first,3,1.1095382708170578,1.099488963987371,1.1242662158614667
synthetic,08-completions,counts,cudd_sift_once,3,1.112056160117954,1.0878938937288785,1.1189116629089224
synthetic,08-completions,counts,agrum_lazy,3,56.29535409996002,54.99378048387155,57.3943676656495
synthetic,08-completions,counts,storm_exact,3,8.343707555520515,8.119976599950853,8.405553393792367
synthetic,08-completions,masks,cudd_controls_first,3,1.2618565894713374,1.164066410660197,1.2674263547096618
synthetic,08-completions,masks,cudd_sift_once,3,1.141277670949103,1.1295292866773112,1.1972492877924596
synthetic,08-completions,masks,agrum_lazy,3,69.1515053553679,68.06180144761794,69.79327418474966
synthetic,08-completions,masks,storm_exact,3,19.81412182184693,19.05261956001476,19.87750219723603
synthetic,08-completions,metadata,cudd_controls_first,3,1.080878394036706,1.0484332718930154,1.086971137252646
synthetic,08-completions,metadata,cudd_sift_once,3,1.1168153905890474,1.0473084505987758,1.1183754972460886
synthetic,08-completions,metadata,agrum_lazy,3,56.47003982330858,54.655869986809805,56.81542114875748
synthetic,08-completions,metadata,storm_exact,3,7.61900110164748,7.52119928002774,8.003411901748734
synthetic,08-completions,structure,cudd_controls_first,3,0.08556606065310055,0.08459829804635158,0.08587765308297178
synthetic,08-completions,structure,cudd_sift_once,3,0.11011240499980783,0.10966795819266623,0.11512198576916814
synthetic,08-completions,structure,agrum_lazy,3,0.4133353384109561,0.4101525653062618,0.41448486315795174
synthetic,08-completions,structure,storm_exact,3,0.13240276835047166,0.13179822541834824,0.1345852966296002
synthetic,08-completions,restore,cudd_controls_first,3,0.04758078947570878,0.03708389092657199,0.0481018271883342
synthetic,08-completions,restore,cudd_sift_once,3,0.0662772412092394,0.05532915837963263,0.06963304813535798
synthetic,08-completions,restore,agrum_lazy,3,0.5343537904855612,0.52319747414617,0.5351960824356328
synthetic,08-completions,restore,storm_exact,3,0.09270998185836234,0.08976965973123822,0.09414236972557931
synthetic,09-completions,initial,cudd_controls_first,3,0.0425770117906363,0.041997417382913446,0.04337524251776838
synthetic,09-completions,initial,cudd_sift_once,3,0.05682387101552838,0.05646846041563698,0.058122635173356425
synthetic,09-completions,initial,agrum_lazy,3,0.5560722184398016,0.5430033229255086,0.5617862796165027
synthetic,09-completions,initial,storm_exact,3,0.09690770579123532,0.09661756923495764,0.09815866143257732
synthetic,09-completions,repeat,cudd_controls_first,3,1.0573902208537322,1.048830225955318,1.0840928467271171
synthetic,09-completions,repeat,cudd_sift_once,3,1.0682289914884204,1.0654474059009147,1.093972603165187
synthetic,09-completions,repeat,agrum_lazy,3,59.40185734589136,59.23160950363765,60.629018406908685
synthetic,09-completions,repeat,storm_exact,3,8.497843753251452,8.454837081621681,8.55925380506089
synthetic,09-completions,counts,cudd_controls_first,3,1.0931255506429893,0.9804961192507352,1.1254644669849163
synthetic,09-completions,counts,cudd_sift_once,3,1.1065887193499448,0.9806863026191995,1.150783630646869
synthetic,09-completions,counts,agrum_lazy,3,61.36328268346347,56.58988397373741,62.31557157752649
synthetic,09-completions,counts,storm_exact,3,8.724009309197202,7.8625709045380345,9.012405531890817
synthetic,09-completions,masks,cudd_controls_first,3,1.1002829863477124,1.097714475523241,1.1463917892815298
synthetic,09-completions,masks,cudd_sift_once,3,1.094900634113884,1.0885983731905395,1.1822877894368886
synthetic,09-completions,masks,agrum_lazy,3,75.65732998773458,75.24624388020854,76.08885558741852
synthetic,09-completions,masks,storm_exact,3,20.163934873056974,20.126474887793794,20.286237466096154
synthetic,09-completions,metadata,cudd_controls_first,3,1.1136995635738274,1.102752868878159,1.1338712819846732
synthetic,09-completions,metadata,cudd_sift_once,3,1.1395931015461491,1.095212265629899,1.146330692297701
synthetic,09-completions,metadata,agrum_lazy,3,63.708945925337055,61.74846209318367,65.13122970515651
synthetic,09-completions,metadata,storm_exact,3,8.892305818937524,8.435765347714304,8.980651232214417
synthetic,09-completions,structure,cudd_controls_first,3,0.07174789887019775,0.06974635966825238,0.0718506761984503
synthetic,09-completions,structure,cudd_sift_once,3,0.09362018722408061,0.09276691676488351,0.094681825649862
synthetic,09-completions,structure,agrum_lazy,3,0.405345739218069,0.4026154046601499,0.40703593160358204
synthetic,09-completions,structure,storm_exact,3,0.1322150920747855,0.13159552067108057,0.13359052325249676
synthetic,09-completions,restore,cudd_controls_first,3,0.03906974197632723,0.03833038219597497,0.03923685131643073
synthetic,09-completions,restore,cudd_sift_once,3,0.05601968271161171,0.054491460582010535,0.056560388682553656
synthetic,09-completions,restore,agrum_lazy,3,0.5511265390812303,0.5457736684691168,0.5625949806402909
synthetic,09-completions,restore,storm_exact,3,0.08759669399392146,0.08667902500087153,0.0886057473394619
synthetic,10-unknown_controls,initial,cudd_controls_first,3,0.09642407840881433,0.09542801556587262,0.09687790307577901
synthetic,10-unknown_controls,initial,cudd_sift_once,3,0.12275345611872973,0.1225998682439684,0.12736559634172218
synthetic,10-unknown_controls,initial,agrum_lazy,3,0.5387510210216754,0.5371906015289487,0.5415991947056207
synthetic,10-unknown_controls,initial,storm_exact,3,0.0884845172538897,0.08734798887669412,0.0885714271487309
synthetic,10-unknown_controls,repeat,cudd_controls_first,3,1.115944658754374,0.9052970546619611,1.129397204265429
synthetic,10-unknown_controls,repeat,cudd_sift_once,3,1.0998938157770939,0.8993752970365912,1.1310569644731754
synthetic,10-unknown_controls,repeat,agrum_lazy,3,43.06367865627935,35.1763841679271,44.09604519774011
synthetic,10-unknown_controls,repeat,storm_exact,3,4.645898018342541,3.888948522090487,4.692489087794906
synthetic,10-unknown_controls,counts,cudd_controls_first,3,1.1001688522634463,1.097403199321998,1.1082955545799678
synthetic,10-unknown_controls,counts,cudd_sift_once,3,1.100365997074753,1.06131592421915,1.113658679832249
synthetic,10-unknown_controls,counts,agrum_lazy,3,44.0253422834669,42.855381640976745,44.96490121224913
synthetic,10-unknown_controls,counts,storm_exact,3,4.95678666801259,4.908811819128838,5.097581780670168
synthetic,10-unknown_controls,masks,cudd_controls_first,3,1.2003410099609573,1.1030310567432815,1.2555892790437055
synthetic,10-unknown_controls,masks,cudd_sift_once,3,1.1520539058053667,1.117052379283445,1.155220395965633
synthetic,10-unknown_controls,masks,agrum_lazy,3,51.13036136282195,49.62860114639744,51.47395405304445
synthetic,10-unknown_controls,masks,storm_exact,3,10.001693339297885,9.404359475867995,10.107520078446022
synthetic,10-unknown_controls,metadata,cudd_controls_first,3,1.0971574616921278,1.080424688035342,1.1083499564837034
synthetic,10-unknown_controls,metadata,cudd_sift_once,3,1.069382533520431,1.0603133623142125,1.1148178035967191
synthetic,10-unknown_controls,metadata,agrum_lazy,3,43.633426363004624,43.63157184151,45.391380990365185
synthetic,10-unknown_controls,metadata,storm_exact,3,4.5494815151317525,4.387449260093756,4.601535338125548
synthetic,10-unknown_controls,structure,cudd_controls_first,3,0.13543298726540648,0.13286189683033828,0.13736427707718904
synthetic,10-unknown_controls,structure,cudd_sift_once,3,0.167614393783771,0.16608691224042083,0.17353268882338957
synthetic,10-unknown_controls,structure,agrum_lazy,3,0.4527747224661682,0.44996257527678307,0.45903015157938737
synthetic,10-unknown_controls,structure,storm_exact,3,0.09632954667314995,0.09596020608880837,0.09783148877110992
synthetic,10-unknown_controls,restore,cudd_controls_first,3,0.08681379042653196,0.06516318065520245,0.08759220840013267
synthetic,10-unknown_controls,restore,cudd_sift_once,3,0.12053876694438281,0.11689876160662808,0.12146491304739891
synthetic,10-unknown_controls,restore,agrum_lazy,3,0.5140867380930545,0.5137323666772928,0.5169616888958735
synthetic,10-unknown_controls,restore,storm_exact,3,0.07309226431680138,0.07269503037821438,0.07363636689683582
synthetic,11-unknown_controls,initial,cudd_controls_first,3,0.0945442425322824,0.09186296777618584,0.09742900660837592
synthetic,11-unknown_controls,initial,cudd_sift_once,3,0.12517297416318784,0.12265169012909473,0.12667394424845804
synthetic,11-unknown_controls,initial,agrum_lazy,3,0.5381939421698887,0.5249090565181874,0.5384181867401503
synthetic,11-unknown_controls,initial,storm_exact,3,0.09873231218860011,0.09681900379048666,0.09937947374894873
synthetic,11-unknown_controls,repeat,cudd_controls_first,3,1.0860258890926144,1.0702738489573134,1.1029062225201773
synthetic,11-unknown_controls,repeat,cudd_sift_once,3,1.1205912569542997,1.0879535410475403,1.1659386063489112
synthetic,11-unknown_controls,repeat,agrum_lazy,3,42.40696257084897,41.28994262828366,42.94119613069135
synthetic,11-unknown_controls,repeat,storm_exact,3,5.097501213416555,5.031510084409933,5.170179005197768
synthetic,11-unknown_controls,counts,cudd_controls_first,3,1.1352679465372832,1.0732615452376248,1.1419659327649343
synthetic,11-unknown_controls,counts,cudd_sift_once,3,1.180304324109089,1.1660341773662135,1.2076474073872265
synthetic,11-unknown_controls,counts,agrum_lazy,3,44.39770663634627,44.28161956849951,44.71341580932627
synthetic,11-unknown_controls,counts,storm_exact,3,5.710422559848643,5.648800947127872,5.756292810065772
synthetic,11-unknown_controls,masks,cudd_controls_first,3,1.1734291036839486,1.1252282246804854,1.2008348194073568
synthetic,11-unknown_controls,masks,cudd_sift_once,3,1.1804910050172324,1.1798536162900435,1.2049744173489876
synthetic,11-unknown_controls,masks,agrum_lazy,3,50.469159729087934,50.42935717762336,51.59868545610512
synthetic,11-unknown_controls,masks,storm_exact,3,11.344991168076195,11.3035263843588,11.510729754177486
synthetic,11-unknown_controls,metadata,cudd_controls_first,3,1.0668792775370257,1.0536607739411727,1.0841067977908174
synthetic,11-unknown_controls,metadata,cudd_sift_once,3,1.1054207635331657,1.10127477811143,1.1196611053872039
synthetic,11-unknown_controls,metadata,agrum_lazy,3,43.07537336272627,42.926039257651,43.550420399693934
synthetic,11-unknown_controls,metadata,storm_exact,3,5.059158053967281,4.982217318823597,5.085473118327264
synthetic,11-unknown_controls,structure,cudd_controls_first,3,0.1312660710012265,0.13072461007478764,0.13289762286168183
synthetic,11-unknown_controls,structure,cudd_sift_once,3,0.16872956878671397,0.1675568380976868,0.17163378565719145
synthetic,11-unknown_controls,structure,agrum_lazy,3,0.45337570952802303,0.44805045054851167,0.4580394487711352
synthetic,11-unknown_controls,structure,storm_exact,3,0.11275223325278395,0.11173218199627441,0.1140967135950146
synthetic,11-unknown_controls,restore,cudd_controls_first,3,0.08620731958619608,0.08511824447711175,0.09176846560925526
synthetic,11-unknown_controls,restore,cudd_sift_once,3,0.11670776401471085,0.11536223136068668,0.12091198079122936
synthetic,11-unknown_controls,restore,agrum_lazy,3,0.5140469484675408,0.5118245844193658,0.5182373203805652
synthetic,11-unknown_controls,restore,storm_exact,3,0.08534095859575842,0.0841986749472564,0.08559784289123715
synthetic,12-unknown_controls,initial,cudd_controls_first,3,0.09625989583638439,0.09575297603136432,0.09759089157125762
synthetic,12-unknown_controls,initial,cudd_sift_once,3,0.12069860728231403,0.11645881548852888,0.12359278614554561
synthetic,12-unknown_controls,initial,agrum_lazy,3,0.5321208236718867,0.5054127332314576,0.5365300102863622
synthetic,12-unknown_controls,initial,storm_exact,3,0.12037317704343106,0.11558058113017879,0.12080650279837062
synthetic,12-unknown_controls,repeat,cudd_controls_first,3,1.0887375753306723,1.072144352942688,1.1658583355921799
synthetic,12-unknown_controls,repeat,cudd_sift_once,3,1.1426097631459275,1.0935565021970282,1.149267058082917
synthetic,12-unknown_controls,repeat,agrum_lazy,3,43.28751663144713,41.891666773728005,44.289905979708465
synthetic,12-unknown_controls,repeat,storm_exact,3,6.274710137635707,6.007766229428164,6.294805250082327
synthetic,12-unknown_controls,counts,cudd_controls_first,3,1.116601050762643,1.0968205772679531,1.1494981934965878
synthetic,12-unknown_controls,counts,cudd_sift_once,3,1.1717447839029111,1.1711258236044702,1.1994402706887652
synthetic,12-unknown_controls,counts,agrum_lazy,3,44.45879180101547,44.19177326413013,44.80800596432873
synthetic,12-unknown_controls,counts,storm_exact,3,6.67303091128061,6.625476226154635,6.752023831910726
synthetic,12-unknown_controls,masks,cudd_controls_first,3,1.1637361144819078,1.139212979903012,1.172139179111973
synthetic,12-unknown_controls,masks,cudd_sift_once,3,1.1747999973281023,1.1563521841317599,1.200233438164361
synthetic,12-unknown_controls,masks,agrum_lazy,3,49.1095425052508,48.96628287825721,51.210471832258
synthetic,12-unknown_controls,masks,storm_exact,3,14.001506605628679,13.837096626951876,14.329636457112684
synthetic,12-unknown_controls,metadata,cudd_controls_first,3,1.112591076526277,1.0264982074227353,1.1576586564668274
synthetic,12-unknown_controls,metadata,cudd_sift_once,3,1.138637896467936,1.1033526335245853,1.1606303988960842
synthetic,12-unknown_controls,metadata,agrum_lazy,3,45.42535487142206,43.416396340036265,45.45136598390569
synthetic,12-unknown_controls,metadata,storm_exact,3,6.540386231613945,5.960298624341865,8.158889751194138
synthetic,12-unknown_controls,structure,cudd_controls_first,3,0.1361103958826051,0.13310469768509492,0.13709401647018976
synthetic,12-unknown_controls,structure,cudd_sift_once,3,0.16489953180300276,0.16350689218122688,0.17476314120205252
synthetic,12-unknown_controls,structure,agrum_lazy,3,0.45288122875823444,0.4482214451761526,0.45481395314353973
synthetic,12-unknown_controls,structure,storm_exact,3,0.14396066636930757,0.1405401362928445,0.1677046797310222
synthetic,12-unknown_controls,restore,cudd_controls_first,3,0.08841946423417103,0.0869682747826724,0.08902069734943517
synthetic,12-unknown_controls,restore,cudd_sift_once,3,0.11325936110768123,0.09434710570848134,0.1346918131881117
synthetic,12-unknown_controls,restore,agrum_lazy,3,0.5156926379929747,0.5133471036698781,0.5189170392983502
synthetic,12-unknown_controls,restore,storm_exact,3,0.10829701233648528,0.1063978938828184,0.11191840941117927
synthetic,13-unknown_controls,initial,cudd_controls_first,3,0.09613129677204499,0.09504927585064112,0.09865558119829587
synthetic,13-unknown_controls,initial,cudd_sift_once,3,0.12492531190586702,0.12263565759900384,0.1288170044997673
synthetic,13-unknown_controls,initial,agrum_lazy,3,0.5451117960166633,0.5302030181883651,0.5454178142752221
synthetic,13-unknown_controls,initial,storm_exact,3,0.21262145897290657,0.2106311370153193,0.2153709769901297
synthetic,13-unknown_controls,repeat,cudd_controls_first,3,1.1303519495906937,1.109156476161087,1.1839843644817032
synthetic,13-unknown_controls,repeat,cudd_sift_once,3,1.1003763861077263,1.094470325290823,1.175105239065459
synthetic,13-unknown_controls,repeat,agrum_lazy,3,44.03687052182747,43.4660998312509,44.3968141060738
synthetic,13-unknown_controls,repeat,storm_exact,3,9.608026353583226,9.558090169010798,9.667816172214101
synthetic,13-unknown_controls,counts,cudd_controls_first,3,1.0903729310014976,1.050254755174475,1.1052636241622629
synthetic,13-unknown_controls,counts,cudd_sift_once,3,1.0749301239828666,1.0596457731660802,1.103503251244093
synthetic,13-unknown_controls,counts,agrum_lazy,3,42.74505936241751,42.428720005780434,43.858097423335714
synthetic,13-unknown_controls,counts,storm_exact,3,9.828951795386025,9.819608813412362,10.042229033872704
synthetic,13-unknown_controls,masks,cudd_controls_first,3,1.1721344144979948,1.1032048611033742,1.2500191231181113
synthetic,13-unknown_controls,masks,cudd_sift_once,3,1.1371788185389937,1.0922241508778106,1.148670649351819
synthetic,13-unknown_controls,masks,agrum_lazy,3,49.09930667050974,48.915108949234266,51.0841509915047
synthetic,13-unknown_controls,masks,storm_exact,3,26.24758325470795,25.961944084833117,27.571317640786713
synthetic,13-unknown_controls,metadata,cudd_controls_first,3,1.1451568882222445,1.1007465781833263,1.1977705448222478
synthetic,13-unknown_controls,metadata,cudd_sift_once,3,1.0900947047568295,1.0881192681690401,1.1487563013056328
synthetic,13-unknown_controls,metadata,agrum_lazy,3,45.09514577825351,44.86963454537076,45.45510764414565
synthetic,13-unknown_controls,metadata,storm_exact,3,9.74870124871408,9.683872528687958,9.958599113822576
synthetic,13-unknown_controls,structure,cudd_controls_first,3,0.13372155289977652,0.13281536580179681,0.1370858408691452
synthetic,13-unknown_controls,structure,cudd_sift_once,3,0.16693722274738682,0.16654661594595074,0.17183275826438488
synthetic,13-unknown_controls,structure,agrum_lazy,3,0.45550951099562964,0.45460304396273854,0.4568837487514746
synthetic,13-unknown_controls,structure,storm_exact,3,0.24854084601485224,0.24772291031142657,0.249279386357914
synthetic,13-unknown_controls,restore,cudd_controls_first,3,0.0863751613827013,0.08569983966313278,0.08960028917444264
synthetic,13-unknown_controls,restore,cudd_sift_once,3,0.11646507037007982,0.11498457910233087,0.11974136261001499
synthetic,13-unknown_controls,restore,agrum_lazy,3,0.5184347493244134,0.5164589640560386,0.5209059742927429
synthetic,13-unknown_controls,restore,storm_exact,3,0.1961290942003304,0.19571709588051056,0.20419583346991815
synthetic,14-unknown_controls,initial,cudd_controls_first,3,0.09514726318442525,0.0935993642970275,0.09823921919091326
synthetic,14-unknown_controls,initial,cudd_sift_once,3,0.12463217675215045,0.12447005229404912,0.12665451942728007
synthetic,14-unknown_controls,initial,agrum_lazy,3,0.5370483388580101,0.5299076028532222,0.5408140964040601
synthetic,14-unknown_controls,initial,storm_exact,3,0.5485191980008152,0.5433682686472566,0.5522617281718051
synthetic,14-unknown_controls,repeat,cudd_controls_first,3,1.0719534420176278,1.058897840855381,1.110648064666217
synthetic,14-unknown_controls,repeat,cudd_sift_once,3,1.1008468035705408,1.0786867290443656,1.1133218765586985
synthetic,14-unknown_controls,repeat,agrum_lazy,3,42.54436233029925,42.05444015193606,43.192340143232734
synthetic,14-unknown_controls,repeat,storm_exact,3,20.121054110390162,19.94657160213852,20.582866391064986
synthetic,14-unknown_controls,counts,cudd_controls_first,3,1.1147983761587175,1.0715572484286378,1.164592319133732
synthetic,14-unknown_controls,counts,cudd_sift_once,3,1.1283662435574846,1.0458237269117143,1.1779299043557807
synthetic,14-unknown_controls,counts,agrum_lazy,3,45.03083053495094,42.001687515888946,45.17592577505802
synthetic,14-unknown_controls,counts,storm_exact,3,21.823720418143772,20.46585738956633,21.995030727641783
synthetic,14-unknown_controls,masks,cudd_controls_first,3,1.1729869541499858,1.1011754620611653,1.293475988584448
synthetic,14-unknown_controls,masks,cudd_sift_once,3,1.1613857632885527,1.094497006364281,1.2040987938506347
synthetic,14-unknown_controls,masks,agrum_lazy,3,50.15950886211711,48.972615189896146,51.630352214405676
synthetic,14-unknown_controls,masks,storm_exact,3,69.36706593193229,67.70136127393337,70.53689501685321
synthetic,14-unknown_controls,metadata,cudd_controls_first,3,1.1001047472185999,0.9193574766569821,1.112570467897704
synthetic,14-unknown_controls,metadata,cudd_sift_once,3,1.117144250217543,0.876332081879276,1.1225935841092036
synthetic,14-unknown_controls,metadata,agrum_lazy,3,44.1108641625627,35.721094810967955,45.19460120237676
synthetic,14-unknown_controls,metadata,storm_exact,3,21.308071486655642,16.868676343842974,21.773624697014586
synthetic,14-unknown_controls,structure,cudd_controls_first,3,0.13726324581274352,0.13328799054404744,0.13728947303126596
synthetic,14-unknown_controls,structure,cudd_sift_once,3,0.17061217162092937,0.16595399655644463,0.171262451508128
synthetic,14-unknown_controls,structure,agrum_lazy,3,0.4562687956967172,0.44753965233216,0.46374155771573733
synthetic,14-unknown_controls,structure,storm_exact,3,0.639903239136198,0.6324280333336316,0.6401290538624713
synthetic,14-unknown_controls,restore,cudd_controls_first,3,0.08898183699546997,0.0876392029149721,0.09015023229949135
synthetic,14-unknown_controls,restore,cudd_sift_once,3,0.11623733766927258,0.11529348198876302,0.11833712622877539
synthetic,14-unknown_controls,restore,agrum_lazy,3,0.5237317855945968,0.5127686610494882,0.5281341209929755
synthetic,14-unknown_controls,restore,storm_exact,3,0.5271038374988849,0.5208002369417101,0.5305130457798494
synthetic,15-unknown_controls,initial,cudd_controls_first,3,0.09721915461881822,0.09454266321165826,0.09734111516443616
synthetic,15-unknown_controls,initial,cudd_sift_once,3,0.12277826402654408,0.1153171253147452,0.12786786594445393
synthetic,15-unknown_controls,initial,agrum_lazy,3,0.5323388270566659,0.5131291632741566,0.5342953634932032
synthetic,15-unknown_controls,initial,storm_exact,3,1.5809626788162674,1.5236523835064568,1.6193448351318007
synthetic,15-unknown_controls,repeat,cudd_controls_first,3,1.0817708593115893,1.0395624502260805,1.1517253349837961
synthetic,15-unknown_controls,repeat,cudd_sift_once,3,1.091878006865061,1.0873936785202638,1.1488910763103022
synthetic,15-unknown_controls,repeat,agrum_lazy,3,44.291286881333406,43.51826963368589,44.41257476069775
synthetic,15-unknown_controls,repeat,storm_exact,3,46.876523613873935,44.46090155788254,47.53097666151258
synthetic,15-unknown_controls,counts,cudd_controls_first,3,1.0575803620367865,1.0043549288789213,1.1149072158928857
synthetic,15-unknown_controls,counts,cudd_sift_once,3,1.1453027033652723,1.0864742695922855,1.174373036352326
synthetic,15-unknown_controls,counts,agrum_lazy,3,44.99460437062169,43.557672570803604,48.421133804210925
synthetic,15-unknown_controls,counts,storm_exact,3,46.281087672728006,44.92389533378724,48.8729078348794
synthetic,15-unknown_controls,masks,cudd_controls_first,3,1.1278893110271793,1.0835615603275632,1.277599708827915
synthetic,15-unknown_controls,masks,cudd_sift_once,3,1.138187023460907,1.1262607446340969,1.1858992873328402
synthetic,15-unknown_controls,masks,agrum_lazy,3,49.68824154958038,49.05130207229496,51.20036396510631
synthetic,15-unknown_controls,masks,storm_exact,3,205.39727979011394,201.87814977010444,212.6732884834396
synthetic,15-unknown_controls,metadata,cudd_controls_first,3,1.093713707017495,1.0561727500090616,1.107691377855471
synthetic,15-unknown_controls,metadata,cudd_sift_once,3,1.1356841158297748,1.0878565732719563,1.1454901468907657
synthetic,15-unknown_controls,metadata,agrum_lazy,3,44.99009258850303,44.19454764580086,45.03970742629912
synthetic,15-unknown_controls,metadata,storm_exact,3,47.89631963826162,46.946904237626704,48.004086632898094
synthetic,15-unknown_controls,structure,cudd_controls_first,3,0.13528566754071472,0.13256496939598095,0.1360927618294844
synthetic,15-unknown_controls,structure,cudd_sift_once,3,0.16672551457803572,0.16534145794945362,0.17205534987869517
synthetic,15-unknown_controls,structure,agrum_lazy,3,0.45964082356660896,0.446681365160402,0.5116897613292971
synthetic,15-unknown_controls,structure,storm_exact,3,1.960156365218996,1.952874321259092,1.9902990520854325
synthetic,15-unknown_controls,restore,cudd_controls_first,3,0.08705322577331287,0.08672358767178424,0.0898103703294102
synthetic,15-unknown_controls,restore,cudd_sift_once,3,0.116494689129763,0.09450485994850297,0.12486732556474932
synthetic,15-unknown_controls,restore,agrum_lazy,3,0.5168751938254937,0.5142131468061673,0.5245384659649688
synthetic,15-unknown_controls,restore,storm_exact,3,1.5811722379703401,1.55585419425461,1.5850140881465054
synthetic,16-categories,initial,cudd_controls_first,3,0.07369947555953595,0.07357644260360958,0.0751459265276531
synthetic,16-categories,initial,cudd_sift_once,3,0.09730051741984205,0.09695691907073442,0.09760940458810033
synthetic,16-categories,initial,agrum_lazy,3,0.5210189410276909,0.5124740939539302,0.5214231515624528
synthetic,16-categories,initial,storm_exact,3,0.11061567095372606,0.10848903597600738,0.11291472446837564
synthetic,16-categories,repeat,cudd_controls_first,3,1.1142286627579718,1.0118556481384637,1.1524920704531316
synthetic,16-categories,repeat,cudd_sift_once,3,1.0868119652017827,1.030912619553975,1.092370649454166
synthetic,16-categories,repeat,agrum_lazy,3,47.29074650045811,44.46756499203942,47.756681726856435
synthetic,16-categories,repeat,storm_exact,3,6.830590203057593,6.494361739628971,6.977556504196985
synthetic,16-categories,counts,cudd_controls_first,3,1.0983105941807239,1.027994497597832,1.1136233222027183
synthetic,16-categories,counts,cudd_sift_once,3,1.070644801527089,1.0348232250646738,1.0752470509516783
synthetic,16-categories,counts,agrum_lazy,3,48.6392442432592,47.076072763109266,48.85983047868702
synthetic,16-categories,counts,storm_exact,3,7.353837097768019,7.204270521085697,7.70612422836077
synthetic,16-categories,masks,cudd_controls_first,3,1.1507870685393886,1.1261615803603802,1.2879849691815728
synthetic,16-categories,masks,cudd_sift_once,3,1.1365513761031472,1.1120800283545789,1.1914592055013846
synthetic,16-categories,masks,agrum_lazy,3,55.08003052721493,54.25627487645796,58.39481707983919
synthetic,16-categories,masks,storm_exact,3,15.68775334775506,15.550114477055985,16.587947348390397
synthetic,16-categories,metadata,cudd_controls_first,3,1.0268709114474368,0.9675684190708915,1.1222991130123587
synthetic,16-categories,metadata,cudd_sift_once,3,1.0978068519293376,1.0203038371543507,1.137977993128999
synthetic,16-categories,metadata,agrum_lazy,3,47.62736893669568,44.224051085215024,49.407097183830274
synthetic,16-categories,metadata,storm_exact,3,6.61131986896221,6.369822223759082,6.962029916859606
synthetic,16-categories,structure,cudd_controls_first,3,0.10792415463351952,0.10590387960035351,0.1079972420041455
synthetic,16-categories,structure,cudd_sift_once,3,0.13365093408435927,0.13309719035449685,0.13479629153925307
synthetic,16-categories,structure,agrum_lazy,3,0.4199067829659578,0.41948216113193926,0.42234268891065047
synthetic,16-categories,structure,storm_exact,3,0.14443216557604002,0.14270921477114912,0.1465430356031039
synthetic,16-categories,restore,cudd_controls_first,3,0.06737498365804608,0.06666276667064436,0.06751519113731612
synthetic,16-categories,restore,cudd_sift_once,3,0.09084273944472801,0.09053393968812785,0.0908847330020253
synthetic,16-categories,restore,agrum_lazy,3,0.5077450412625344,0.5065517214054156,0.512652721672886
synthetic,16-categories,restore,storm_exact,3,0.09930309914967148,0.09755149911082163,0.10153351206573892
synthetic,17-categories,initial,cudd_controls_first,3,0.08620800744438531,0.08479560374059848,0.08656535707832418
synthetic,17-categories,initial,cudd_sift_once,3,0.10839760151453995,0.10799321946956283,0.10970694050327112
synthetic,17-categories,initial,agrum_lazy,3,1.1559474495008804,1.155261206590943,1.1608443815736815
synthetic,17-categories,initial,storm_exact,3,0.5569521403908247,0.5526794709248338,0.5615900265543731
synthetic,17-categories,repeat,cudd_controls_first,3,1.1339476205394672,1.0891436879409189,1.2591907015380792
synthetic,17-categories,repeat,cudd_sift_once,3,1.07986780728895,1.056626527695563,1.1027665339435293
synthetic,17-categories,repeat,agrum_lazy,3,55.30318113882611,55.24378707023312,55.835506373636186
synthetic,17-categories,repeat,storm_exact,3,13.378418994353375,13.23319923339997,13.50777379149756
synthetic,17-categories,counts,cudd_controls_first,3,1.1333353962842816,1.1137577205847753,1.5694304599472584
synthetic,17-categories,counts,cudd_sift_once,3,1.1019805936219564,1.091226583102161,1.1143811748849475
synthetic,17-categories,counts,agrum_lazy,3,56.44649135021859,56.128022888608825,56.81471882598719
synthetic,17-categories,counts,storm_exact,3,14.025621850776442,13.833762409190351,14.23935579985616
synthetic,17-categories,masks,cudd_controls_first,3,1.17810534270961,1.149198554458527,1.1918756591902158
synthetic,17-categories,masks,cudd_sift_once,3,1.1227620908477858,1.1223067371188387,1.1387894619156655
synthetic,17-categories,masks,agrum_lazy,3,66.97227634292959,66.89108121660644,67.03162673313493
synthetic,17-categories,masks,storm_exact,3,35.862733433435,35.61908253073505,36.01315700525379
synthetic,17-categories,metadata,cudd_controls_first,3,1.136466629628146,1.1214210948660897,1.603534756438921
synthetic,17-categories,metadata,cudd_sift_once,3,1.1157284578231979,1.1150521940239841,1.120056184765325
synthetic,17-categories,metadata,agrum_lazy,3,58.57522506232897,57.48234124407296,59.71174306877496
