profile,placement,failure_law,repetition,method,actual_shared_learner_request_file_bytes,actual_health_input_bytes,minimal_endpoint_request_projection_bytes,learner_request_rows,health_ticks,trace_input_bytes_for_model,shared_parse_seconds_measured,shared_stability_episode_age_construction_seconds,method_fit_or_estimation_seconds,deployment_routing_knowledge_required,shared_acquisition_cost_recorded_separately,isolated_endpoint_io_time_measured
opentelemetry_demo,colocated,N,14,matched_stable_endpoint,944693,165913,,3840,900,0,0.07372096299999953,0.19811317799999983,3.2889999999952124e-05,False,True,False
opentelemetry_demo,colocated,N,14,all_calibration_endpoint,944693,0,31520,1200,0,0,0.07372096299999953,0,0.0007024499999914724,False,True,False
opentelemetry_demo,colocated,N,15,learner_state_only,944693,166296,,3840,901,0,0.07359202099999607,0.20565030200000933,0.06875774099999887,True,True,False
opentelemetry_demo,colocated,N,15,temporal_logit_lower,944693,166296,,3840,901,0,0.07359202099999607,0.20565030200000933,0.22167780399999515,True,True,False
opentelemetry_demo,colocated,N,15,temporal_logit_midpoint,944693,166296,,3840,901,0,0.07359202099999607,0.20565030200000933,0.22883498299999872,True,True,False
opentelemetry_demo,colocated,N,15,temporal_logit_upper,944693,166296,,3840,901,0,0.07359202099999607,0.20565030200000933,0.23258363800000836,True,True,False
opentelemetry_demo,colocated,N,15,source_500ms_failover,944693,166296,,3840,901,0,0.07359202099999607,0.20565030200000933,0.00017226099998879363,True,True,False
opentelemetry_demo,colocated,N,15,matched_stable_endpoint,944693,166296,,3840,901,0,0.07359202099999607,0.20565030200000933,3.4512999988578485e-05,False,True,False
opentelemetry_demo,colocated,N,15,all_calibration_endpoint,944693,0,31499,1200,0,0,0.07359202099999607,0,0.0006184939999940298,False,True,False
opentelemetry_demo,colocated,N,16,learner_state_only,944694,165914,,3840,900,0,0.06882042499999841,0.1980198580000092,0.06073226199998771,True,True,False
opentelemetry_demo,colocated,N,16,temporal_logit_lower,944694,165914,,3840,900,0,0.06882042499999841,0.1980198580000092,0.31121548400000165,True,True,False
opentelemetry_demo,colocated,N,16,temporal_logit_midpoint,944694,165914,,3840,900,0,0.06882042499999841,0.1980198580000092,0.26519402799999625,True,True,False
opentelemetry_demo,colocated,N,16,temporal_logit_upper,944694,165914,,3840,900,0,0.06882042499999841,0.1980198580000092,0.23566530699999078,True,True,False
opentelemetry_demo,colocated,N,16,source_500ms_failover,944694,165914,,3840,900,0,0.06882042499999841,0.1980198580000092,0.0001716490000092108,True,True,False
opentelemetry_demo,colocated,N,16,matched_stable_endpoint,944694,165914,,3840,900,0,0.06882042499999841,0.1980198580000092,3.46220000011499e-05,False,True,False
