application,placement,law,repetition,operation,status,attempts,successes,lower_exact,upper_exact,b0_exact,success_excluded,failure_excluded,incompatible_attempts,incompatible_fraction,fully_observed_attempts,fully_observed_mismatches,ambiguous_attempts,aggregate_excess_above_upper_count,aggregate_deficit_below_lower_count,aggregate_contains_b0,incompatible_despite_aggregate_containment,ablation_without_selection_incompatible_attempts
spring_petclinic_microservices,colocated,NCD,1,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,NCD,1,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,NCD,1,owner_details_with_visits,audited,900,762,5/6,5/6,127/150,12,0,12,0.013333333333333334,762,12,0,12,0,False,False,6
spring_petclinic_microservices,colocated,NCD,2,create_visit,audited,900,721,707/900,707/900,721/900,14,0,14,0.015555555555555555,721,14,0,14,0,False,False,8
spring_petclinic_microservices,colocated,NCD,2,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,NCD,2,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,NCD,2,owner_details_with_visits,audited,900,685,67/90,67/90,137/180,15,0,15,0.016666666666666666,685,15,0,15,0,False,False,9
spring_petclinic_microservices,colocated,NCD,3,create_visit,audited,900,780,64/75,64/75,13/15,12,0,12,0.013333333333333334,780,12,0,12,0,False,False,4
spring_petclinic_microservices,colocated,NCD,3,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,NCD,3,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,NCD,3,owner_details_with_visits,audited,900,754,371/450,371/450,377/450,12,0,12,0.013333333333333334,754,12,0,12,0,False,False,6
spring_petclinic_microservices,colocated,NCD,4,create_visit,audited,900,730,239/300,239/300,73/90,13,0,13,0.014444444444444444,730,13,0,13,0,False,False,7
spring_petclinic_microservices,colocated,NCD,4,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,NCD,4,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,NCD,4,owner_details_with_visits,audited,900,706,58/75,58/75,353/450,10,0,10,0.011111111111111112,706,10,0,10,0,False,False,9
spring_petclinic_microservices,colocated,NCD,5,create_visit,audited,900,714,7/9,7/9,119/150,14,0,14,0.015555555555555555,714,14,0,14,0,False,False,11
spring_petclinic_microservices,colocated,NCD,5,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,NCD,5,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,NCD,5,owner_details_with_visits,audited,900,713,703/900,703/900,713/900,10,0,10,0.011111111111111112,713,10,0,10,0,False,False,8
spring_petclinic_microservices,colocated,NCD,6,create_visit,audited,900,765,151/180,151/180,17/20,10,0,10,0.011111111111111112,765,10,0,10,0,False,False,3
spring_petclinic_microservices,colocated,NCD,6,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,NCD,6,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,NCD,6,owner_details_with_visits,audited,900,767,188/225,188/225,767/900,15,0,15,0.016666666666666666,767,15,0,15,0,False,False,12
spring_petclinic_microservices,colocated,NCD,7,create_visit,audited,900,768,151/180,151/180,64/75,13,0,13,0.014444444444444444,768,13,0,13,0,False,False,5
spring_petclinic_microservices,colocated,NCD,7,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,NCD,7,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,NCD,7,owner_details_with_visits,audited,900,770,17/20,17/20,77/90,5,0,5,0.005555555555555556,770,5,0,5,0,False,False,1
spring_petclinic_microservices,colocated,NCD,8,create_visit,audited,900,704,77/100,77/100,176/225,11,0,11,0.012222222222222223,704,11,0,11,0,False,False,5
spring_petclinic_microservices,colocated,NCD,8,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,NCD,8,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,NCD,8,owner_details_with_visits,audited,900,707,173/225,173/225,707/900,15,0,15,0.016666666666666666,707,15,0,15,0,False,False,12
spring_petclinic_microservices,colocated,NCD,9,create_visit,audited,900,760,5/6,5/6,38/45,10,0,10,0.011111111111111112,760,10,0,10,0,False,False,7
spring_petclinic_microservices,colocated,NCD,9,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,NCD,9,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,NCD,9,owner_details_with_visits,audited,900,753,49/60,49/60,251/300,18,0,18,0.02,753,18,0,18,0,False,False,10
spring_petclinic_microservices,colocated,ND,0,create_visit,audited,900,772,761/900,761/900,193/225,11,0,11,0.012222222222222223,772,11,0,11,0,False,False,5
spring_petclinic_microservices,colocated,ND,0,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,0,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,0,owner_details_with_visits,audited,900,784,43/50,43/50,196/225,10,0,10,0.011111111111111112,784,10,0,10,0,False,False,7
spring_petclinic_microservices,colocated,ND,1,create_visit,audited,900,829,11/12,11/12,829/900,4,0,4,0.0044444444444444444,829,4,0,4,0,False,False,1
spring_petclinic_microservices,colocated,ND,1,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,1,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,1,owner_details_with_visits,audited,900,811,269/300,269/300,811/900,4,0,4,0.0044444444444444444,811,4,0,4,0,False,False,1
spring_petclinic_microservices,colocated,ND,2,create_visit,audited,900,760,5/6,5/6,38/45,10,0,10,0.011111111111111112,760,10,0,10,0,False,False,4
spring_petclinic_microservices,colocated,ND,2,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,2,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,2,owner_details_with_visits,audited,900,742,184/225,184/225,371/450,6,0,6,0.006666666666666667,742,6,0,6,0,False,False,5
spring_petclinic_microservices,colocated,ND,3,create_visit,audited,900,762,188/225,188/225,127/150,10,0,10,0.011111111111111112,762,10,0,10,0,False,False,8
spring_petclinic_microservices,colocated,ND,3,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,3,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,3,owner_details_with_visits,audited,900,766,21/25,21/25,383/450,10,0,10,0.011111111111111112,766,10,0,10,0,False,False,5
spring_petclinic_microservices,colocated,ND,4,create_visit,audited,900,819,271/300,271/300,91/100,6,0,6,0.006666666666666667,819,6,0,6,0,False,False,3
spring_petclinic_microservices,colocated,ND,4,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,4,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,4,owner_details_with_visits,audited,900,807,401/450,401/450,269/300,5,0,5,0.005555555555555556,807,5,0,5,0,False,False,3
spring_petclinic_microservices,colocated,ND,5,create_visit,audited,900,788,779/900,779/900,197/225,9,0,9,0.01,788,9,0,9,0,False,False,4
spring_petclinic_microservices,colocated,ND,5,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,5,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,5,owner_details_with_visits,audited,900,780,17/20,17/20,13/15,15,0,15,0.016666666666666666,780,15,0,15,0,False,False,11
spring_petclinic_microservices,colocated,ND,6,create_visit,audited,900,758,751/900,751/900,379/450,7,0,7,0.0077777777777777776,758,7,0,7,0,False,False,6
spring_petclinic_microservices,colocated,ND,6,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,6,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,6,owner_details_with_visits,audited,900,738,361/450,361/450,41/50,16,0,16,0.017777777777777778,738,16,0,16,0,False,False,6
spring_petclinic_microservices,colocated,ND,7,create_visit,audited,900,753,373/450,373/450,251/300,7,0,7,0.0077777777777777776,753,7,0,7,0,False,False,7
spring_petclinic_microservices,colocated,ND,7,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,7,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,7,owner_details_with_visits,audited,900,761,251/300,251/300,761/900,8,0,8,0.008888888888888889,761,8,0,8,0,False,False,5
spring_petclinic_microservices,colocated,ND,8,create_visit,audited,900,775,191/225,191/225,31/36,11,0,11,0.012222222222222223,775,11,0,11,0,False,False,7
spring_petclinic_microservices,colocated,ND,8,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,8,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,8,owner_details_with_visits,audited,900,788,781/900,781/900,197/225,7,0,7,0.0077777777777777776,788,7,0,7,0,False,False,4
spring_petclinic_microservices,colocated,ND,9,create_visit,audited,900,795,263/300,263/300,53/60,6,0,6,0.006666666666666667,795,6,0,6,0,False,False,4
spring_petclinic_microservices,colocated,ND,9,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,9,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,colocated,ND,9,owner_details_with_visits,audited,900,780,77/90,77/90,13/15,10,0,10,0.011111111111111112,780,10,0,10,0,False,False,6
spring_petclinic_microservices,split,N,0,create_visit,audited,900,870,863/900,863/900,29/30,7,0,7,0.0077777777777777776,870,7,0,7,0,False,False,0
spring_petclinic_microservices,split,N,0,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,0,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,0,owner_details_with_visits,audited,900,869,24/25,24/25,869/900,5,0,5,0.005555555555555556,869,5,0,5,0,False,False,3
spring_petclinic_microservices,split,N,1,create_visit,audited,900,874,217/225,217/225,437/450,6,0,6,0.006666666666666667,874,6,0,6,0,False,False,3
spring_petclinic_microservices,split,N,1,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,1,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,1,owner_details_with_visits,audited,900,875,869/900,869/900,35/36,6,0,6,0.006666666666666667,875,6,0,6,0,False,False,1
spring_petclinic_microservices,split,N,2,create_visit,audited,900,850,47/50,47/50,17/18,4,0,4,0.0044444444444444444,850,4,0,4,0,False,False,1
spring_petclinic_microservices,split,N,2,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,2,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,2,owner_details_with_visits,audited,900,846,14/15,14/15,47/50,6,0,6,0.006666666666666667,846,6,0,6,0,False,False,3
spring_petclinic_microservices,split,N,3,create_visit,audited,900,859,853/900,853/900,859/900,6,0,6,0.006666666666666667,859,6,0,6,0,False,False,2
spring_petclinic_microservices,split,N,3,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,3,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,3,owner_details_with_visits,audited,900,863,19/20,19/20,863/900,8,0,8,0.008888888888888889,863,8,0,8,0,False,False,1
spring_petclinic_microservices,split,N,4,create_visit,audited,900,869,431/450,431/450,869/900,7,0,7,0.0077777777777777776,869,7,0,7,0,False,False,1
spring_petclinic_microservices,split,N,4,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,4,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,4,owner_details_with_visits,audited,900,863,857/900,857/900,863/900,6,0,6,0.006666666666666667,863,6,0,6,0,False,False,2
spring_petclinic_microservices,split,N,5,create_visit,audited,900,879,35/36,35/36,293/300,4,0,4,0.0044444444444444444,879,4,0,4,0,False,False,1
spring_petclinic_microservices,split,N,5,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,5,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,5,owner_details_with_visits,audited,900,882,97/100,97/100,49/50,9,0,9,0.01,882,9,0,9,0,False,False,2
spring_petclinic_microservices,split,N,6,create_visit,audited,900,863,853/900,853/900,863/900,10,0,10,0.011111111111111112,863,10,0,10,0,False,False,5
spring_petclinic_microservices,split,N,6,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,6,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,6,owner_details_with_visits,audited,900,859,17/18,17/18,859/900,9,0,9,0.01,859,9,0,9,0,False,False,1
spring_petclinic_microservices,split,N,7,create_visit,audited,900,859,71/75,71/75,859/900,7,0,7,0.0077777777777777776,859,7,0,7,0,False,False,0
spring_petclinic_microservices,split,N,7,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,7,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,7,owner_details_with_visits,audited,900,862,143/150,143/150,431/450,4,0,4,0.0044444444444444444,862,4,0,4,0,False,False,1
spring_petclinic_microservices,split,N,8,create_visit,audited,900,839,208/225,208/225,839/900,7,0,7,0.0077777777777777776,839,7,0,7,0,False,False,3
spring_petclinic_microservices,split,N,8,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,8,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,8,owner_details_with_visits,audited,900,856,847/900,847/900,214/225,9,0,9,0.01,856,9,0,9,0,False,False,2
spring_petclinic_microservices,split,N,9,create_visit,audited,900,860,853/900,853/900,43/45,7,0,7,0.0077777777777777776,860,7,0,7,0,False,False,2
spring_petclinic_microservices,split,N,9,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,9,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,N,9,owner_details_with_visits,audited,900,857,853/900,853/900,857/900,4,0,4,0.0044444444444444444,857,4,0,4,0,False,False,2
spring_petclinic_microservices,split,NC,0,create_visit,audited,900,835,821/900,821/900,167/180,14,0,14,0.015555555555555555,835,14,0,14,0,False,False,8
spring_petclinic_microservices,split,NC,0,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,0,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,0,owner_details_with_visits,audited,900,822,269/300,269/300,137/150,15,0,15,0.016666666666666666,822,15,0,15,0,False,False,4
spring_petclinic_microservices,split,NC,1,create_visit,audited,900,823,202/225,202/225,823/900,15,0,15,0.016666666666666666,823,15,0,15,0,False,False,9
spring_petclinic_microservices,split,NC,1,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,1,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,1,owner_details_with_visits,audited,900,823,271/300,271/300,823/900,10,0,10,0.011111111111111112,823,10,0,10,0,False,False,6
spring_petclinic_microservices,split,NC,2,create_visit,audited,900,766,379/450,379/450,383/450,8,0,8,0.008888888888888889,766,8,0,8,0,False,False,4
spring_petclinic_microservices,split,NC,2,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,2,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,2,owner_details_with_visits,audited,900,795,391/450,391/450,53/60,13,0,13,0.014444444444444444,795,13,0,13,0,False,False,8
spring_petclinic_microservices,split,NC,3,create_visit,audited,900,800,263/300,263/300,8/9,11,0,11,0.012222222222222223,800,11,0,11,0,False,False,5
spring_petclinic_microservices,split,NC,3,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,3,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,3,owner_details_with_visits,audited,900,813,53/60,53/60,271/300,18,0,18,0.02,813,18,0,18,0,False,False,8
spring_petclinic_microservices,split,NC,4,create_visit,audited,900,842,139/150,139/150,421/450,8,0,8,0.008888888888888889,842,8,0,8,0,False,False,3
spring_petclinic_microservices,split,NC,4,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,4,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,4,owner_details_with_visits,audited,900,837,83/90,83/90,93/100,7,0,7,0.0077777777777777776,837,7,0,7,0,False,False,3
spring_petclinic_microservices,split,NC,5,create_visit,audited,900,799,781/900,781/900,799/900,18,0,18,0.02,799,18,0,18,0,False,False,8
spring_petclinic_microservices,split,NC,5,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,5,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,5,owner_details_with_visits,audited,900,807,133/150,133/150,269/300,9,0,9,0.01,807,9,0,9,0,False,False,3
spring_petclinic_microservices,split,NC,6,create_visit,audited,900,802,197/225,197/225,401/450,14,0,14,0.015555555555555555,802,14,0,14,0,False,False,10
spring_petclinic_microservices,split,NC,6,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,6,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,6,owner_details_with_visits,audited,900,820,9/10,9/10,41/45,10,0,10,0.011111111111111112,820,10,0,10,0,False,False,5
spring_petclinic_microservices,split,NC,7,create_visit,audited,900,821,811/900,811/900,821/900,10,0,10,0.011111111111111112,821,10,0,10,0,False,False,7
spring_petclinic_microservices,split,NC,7,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,7,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,7,owner_details_with_visits,audited,900,825,163/180,163/180,11/12,10,0,10,0.011111111111111112,825,10,0,10,0,False,False,7
spring_petclinic_microservices,split,NC,8,create_visit,audited,900,831,11/12,11/12,277/300,6,0,6,0.006666666666666667,831,6,0,6,0,False,False,2
spring_petclinic_microservices,split,NC,8,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,8,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,8,owner_details_with_visits,audited,900,827,409/450,409/450,827/900,9,0,9,0.01,827,9,0,9,0,False,False,3
spring_petclinic_microservices,split,NC,9,create_visit,audited,900,838,206/225,206/225,419/450,14,0,14,0.015555555555555555,838,14,0,14,0,False,False,2
spring_petclinic_microservices,split,NC,9,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,9,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NC,9,owner_details_with_visits,audited,900,803,793/900,793/900,803/900,10,0,10,0.011111111111111112,803,10,0,10,0,False,False,2
spring_petclinic_microservices,split,NCD,0,create_visit,audited,900,782,257/300,257/300,391/450,11,0,11,0.012222222222222223,782,11,0,11,0,False,False,9
spring_petclinic_microservices,split,NCD,0,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,0,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,0,owner_details_with_visits,audited,900,796,87/100,87/100,199/225,13,0,13,0.014444444444444444,796,13,0,13,0,False,False,10
spring_petclinic_microservices,split,NCD,1,create_visit,audited,900,800,793/900,793/900,8/9,7,0,7,0.0077777777777777776,800,7,0,7,0,False,False,3
spring_petclinic_microservices,split,NCD,1,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,1,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,1,owner_details_with_visits,audited,900,803,791/900,791/900,803/900,12,0,12,0.013333333333333334,803,12,0,12,0,False,False,9
spring_petclinic_microservices,split,NCD,2,create_visit,audited,900,763,373/450,373/450,763/900,17,0,17,0.01888888888888889,763,17,0,17,0,False,False,11
spring_petclinic_microservices,split,NCD,2,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,2,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,2,owner_details_with_visits,audited,900,764,151/180,151/180,191/225,9,0,9,0.01,764,9,0,9,0,False,False,3
spring_petclinic_microservices,split,NCD,3,create_visit,audited,900,765,5/6,5/6,17/20,15,0,15,0.016666666666666666,765,15,0,15,0,False,False,11
spring_petclinic_microservices,split,NCD,3,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,3,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,3,owner_details_with_visits,audited,900,766,749/900,749/900,383/450,17,0,17,0.01888888888888889,766,17,0,17,0,False,False,9
spring_petclinic_microservices,split,NCD,4,create_visit,audited,900,836,413/450,413/450,209/225,10,0,10,0.011111111111111112,836,10,0,10,0,False,False,8
spring_petclinic_microservices,split,NCD,4,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,4,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,4,owner_details_with_visits,audited,900,833,821/900,821/900,833/900,12,0,12,0.013333333333333334,833,12,0,12,0,False,False,8
spring_petclinic_microservices,split,NCD,5,create_visit,audited,900,818,202/225,202/225,409/450,10,0,10,0.011111111111111112,818,10,0,10,0,False,False,2
spring_petclinic_microservices,split,NCD,5,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,5,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,5,owner_details_with_visits,audited,900,811,133/150,133/150,811/900,13,0,13,0.014444444444444444,811,13,0,13,0,False,False,7
spring_petclinic_microservices,split,NCD,6,create_visit,audited,900,823,202/225,202/225,823/900,15,0,15,0.016666666666666666,823,15,0,15,0,False,False,8
spring_petclinic_microservices,split,NCD,6,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,6,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,6,owner_details_with_visits,audited,900,798,131/150,131/150,133/150,12,0,12,0.013333333333333334,798,12,0,12,0,False,False,7
spring_petclinic_microservices,split,NCD,7,create_visit,audited,900,793,389/450,389/450,793/900,15,0,15,0.016666666666666666,793,15,0,15,0,False,False,9
spring_petclinic_microservices,split,NCD,7,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,7,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,7,owner_details_with_visits,audited,900,773,251/300,251/300,773/900,20,0,20,0.022222222222222223,773,20,0,20,0,False,False,13
spring_petclinic_microservices,split,NCD,8,create_visit,audited,900,770,757/900,757/900,77/90,13,0,13,0.014444444444444444,770,13,0,13,0,False,False,7
spring_petclinic_microservices,split,NCD,8,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,8,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,8,owner_details_with_visits,audited,900,782,769/900,769/900,391/450,13,0,13,0.014444444444444444,782,13,0,13,0,False,False,8
spring_petclinic_microservices,split,NCD,9,create_visit,audited,900,785,64/75,64/75,157/180,17,0,17,0.01888888888888889,785,17,0,17,0,False,False,11
spring_petclinic_microservices,split,NCD,9,list_owners,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,9,list_vets,audited,900,900,1,1,1,0,0,0,0.0,900,0,0,0,0,True,False,0
spring_petclinic_microservices,split,NCD,9,owner_details_with_visits,audited,900,788,389/450,389/450,197/225,10,0,10,0.011111111111111112,788,10,0,10,0,False,False,6
