application,repetition,multiplier,route,target,status,position,order,attempts,native_span_records,first_answer_seconds,first_cpu_seconds,first_peak_rss_mib,internal_pipeline_seconds,first_query_seconds,frequency_identification_seconds,interpretation_seconds,projection_seconds,read_seconds,representation_seconds,save_seconds,startup_dispatch_seconds,source_files_read,models,whole_process_seconds,whole_process_resource
deathstarbench_social_network,2,2,full_e,E,qualified,1,"[""direct_r"", ""full_e"", ""full_r"", ""projected_r""]",7200,106310,3.348523507,3.921832,310.67578125,2.580289537999988,0.001641912000081902,0.021325452000041878,1.545766671021056,0.0,0.4741619440000022,0.5312477349788196,0.0006694920000427373,0.7737103009999555,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 5, ""coordinates"": 17, ""samples"": 2400}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 4, ""samples"": 2400}, ""read_user_timeline"": {""categories"": 4, ""coordinates"": 8, ""samples"": 2400}}",3.5246543729999757,"{""maximum_rss_bytes"": 325767168.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.12, ""user_seconds"": 3.96, ""wall_seconds"": 3.51}"
deathstarbench_social_network,2,2,full_r,R,qualified,2,"[""direct_r"", ""full_e"", ""full_r"", ""projected_r""]",7200,106310,3.339268912,3.911893,310.44140625,2.5724313500001017,0.000167961999977706,0.021465313000021524,1.5373281550004094,0.0,0.4744367030000376,0.5327212019996068,0.0006625199999916731,0.7724870569999553,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 5, ""coordinates"": 17, ""samples"": 2400}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 4, ""samples"": 2400}, ""read_user_timeline"": {""categories"": 4, ""coordinates"": 8, ""samples"": 2400}}",3.522990848999939,"{""maximum_rss_bytes"": 325521408.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.15, ""user_seconds"": 3.9, ""wall_seconds"": 3.48}"
deathstarbench_social_network,2,2,projected_r,R,qualified,3,"[""direct_r"", ""full_e"", ""full_r"", ""projected_r""]",7200,106310,3.360452229,3.9335669999999996,310.734375,2.5829734129999906,0.0001031470000043555,0.02186698200000592,1.537449269015383,0.00018654299992704182,0.4770500480000237,0.5406191749847267,0.0003866039999138593,0.7827904610000154,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""compose_post"": {""categories"": 3, ""coordinates"": 2, ""samples"": 2400}, ""read_home_timeline"": {""categories"": 1, ""coordinates"": 2, ""samples"": 2400}, ""read_user_timeline"": {""categories"": 2, ""coordinates"": 2, ""samples"": 2400}}",3.5238994589999493,"{""maximum_rss_bytes"": 325828608.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.16, ""user_seconds"": 3.89, ""wall_seconds"": 3.48}"
opentelemetry_demo,0,1,full_e,E,qualified,0,"[""full_e"", ""full_r"", ""projected_r"", ""direct_r""]",3600,106470,4.341649106,4.952526,446.42578125,3.4648941060000027,0.003372304999999187,0.018805205999996133,2.323363172998853,0.0,0.7635432600000058,0.3515406850011118,0.000804611999996041,0.8802198650000381,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 5, ""coordinates"": 11, ""samples"": 1200}, ""browse_product"": {""categories"": 5, ""coordinates"": 9, ""samples"": 1200}, ""checkout"": {""categories"": 12, ""coordinates"": 18, ""samples"": 1200}}",4.682956672000017,"{""maximum_rss_bytes"": 468111360.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.2, ""user_seconds"": 5.04, ""wall_seconds"": 4.63}"
opentelemetry_demo,0,1,full_r,R,qualified,1,"[""full_e"", ""full_r"", ""projected_r"", ""direct_r""]",3600,106470,4.301762129,4.908995,446.60546875,3.447940502999984,0.00016874599998573103,0.01898131400002967,2.323708535002055,0.0,0.7577135779999935,0.34319715599792744,0.0007937809999987167,0.85719901900001,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 5, ""coordinates"": 11, ""samples"": 1200}, ""browse_product"": {""categories"": 5, ""coordinates"": 9, ""samples"": 1200}, ""checkout"": {""categories"": 12, ""coordinates"": 18, ""samples"": 1200}}",4.525598965,"{""maximum_rss_bytes"": 468299776.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.21, ""user_seconds"": 4.89, ""wall_seconds"": 4.5}"
opentelemetry_demo,0,1,projected_r,R,qualified,2,"[""full_e"", ""full_r"", ""projected_r"", ""direct_r""]",3600,106470,4.321872389,4.954575999999999,446.43359375,3.465118636999989,9.184299997855305e-05,0.01881428000001506,2.3080753909985674,0.0001750969999818608,0.7679985279999926,0.3661407470014524,0.0004016789999923276,0.86017482400002,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 2, ""coordinates"": 2, ""samples"": 1200}, ""browse_product"": {""categories"": 2, ""coordinates"": 2, ""samples"": 1200}, ""checkout"": {""categories"": 3, ""coordinates"": 2, ""samples"": 1200}}",4.574941352999986,"{""maximum_rss_bytes"": 468119552.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.19, ""user_seconds"": 4.96, ""wall_seconds"": 4.52}"
opentelemetry_demo,0,1,direct_r,R,qualified,3,"[""full_e"", ""full_r"", ""projected_r"", ""direct_r""]",3600,106470,4.119287416,4.748486000000001,446.64453125,3.2569449220000024,9.87140000177078e-05,0.008687790000010409,2.330644566999865,0.0,0.7578996919999952,0.15820056200010413,0.00040982400000189045,0.8633462670000052,"[""requests.json"", ""native.json"", ""declarations.json""]","{""add_to_cart"": {""categories"": 2, ""coordinates"": 2, ""samples"": 1200}, ""browse_product"": {""categories"": 2, ""coordinates"": 2, ""samples"": 1200}, ""checkout"": {""categories"": 3, ""coordinates"": 2, ""samples"": 1200}}",4.376005280999976,"{""maximum_rss_bytes"": 468340736.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.21, ""user_seconds"": 4.74, ""wall_seconds"": 4.32}"
opentelemetry_demo,0,2,full_r,R,qualified,0,"[""full_r"", ""projected_r"", ""direct_r"", ""full_e""]",7200,212940,7.893404191,8.526966,789.45703125,7.027335498000014,0.00021931899996729953,0.026729378000055704,4.680194329996652,0.0,1.5501192069999945,0.7618645070033097,0.0008402440000168099,0.8734372060000037,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 5, ""coordinates"": 11, ""samples"": 2400}, ""browse_product"": {""categories"": 5, ""coordinates"": 9, ""samples"": 2400}, ""checkout"": {""categories"": 12, ""coordinates"": 18, ""samples"": 2400}}",8.285463706000002,"{""maximum_rss_bytes"": 827805696.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.4, ""user_seconds"": 8.48, ""wall_seconds"": 8.25}"
opentelemetry_demo,0,2,projected_r,R,qualified,1,"[""full_r"", ""projected_r"", ""direct_r"", ""full_e""]",7200,212940,7.941791326,8.5807,789.35546875,7.071513968000005,0.0001282200000218836,0.026302248000007467,4.706341976999795,0.0009904270000049564,1.5635492830000146,0.766331177000211,0.000423129000012068,0.8777248649999327,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 2, ""coordinates"": 2, ""samples"": 2400}, ""browse_product"": {""categories"": 2, ""coordinates"": 2, ""samples"": 2400}, ""checkout"": {""categories"": 3, ""coordinates"": 2, ""samples"": 2400}}",8.33620627900001,"{""maximum_rss_bytes"": 827699200.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.39, ""user_seconds"": 8.53, ""wall_seconds"": 8.29}"
opentelemetry_demo,0,2,direct_r,R,qualified,2,"[""full_r"", ""projected_r"", ""direct_r"", ""full_e""]",7200,212940,7.434371787,8.061926,789.24609375,6.5687234070000216,0.0001023709999969924,0.016647664999993594,4.4260794579993785,0.0,1.5343349999999987,0.5891129270006275,0.00042089600000849714,0.8676734699999962,"[""requests.json"", ""native.json"", ""declarations.json""]","{""add_to_cart"": {""categories"": 2, ""coordinates"": 2, ""samples"": 2400}, ""browse_product"": {""categories"": 2, ""coordinates"": 2, ""samples"": 2400}, ""checkout"": {""categories"": 3, ""coordinates"": 2, ""samples"": 2400}}",7.786483311000012,"{""maximum_rss_bytes"": 827584512.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.38, ""user_seconds"": 8.02, ""wall_seconds"": 7.77}"
opentelemetry_demo,0,2,full_e,E,qualified,3,"[""full_r"", ""projected_r"", ""direct_r"", ""full_e""]",7200,212940,7.832404572,8.438037,789.3046875,6.967872465999989,0.003498830999973279,0.026627489999981435,4.647197634000719,0.0,1.5338145759999975,0.7487012259993264,0.0008667980000041098,0.8716980169999982,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 5, ""coordinates"": 11, ""samples"": 2400}, ""browse_product"": {""categories"": 5, ""coordinates"": 9, ""samples"": 2400}, ""checkout"": {""categories"": 12, ""coordinates"": 18, ""samples"": 2400}}",8.287654694999986,"{""maximum_rss_bytes"": 827645952.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.36, ""user_seconds"": 8.51, ""wall_seconds"": 8.27}"
opentelemetry_demo,0,4,projected_r,R,qualified,0,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",14400,425880,15.583216014,16.213184,1474.625,14.698546047000008,0.00011539700000184894,0.05278532600001995,10.049846191998824,0.0006555019999723299,3.0639096799999948,1.51491419900114,0.000471560000022464,0.9005181580000237,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 2, ""coordinates"": 2, ""samples"": 4800}, ""browse_product"": {""categories"": 2, ""coordinates"": 2, ""samples"": 4800}, ""checkout"": {""categories"": 3, ""coordinates"": 2, ""samples"": 4800}}",16.254119375000016,"{""maximum_rss_bytes"": 1546256384.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.68, ""user_seconds"": 16.15, ""wall_seconds"": 16.21}"
opentelemetry_demo,0,4,direct_r,R,qualified,1,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",14400,425880,14.976568293,15.608858,1475.0,14.103941445999993,0.0001183399999717949,0.03264239899999666,9.658978740000464,0.0,3.0969771230000163,1.3105470549995744,0.0004297109999811255,0.8768749249999956,"[""requests.json"", ""native.json"", ""declarations.json""]","{""add_to_cart"": {""categories"": 2, ""coordinates"": 2, ""samples"": 4800}, ""browse_product"": {""categories"": 2, ""coordinates"": 2, ""samples"": 4800}, ""checkout"": {""categories"": 3, ""coordinates"": 2, ""samples"": 4800}}",15.607189466000023,"{""maximum_rss_bytes"": 1546649600.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.68, ""user_seconds"": 15.53, ""wall_seconds"": 15.58}"
opentelemetry_demo,0,4,full_e,E,qualified,2,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",14400,425880,15.560547213,16.167158999999998,1474.8125,14.704755833999997,0.003597281999958568,0.05276389299999096,10.05243352999787,0.0,3.0543127509999977,1.5250735460021758,0.0008606359999703272,0.871505575000036,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 5, ""coordinates"": 11, ""samples"": 4800}, ""browse_product"": {""categories"": 5, ""coordinates"": 9, ""samples"": 4800}, ""checkout"": {""categories"": 12, ""coordinates"": 18, ""samples"": 4800}}",16.309612922000042,"{""maximum_rss_bytes"": 1546452992.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.61, ""user_seconds"": 16.27, ""wall_seconds"": 16.29}"
opentelemetry_demo,0,4,full_r,R,qualified,3,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",14400,425880,15.442604388,16.057964000000002,1475.02734375,14.568035325999972,0.0002352690000293478,0.052367650999997295,9.923174203007477,0.0,3.0618420339999943,1.5128403799924968,0.0008340069999803745,0.8913108440000244,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 5, ""coordinates"": 11, ""samples"": 4800}, ""browse_product"": {""categories"": 5, ""coordinates"": 9, ""samples"": 4800}, ""checkout"": {""categories"": 12, ""coordinates"": 18, ""samples"": 4800}}",16.05915715399999,"{""maximum_rss_bytes"": 1546678272.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.65, ""user_seconds"": 16.01, ""wall_seconds"": 16.05}"
opentelemetry_demo,1,2,projected_r,R,qualified,0,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",7200,212940,7.871835639,8.515684,789.28125,7.003755947000002,0.00010666700001138452,0.02631730799998877,4.646434095992106,0.0007434580001017821,1.5606019520000132,0.7618568910078807,0.00042935099997976067,0.8753459159999188,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 2, ""coordinates"": 2, ""samples"": 2400}, ""browse_product"": {""categories"": 2, ""coordinates"": 2, ""samples"": 2400}, ""checkout"": {""categories"": 3, ""coordinates"": 2, ""samples"": 2400}}",8.236525868000001,"{""maximum_rss_bytes"": 827621376.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.38, ""user_seconds"": 8.47, ""wall_seconds"": 8.21}"
opentelemetry_demo,1,2,direct_r,R,qualified,1,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",7200,212940,7.47877303,8.121469,789.48828125,6.607236265999973,0.00010534600005485117,0.016491195999947195,4.487330414007715,0.0,1.520062490999976,0.5807875299922785,0.00042304999999487336,0.8735730030000335,"[""requests.json"", ""native.json"", ""declarations.json""]","{""add_to_cart"": {""categories"": 2, ""coordinates"": 2, ""samples"": 2400}, ""browse_product"": {""categories"": 2, ""coordinates"": 2, ""samples"": 2400}, ""checkout"": {""categories"": 3, ""coordinates"": 2, ""samples"": 2400}}",7.836325443000021,"{""maximum_rss_bytes"": 827838464.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.37, ""user_seconds"": 8.09, ""wall_seconds"": 7.82}"
opentelemetry_demo,1,2,full_e,E,qualified,2,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",7200,212940,7.830149003,8.465115,789.2265625,6.969041390000029,0.0035594520000472585,0.026287879999983943,4.64934624400837,0.0,1.5252998029999958,0.756673373991589,0.000799332000042341,0.8681829179999712,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 5, ""coordinates"": 11, ""samples"": 2400}, ""browse_product"": {""categories"": 5, ""coordinates"": 9, ""samples"": 2400}, ""checkout"": {""categories"": 12, ""coordinates"": 18, ""samples"": 2400}}",8.287087627000005,"{""maximum_rss_bytes"": 827564032.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.37, ""user_seconds"": 8.53, ""wall_seconds"": 8.27}"
opentelemetry_demo,1,2,full_r,R,qualified,3,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",7200,212940,7.860869808,8.489657,789.484375,7.005491294000024,0.0001942920000601589,0.02622259699995766,4.686972149001406,0.0,1.5255428049999864,0.7583595069986586,0.0008724780000193277,0.8627059799999124,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 5, ""coordinates"": 11, ""samples"": 2400}, ""browse_product"": {""categories"": 5, ""coordinates"": 9, ""samples"": 2400}, ""checkout"": {""categories"": 12, ""coordinates"": 18, ""samples"": 2400}}",8.285471289000043,"{""maximum_rss_bytes"": 827834368.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.39, ""user_seconds"": 8.47, ""wall_seconds"": 8.23}"
opentelemetry_demo,1,4,direct_r,R,qualified,0,"[""direct_r"", ""full_e"", ""full_r"", ""projected_r""]",14400,425880,14.737559137,15.372361000000001,1474.83984375,13.871957178999992,0.0001285710000047402,0.032033972999954585,9.565423956989832,0.0,3.093024148999973,1.1768379840102625,0.0004430660000025455,0.8696674369999702,"[""requests.json"", ""native.json"", ""declarations.json""]","{""add_to_cart"": {""categories"": 2, ""coordinates"": 2, ""samples"": 4800}, ""browse_product"": {""categories"": 2, ""coordinates"": 2, ""samples"": 4800}, ""checkout"": {""categories"": 3, ""coordinates"": 2, ""samples"": 4800}}",15.404609144000005,"{""maximum_rss_bytes"": 1546481664.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.67, ""user_seconds"": 15.31, ""wall_seconds"": 15.36}"
opentelemetry_demo,1,4,full_e,E,qualified,1,"[""direct_r"", ""full_e"", ""full_r"", ""projected_r""]",14400,425880,15.648786676,16.248344,1475.0234375,14.772181972999988,0.00346841499998618,0.05429747200003021,10.14716736899345,0.0,3.042897871999969,1.5079462600065199,0.0008542140000145082,0.8921550740000299,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 5, ""coordinates"": 11, ""samples"": 4800}, ""browse_product"": {""categories"": 5, ""coordinates"": 9, ""samples"": 4800}, ""checkout"": {""categories"": 12, ""coordinates"": 18, ""samples"": 4800}}",16.407699337999986,"{""maximum_rss_bytes"": 1546674176.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.67, ""user_seconds"": 16.28, ""wall_seconds"": 16.36}"
opentelemetry_demo,1,4,full_r,R,qualified,2,"[""direct_r"", ""full_e"", ""full_r"", ""projected_r""]",14400,425880,15.464323977,16.034683,1474.94140625,14.577673252000011,0.00021305899997514643,0.053371145999960845,9.954090628987046,0.0,3.050523969999972,1.5034316010129487,0.0008751459999984945,0.9018184260000979,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 5, ""coordinates"": 11, ""samples"": 4800}, ""browse_product"": {""categories"": 5, ""coordinates"": 9, ""samples"": 4800}, ""checkout"": {""categories"": 12, ""coordinates"": 18, ""samples"": 4800}}",16.108376711999995,"{""maximum_rss_bytes"": 1546588160.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.72, ""user_seconds"": 15.92, ""wall_seconds"": 16.07}"
opentelemetry_demo,1,4,projected_r,R,qualified,3,"[""direct_r"", ""full_e"", ""full_r"", ""projected_r""]",14400,425880,15.573569135,16.206409999999998,1474.91015625,14.70783683000002,0.00011230999996314495,0.05238976100002901,10.032065540999099,0.0006882039999140943,3.0948839000000135,1.5121070540008077,0.0004495869999914248,0.8808727780001817,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 2, ""coordinates"": 2, ""samples"": 4800}, ""browse_product"": {""categories"": 2, ""coordinates"": 2, ""samples"": 4800}, ""checkout"": {""categories"": 3, ""coordinates"": 2, ""samples"": 4800}}",16.203090046,"{""maximum_rss_bytes"": 1546555392.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.65, ""user_seconds"": 16.17, ""wall_seconds"": 16.19}"
opentelemetry_demo,1,1,full_r,R,qualified,0,"[""full_r"", ""projected_r"", ""direct_r"", ""full_e""]",3600,106470,4.365051878,4.995348,446.375,3.4979714020000188,0.00017149899991864004,0.01882205299995121,2.360039958002858,0.0,0.7591430100000025,0.3554948699971874,0.0008064850000550905,0.8705740030000273,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 5, ""coordinates"": 11, ""samples"": 1200}, ""browse_product"": {""categories"": 5, ""coordinates"": 9, ""samples"": 1200}, ""checkout"": {""categories"": 12, ""coordinates"": 18, ""samples"": 1200}}",4.624761865999972,"{""maximum_rss_bytes"": 468058112.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.24, ""user_seconds"": 4.96, ""wall_seconds"": 4.57}"
opentelemetry_demo,1,1,projected_r,R,qualified,1,"[""full_r"", ""projected_r"", ""direct_r"", ""full_e""]",3600,106470,4.324389427,4.962546000000001,446.5234375,3.4696203309999873,9.149199996727475e-05,0.013865546000033646,2.450661865006964,0.00018057599993426265,0.7595817099999636,0.24113874299297322,0.0004503499999941596,0.8584191450001697,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 2, ""coordinates"": 2, ""samples"": 1200}, ""browse_product"": {""categories"": 2, ""coordinates"": 2, ""samples"": 1200}, ""checkout"": {""categories"": 3, ""coordinates"": 2, ""samples"": 1200}}",4.575095736000037,"{""maximum_rss_bytes"": 468213760.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.22, ""user_seconds"": 4.94, ""wall_seconds"": 4.53}"
opentelemetry_demo,1,1,direct_r,R,qualified,2,"[""full_r"", ""projected_r"", ""direct_r"", ""full_e""]",3600,106470,4.113263739,4.752161,446.63671875,3.2528452259999767,9.685899999567482e-05,0.008534620000034465,2.3229745039977274,0.0,0.7619507929999827,0.15782132100224544,0.0004220879999934368,0.8614635540000206,"[""requests.json"", ""native.json"", ""declarations.json""]","{""add_to_cart"": {""categories"": 2, ""coordinates"": 2, ""samples"": 1200}, ""browse_product"": {""categories"": 2, ""coordinates"": 2, ""samples"": 1200}, ""checkout"": {""categories"": 3, ""coordinates"": 2, ""samples"": 1200}}",4.324862762000009,"{""maximum_rss_bytes"": 468332544.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.24, ""user_seconds"": 4.71, ""wall_seconds"": 4.31}"
opentelemetry_demo,1,1,full_e,E,qualified,3,"[""full_r"", ""projected_r"", ""direct_r"", ""full_e""]",3600,106470,4.376689006,5.013542,446.3828125,3.5173215899999946,0.0033313239999870348,0.017997637000064515,2.353323009998462,0.0,0.7708358089999479,0.3676829190014814,0.0007955030000061925,0.8627228040000512,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 5, ""coordinates"": 11, ""samples"": 1200}, ""browse_product"": {""categories"": 5, ""coordinates"": 9, ""samples"": 1200}, ""checkout"": {""categories"": 12, ""coordinates"": 18, ""samples"": 1200}}",4.725700200999995,"{""maximum_rss_bytes"": 468066304.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.22, ""user_seconds"": 5.08, ""wall_seconds"": 4.67}"
opentelemetry_demo,2,4,full_e,E,qualified,0,"[""full_e"", ""full_r"", ""projected_r"", ""direct_r""]",14400,425880,15.592481002,16.144871000000002,1475.0546875,14.69903524700004,0.003583951999985402,0.05234713000004376,10.008446447000495,0.0,3.089111203000016,1.5292666379993989,0.0008635620000063682,0.9088620700000547,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 5, ""coordinates"": 11, ""samples"": 4800}, ""browse_product"": {""categories"": 5, ""coordinates"": 9, ""samples"": 4800}, ""checkout"": {""categories"": 12, ""coordinates"": 18, ""samples"": 4800}}",16.355168167999977,"{""maximum_rss_bytes"": 1546706944.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.65, ""user_seconds"": 16.2, ""wall_seconds"": 16.31}"
opentelemetry_demo,2,4,full_r,R,qualified,1,"[""full_e"", ""full_r"", ""projected_r"", ""direct_r""]",14400,425880,15.61104117,16.233994,1475.1328125,14.743214291000015,0.00020014400001855392,0.053301246000046376,10.086840623004434,0.0,3.0621713610000256,1.5246101449955063,0.000828415999990284,0.8830892349999786,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 5, ""coordinates"": 11, ""samples"": 4800}, ""browse_product"": {""categories"": 5, ""coordinates"": 9, ""samples"": 4800}, ""checkout"": {""categories"": 12, ""coordinates"": 18, ""samples"": 4800}}",16.254452229000037,"{""maximum_rss_bytes"": 1546788864.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.64, ""user_seconds"": 16.2, ""wall_seconds"": 16.22}"
opentelemetry_demo,2,4,projected_r,R,qualified,2,"[""full_e"", ""full_r"", ""projected_r"", ""direct_r""]",14400,425880,15.488169777,16.126696,1474.9921875,14.62788613500004,0.00011057699998673343,0.053492759999983264,9.99141704500164,0.000733650000029229,3.0477037180000366,1.5186766499983833,0.00041681800001924785,0.8756185589999212,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 2, ""coordinates"": 2, ""samples"": 4800}, ""browse_product"": {""categories"": 2, ""coordinates"": 2, ""samples"": 4800}, ""checkout"": {""categories"": 3, ""coordinates"": 2, ""samples"": 4800}}",16.106490245000032,"{""maximum_rss_bytes"": 1546641408.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.65, ""user_seconds"": 16.07, ""wall_seconds"": 16.09}"
opentelemetry_demo,2,4,direct_r,R,qualified,3,"[""full_e"", ""full_r"", ""projected_r"", ""direct_r""]",14400,425880,14.690840574,15.299962,1474.8828125,13.826667961999988,0.00011055600003828658,0.03236379099996611,9.546140249989094,0.0,3.0705114019999655,1.172926040010907,0.0004486369999767703,0.8683398980000518,"[""requests.json"", ""native.json"", ""declarations.json""]","{""add_to_cart"": {""categories"": 2, ""coordinates"": 2, ""samples"": 4800}, ""browse_product"": {""categories"": 2, ""coordinates"": 2, ""samples"": 4800}, ""checkout"": {""categories"": 3, ""coordinates"": 2, ""samples"": 4800}}",15.30369525399999,"{""maximum_rss_bytes"": 1546526720.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.66, ""user_seconds"": 15.24, ""wall_seconds"": 15.29}"
opentelemetry_demo,2,1,projected_r,R,qualified,0,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",3600,106470,4.287894075,4.923173,446.49609375,3.4323936239999853,9.008799986531812e-05,0.01810680800008413,2.3029863179984886,0.00018653800003676224,0.7572245559999828,0.35015620900139766,0.00040650900001537593,0.8587370490001289,"[""requests.json"", ""native.json"", ""declarations.json"", ""probes.json"", ""manifest.json""]","{""add_to_cart"": {""categories"": 2, ""coordinates"": 2, ""samples"": 1200}, ""browse_product"": {""categories"": 2, ""coordinates"": 2, ""samples"": 1200}, ""checkout"": {""categories"": 3, ""coordinates"": 2, ""samples"": 1200}}",4.524094863000016,"{""maximum_rss_bytes"": 468185088.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.22, ""user_seconds"": 4.89, ""wall_seconds"": 4.49}"
opentelemetry_demo,2,1,direct_r,R,qualified,1,"[""projected_r"", ""direct_r"", ""full_e"", ""full_r""]",3600,106470,4.088056669,4.722432,446.5078125,3.227737082000033,9.936600002902196e-05,0.008314425000037318,2.306500820998963,0.0,0.7554230609999877,0.1559151100009899,0.00042480300004399396,0.8613790829999495,"[""requests.json"", ""native.json"", ""declarations.json""]","{""add_to_cart"": {""categories"": 2, ""coordinates"": 2, ""samples"": 1200}, ""browse_product"": {""categories"": 2, ""coordinates"": 2, ""samples"": 1200}, ""checkout"": {""categories"": 3, ""coordinates"": 2, ""samples"": 1200}}",4.3295982270000195,"{""maximum_rss_bytes"": 468197376.0, ""path"": ""process-resource-usage.txt"", ""system_seconds"": 0.21, ""user_seconds"": 4.71, ""wall_seconds"": 4.29}"
