application,repetition,multiplier,route,target,operation,query_repetition,nanoseconds
spring_petclinic_microservices,2,4,projected_r,R,list_owners,6,4308
spring_petclinic_microservices,2,4,projected_r,R,list_vets,6,4058
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,6,5871
spring_petclinic_microservices,2,4,projected_r,R,create_visit,7,6162
spring_petclinic_microservices,2,4,projected_r,R,list_owners,7,4248
spring_petclinic_microservices,2,4,projected_r,R,list_vets,7,4238
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,7,5831
spring_petclinic_microservices,2,4,projected_r,R,create_visit,8,5580
spring_petclinic_microservices,2,4,projected_r,R,list_owners,8,4038
spring_petclinic_microservices,2,4,projected_r,R,list_vets,8,4037
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,8,5560
spring_petclinic_microservices,2,4,projected_r,R,create_visit,9,5741
spring_petclinic_microservices,2,4,projected_r,R,list_owners,9,4037
spring_petclinic_microservices,2,4,projected_r,R,list_vets,9,4157
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,9,5981
spring_petclinic_microservices,2,4,projected_r,R,create_visit,10,5921
spring_petclinic_microservices,2,4,projected_r,R,list_owners,10,4248
spring_petclinic_microservices,2,4,projected_r,R,list_vets,10,4107
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,10,5741
spring_petclinic_microservices,2,4,projected_r,R,create_visit,11,5860
spring_petclinic_microservices,2,4,projected_r,R,list_owners,11,4198
spring_petclinic_microservices,2,4,projected_r,R,list_vets,11,4348
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,11,6292
spring_petclinic_microservices,2,4,projected_r,R,create_visit,12,5961
spring_petclinic_microservices,2,4,projected_r,R,list_owners,12,4408
spring_petclinic_microservices,2,4,projected_r,R,list_vets,12,4078
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,12,5841
spring_petclinic_microservices,2,4,projected_r,R,create_visit,13,5660
spring_petclinic_microservices,2,4,projected_r,R,list_owners,13,4107
spring_petclinic_microservices,2,4,projected_r,R,list_vets,13,3967
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,13,5710
spring_petclinic_microservices,2,4,projected_r,R,create_visit,14,5821
spring_petclinic_microservices,2,4,projected_r,R,list_owners,14,4148
spring_petclinic_microservices,2,4,projected_r,R,list_vets,14,3998
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,14,5691
spring_petclinic_microservices,2,4,projected_r,R,create_visit,15,5551
spring_petclinic_microservices,2,4,projected_r,R,list_owners,15,4088
spring_petclinic_microservices,2,4,projected_r,R,list_vets,15,4037
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,15,5680
spring_petclinic_microservices,2,4,projected_r,R,create_visit,16,5671
spring_petclinic_microservices,2,4,projected_r,R,list_owners,16,4037
spring_petclinic_microservices,2,4,projected_r,R,list_vets,16,4007
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,16,5630
spring_petclinic_microservices,2,4,projected_r,R,create_visit,17,5620
spring_petclinic_microservices,2,4,projected_r,R,list_owners,17,4038
spring_petclinic_microservices,2,4,projected_r,R,list_vets,17,3918
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,17,5881
spring_petclinic_microservices,2,4,projected_r,R,create_visit,18,5660
spring_petclinic_microservices,2,4,projected_r,R,list_owners,18,4097
spring_petclinic_microservices,2,4,projected_r,R,list_vets,18,4118
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,18,5721
spring_petclinic_microservices,2,4,projected_r,R,create_visit,19,5530
spring_petclinic_microservices,2,4,projected_r,R,list_owners,19,4058
spring_petclinic_microservices,2,4,projected_r,R,list_vets,19,3958
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,19,5891
spring_petclinic_microservices,2,4,projected_r,R,create_visit,20,5720
spring_petclinic_microservices,2,4,projected_r,R,list_owners,20,4198
spring_petclinic_microservices,2,4,projected_r,R,list_vets,20,4038
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,20,5781
spring_petclinic_microservices,2,4,projected_r,R,create_visit,21,5951
spring_petclinic_microservices,2,4,projected_r,R,list_owners,21,4027
spring_petclinic_microservices,2,4,projected_r,R,list_vets,21,4068
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,21,5771
spring_petclinic_microservices,2,4,projected_r,R,create_visit,22,5610
spring_petclinic_microservices,2,4,projected_r,R,list_owners,22,4128
spring_petclinic_microservices,2,4,projected_r,R,list_vets,22,4007
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,22,5620
spring_petclinic_microservices,2,4,projected_r,R,create_visit,23,5661
spring_petclinic_microservices,2,4,projected_r,R,list_owners,23,4167
spring_petclinic_microservices,2,4,projected_r,R,list_vets,23,4107
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,23,5731
spring_petclinic_microservices,2,4,projected_r,R,create_visit,24,5931
spring_petclinic_microservices,2,4,projected_r,R,list_owners,24,4268
spring_petclinic_microservices,2,4,projected_r,R,list_vets,24,4027
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,24,5841
spring_petclinic_microservices,2,4,projected_r,R,create_visit,25,5770
spring_petclinic_microservices,2,4,projected_r,R,list_owners,25,4148
spring_petclinic_microservices,2,4,projected_r,R,list_vets,25,4068
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,25,5891
spring_petclinic_microservices,2,4,projected_r,R,create_visit,26,5671
spring_petclinic_microservices,2,4,projected_r,R,list_owners,26,4158
spring_petclinic_microservices,2,4,projected_r,R,list_vets,26,4028
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,26,5721
spring_petclinic_microservices,2,4,projected_r,R,create_visit,27,5731
spring_petclinic_microservices,2,4,projected_r,R,list_owners,27,4118
spring_petclinic_microservices,2,4,projected_r,R,list_vets,27,3958
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,27,5701
spring_petclinic_microservices,2,4,projected_r,R,create_visit,28,5580
spring_petclinic_microservices,2,4,projected_r,R,list_owners,28,3958
spring_petclinic_microservices,2,4,projected_r,R,list_vets,28,3938
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,28,5621
spring_petclinic_microservices,2,4,projected_r,R,create_visit,29,5610
spring_petclinic_microservices,2,4,projected_r,R,list_owners,29,4248
spring_petclinic_microservices,2,4,projected_r,R,list_vets,29,4188
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,29,6552
spring_petclinic_microservices,2,4,projected_r,R,create_visit,30,5870
spring_petclinic_microservices,2,4,projected_r,R,list_owners,30,4308
spring_petclinic_microservices,2,4,projected_r,R,list_vets,30,4048
spring_petclinic_microservices,2,4,projected_r,R,owner_details_with_visits,30,6091
spring_petclinic_microservices,2,4,direct_r,R,create_visit,0,18464
spring_petclinic_microservices,2,4,direct_r,R,list_owners,0,8055
spring_petclinic_microservices,2,4,direct_r,R,list_vets,0,5751
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,0,8386
spring_petclinic_microservices,2,4,direct_r,R,create_visit,1,7384
spring_petclinic_microservices,2,4,direct_r,R,list_owners,1,4638
spring_petclinic_microservices,2,4,direct_r,R,list_vets,1,4338
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,1,6803
spring_petclinic_microservices,2,4,direct_r,R,create_visit,2,37359
spring_petclinic_microservices,2,4,direct_r,R,list_owners,2,13385
spring_petclinic_microservices,2,4,direct_r,R,list_vets,2,9537
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,2,12293
spring_petclinic_microservices,2,4,direct_r,R,create_visit,3,7113
spring_petclinic_microservices,2,4,direct_r,R,list_owners,3,4638
spring_petclinic_microservices,2,4,direct_r,R,list_vets,3,4267
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,3,6552
spring_petclinic_microservices,2,4,direct_r,R,create_visit,4,6673
spring_petclinic_microservices,2,4,direct_r,R,list_owners,4,4529
spring_petclinic_microservices,2,4,direct_r,R,list_vets,4,4299
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,4,6432
spring_petclinic_microservices,2,4,direct_r,R,create_visit,5,5891
spring_petclinic_microservices,2,4,direct_r,R,list_owners,5,4688
spring_petclinic_microservices,2,4,direct_r,R,list_vets,5,4428
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,5,6221
spring_petclinic_microservices,2,4,direct_r,R,create_visit,6,6352
spring_petclinic_microservices,2,4,direct_r,R,list_owners,6,4498
spring_petclinic_microservices,2,4,direct_r,R,list_vets,6,4198
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,6,6092
spring_petclinic_microservices,2,4,direct_r,R,create_visit,7,5902
spring_petclinic_microservices,2,4,direct_r,R,list_owners,7,4118
spring_petclinic_microservices,2,4,direct_r,R,list_vets,7,4248
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,7,6201
spring_petclinic_microservices,2,4,direct_r,R,create_visit,8,6162
spring_petclinic_microservices,2,4,direct_r,R,list_owners,8,4399
spring_petclinic_microservices,2,4,direct_r,R,list_vets,8,4138
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,8,5900
spring_petclinic_microservices,2,4,direct_r,R,create_visit,9,5830
spring_petclinic_microservices,2,4,direct_r,R,list_owners,9,4208
spring_petclinic_microservices,2,4,direct_r,R,list_vets,9,4018
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,9,5931
spring_petclinic_microservices,2,4,direct_r,R,create_visit,10,5711
spring_petclinic_microservices,2,4,direct_r,R,list_owners,10,4328
spring_petclinic_microservices,2,4,direct_r,R,list_vets,10,4088
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,10,5811
spring_petclinic_microservices,2,4,direct_r,R,create_visit,11,5681
spring_petclinic_microservices,2,4,direct_r,R,list_owners,11,4048
spring_petclinic_microservices,2,4,direct_r,R,list_vets,11,3998
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,11,5751
spring_petclinic_microservices,2,4,direct_r,R,create_visit,12,5631
spring_petclinic_microservices,2,4,direct_r,R,list_owners,12,4078
spring_petclinic_microservices,2,4,direct_r,R,list_vets,12,4068
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,12,5781
spring_petclinic_microservices,2,4,direct_r,R,create_visit,13,5701
spring_petclinic_microservices,2,4,direct_r,R,list_owners,13,4058
spring_petclinic_microservices,2,4,direct_r,R,list_vets,13,4037
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,13,5780
spring_petclinic_microservices,2,4,direct_r,R,create_visit,14,5831
spring_petclinic_microservices,2,4,direct_r,R,list_owners,14,4117
spring_petclinic_microservices,2,4,direct_r,R,list_vets,14,4037
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,14,5751
spring_petclinic_microservices,2,4,direct_r,R,create_visit,15,5720
spring_petclinic_microservices,2,4,direct_r,R,list_owners,15,4067
spring_petclinic_microservices,2,4,direct_r,R,list_vets,15,4108
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,15,5601
spring_petclinic_microservices,2,4,direct_r,R,create_visit,16,5571
spring_petclinic_microservices,2,4,direct_r,R,list_owners,16,4168
spring_petclinic_microservices,2,4,direct_r,R,list_vets,16,4088
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,16,5821
spring_petclinic_microservices,2,4,direct_r,R,create_visit,17,5650
spring_petclinic_microservices,2,4,direct_r,R,list_owners,17,4338
spring_petclinic_microservices,2,4,direct_r,R,list_vets,17,4288
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,17,6472
spring_petclinic_microservices,2,4,direct_r,R,create_visit,18,6001
spring_petclinic_microservices,2,4,direct_r,R,list_owners,18,4248
spring_petclinic_microservices,2,4,direct_r,R,list_vets,18,4659
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,18,5851
spring_petclinic_microservices,2,4,direct_r,R,create_visit,19,5751
spring_petclinic_microservices,2,4,direct_r,R,list_owners,19,4258
spring_petclinic_microservices,2,4,direct_r,R,list_vets,19,4078
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,19,5991
spring_petclinic_microservices,2,4,direct_r,R,create_visit,20,5800
spring_petclinic_microservices,2,4,direct_r,R,list_owners,20,4158
spring_petclinic_microservices,2,4,direct_r,R,list_vets,20,4158
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,20,5751
spring_petclinic_microservices,2,4,direct_r,R,create_visit,21,5570
spring_petclinic_microservices,2,4,direct_r,R,list_owners,21,4198
spring_petclinic_microservices,2,4,direct_r,R,list_vets,21,4017
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,21,5750
spring_petclinic_microservices,2,4,direct_r,R,create_visit,22,5590
spring_petclinic_microservices,2,4,direct_r,R,list_owners,22,4047
spring_petclinic_microservices,2,4,direct_r,R,list_vets,22,4038
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,22,5811
spring_petclinic_microservices,2,4,direct_r,R,create_visit,23,5650
spring_petclinic_microservices,2,4,direct_r,R,list_owners,23,4208
spring_petclinic_microservices,2,4,direct_r,R,list_vets,23,4198
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,23,5721
spring_petclinic_microservices,2,4,direct_r,R,create_visit,24,5510
spring_petclinic_microservices,2,4,direct_r,R,list_owners,24,4168
spring_petclinic_microservices,2,4,direct_r,R,list_vets,24,4168
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,24,5820
spring_petclinic_microservices,2,4,direct_r,R,create_visit,25,5541
spring_petclinic_microservices,2,4,direct_r,R,list_owners,25,4078
spring_petclinic_microservices,2,4,direct_r,R,list_vets,25,4048
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,25,5740
spring_petclinic_microservices,2,4,direct_r,R,create_visit,26,5821
spring_petclinic_microservices,2,4,direct_r,R,list_owners,26,3958
spring_petclinic_microservices,2,4,direct_r,R,list_vets,26,3948
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,26,5771
spring_petclinic_microservices,2,4,direct_r,R,create_visit,27,5550
spring_petclinic_microservices,2,4,direct_r,R,list_owners,27,4198
spring_petclinic_microservices,2,4,direct_r,R,list_vets,27,4107
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,27,5851
spring_petclinic_microservices,2,4,direct_r,R,create_visit,28,5730
spring_petclinic_microservices,2,4,direct_r,R,list_owners,28,4127
spring_petclinic_microservices,2,4,direct_r,R,list_vets,28,4007
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,28,5711
spring_petclinic_microservices,2,4,direct_r,R,create_visit,29,5610
spring_petclinic_microservices,2,4,direct_r,R,list_owners,29,4197
spring_petclinic_microservices,2,4,direct_r,R,list_vets,29,4017
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,29,5921
spring_petclinic_microservices,2,4,direct_r,R,create_visit,30,5640
spring_petclinic_microservices,2,4,direct_r,R,list_owners,30,4158
spring_petclinic_microservices,2,4,direct_r,R,list_vets,30,4048
spring_petclinic_microservices,2,4,direct_r,R,owner_details_with_visits,30,6262
spring_petclinic_microservices,2,1,projected_r,R,create_visit,0,18264
spring_petclinic_microservices,2,1,projected_r,R,list_owners,0,8125
spring_petclinic_microservices,2,1,projected_r,R,list_vets,0,7103
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,0,8436
spring_petclinic_microservices,2,1,projected_r,R,create_visit,1,7084
spring_petclinic_microservices,2,1,projected_r,R,list_owners,1,4648
spring_petclinic_microservices,2,1,projected_r,R,list_vets,1,4738
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,1,6633
spring_petclinic_microservices,2,1,projected_r,R,create_visit,2,6712
spring_petclinic_microservices,2,1,projected_r,R,list_owners,2,4829
spring_petclinic_microservices,2,1,projected_r,R,list_vets,2,4439
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,2,6603
spring_petclinic_microservices,2,1,projected_r,R,create_visit,3,6592
spring_petclinic_microservices,2,1,projected_r,R,list_owners,3,4568
spring_petclinic_microservices,2,1,projected_r,R,list_vets,3,4348
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,3,6452
spring_petclinic_microservices,2,1,projected_r,R,create_visit,4,6382
spring_petclinic_microservices,2,1,projected_r,R,list_owners,4,4428
spring_petclinic_microservices,2,1,projected_r,R,list_vets,4,4237
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,4,6192
spring_petclinic_microservices,2,1,projected_r,R,create_visit,5,6081
spring_petclinic_microservices,2,1,projected_r,R,list_owners,5,4328
spring_petclinic_microservices,2,1,projected_r,R,list_vets,5,4228
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,5,6141
spring_petclinic_microservices,2,1,projected_r,R,create_visit,6,6272
spring_petclinic_microservices,2,1,projected_r,R,list_owners,6,4268
spring_petclinic_microservices,2,1,projected_r,R,list_vets,6,4118
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,6,6042
spring_petclinic_microservices,2,1,projected_r,R,create_visit,7,5882
spring_petclinic_microservices,2,1,projected_r,R,list_owners,7,4228
spring_petclinic_microservices,2,1,projected_r,R,list_vets,7,4168
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,7,6091
spring_petclinic_microservices,2,1,projected_r,R,create_visit,8,5721
spring_petclinic_microservices,2,1,projected_r,R,list_owners,8,4299
spring_petclinic_microservices,2,1,projected_r,R,list_vets,8,4028
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,8,5941
spring_petclinic_microservices,2,1,projected_r,R,create_visit,9,5781
spring_petclinic_microservices,2,1,projected_r,R,list_owners,9,4188
spring_petclinic_microservices,2,1,projected_r,R,list_vets,9,4088
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,9,5851
spring_petclinic_microservices,2,1,projected_r,R,create_visit,10,5761
spring_petclinic_microservices,2,1,projected_r,R,list_owners,10,4268
spring_petclinic_microservices,2,1,projected_r,R,list_vets,10,4408
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,10,5992
spring_petclinic_microservices,2,1,projected_r,R,create_visit,11,5760
spring_petclinic_microservices,2,1,projected_r,R,list_owners,11,4178
spring_petclinic_microservices,2,1,projected_r,R,list_vets,11,4128
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,11,6192
spring_petclinic_microservices,2,1,projected_r,R,create_visit,12,6412
spring_petclinic_microservices,2,1,projected_r,R,list_owners,12,4399
spring_petclinic_microservices,2,1,projected_r,R,list_vets,12,4288
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,12,6122
spring_petclinic_microservices,2,1,projected_r,R,create_visit,13,5931
spring_petclinic_microservices,2,1,projected_r,R,list_owners,13,4418
spring_petclinic_microservices,2,1,projected_r,R,list_vets,13,4157
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,13,6061
spring_petclinic_microservices,2,1,projected_r,R,create_visit,14,6502
spring_petclinic_microservices,2,1,projected_r,R,list_owners,14,4518
spring_petclinic_microservices,2,1,projected_r,R,list_vets,14,4248
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,14,6172
spring_petclinic_microservices,2,1,projected_r,R,create_visit,15,6171
spring_petclinic_microservices,2,1,projected_r,R,list_owners,15,4478
spring_petclinic_microservices,2,1,projected_r,R,list_vets,15,4238
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,15,5861
spring_petclinic_microservices,2,1,projected_r,R,create_visit,16,5951
spring_petclinic_microservices,2,1,projected_r,R,list_owners,16,4298
spring_petclinic_microservices,2,1,projected_r,R,list_vets,16,4088
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,16,6071
spring_petclinic_microservices,2,1,projected_r,R,create_visit,17,5841
spring_petclinic_microservices,2,1,projected_r,R,list_owners,17,4569
spring_petclinic_microservices,2,1,projected_r,R,list_vets,17,4278
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,17,5911
spring_petclinic_microservices,2,1,projected_r,R,create_visit,18,5811
spring_petclinic_microservices,2,1,projected_r,R,list_owners,18,4228
spring_petclinic_microservices,2,1,projected_r,R,list_vets,18,4058
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,18,6241
spring_petclinic_microservices,2,1,projected_r,R,create_visit,19,7123
spring_petclinic_microservices,2,1,projected_r,R,list_owners,19,4479
spring_petclinic_microservices,2,1,projected_r,R,list_vets,19,4378
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,19,6341
spring_petclinic_microservices,2,1,projected_r,R,create_visit,20,6132
spring_petclinic_microservices,2,1,projected_r,R,list_owners,20,4398
spring_petclinic_microservices,2,1,projected_r,R,list_vets,20,4128
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,20,6041
spring_petclinic_microservices,2,1,projected_r,R,create_visit,21,5871
spring_petclinic_microservices,2,1,projected_r,R,list_owners,21,4478
spring_petclinic_microservices,2,1,projected_r,R,list_vets,21,4198
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,21,6071
spring_petclinic_microservices,2,1,projected_r,R,create_visit,22,5961
spring_petclinic_microservices,2,1,projected_r,R,list_owners,22,4168
spring_petclinic_microservices,2,1,projected_r,R,list_vets,22,4127
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,22,5871
spring_petclinic_microservices,2,1,projected_r,R,create_visit,23,5811
spring_petclinic_microservices,2,1,projected_r,R,list_owners,23,4218
spring_petclinic_microservices,2,1,projected_r,R,list_vets,23,4188
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,23,5951
spring_petclinic_microservices,2,1,projected_r,R,create_visit,24,5871
spring_petclinic_microservices,2,1,projected_r,R,list_owners,24,4468
spring_petclinic_microservices,2,1,projected_r,R,list_vets,24,4197
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,24,6041
spring_petclinic_microservices,2,1,projected_r,R,create_visit,25,6742
spring_petclinic_microservices,2,1,projected_r,R,list_owners,25,4158
spring_petclinic_microservices,2,1,projected_r,R,list_vets,25,4018
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,25,5691
spring_petclinic_microservices,2,1,projected_r,R,create_visit,26,5741
spring_petclinic_microservices,2,1,projected_r,R,list_owners,26,4208
spring_petclinic_microservices,2,1,projected_r,R,list_vets,26,4128
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,26,5881
spring_petclinic_microservices,2,1,projected_r,R,create_visit,27,5771
spring_petclinic_microservices,2,1,projected_r,R,list_owners,27,4298
spring_petclinic_microservices,2,1,projected_r,R,list_vets,27,4228
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,27,5781
spring_petclinic_microservices,2,1,projected_r,R,create_visit,28,5730
spring_petclinic_microservices,2,1,projected_r,R,list_owners,28,4178
spring_petclinic_microservices,2,1,projected_r,R,list_vets,28,4268
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,28,5891
spring_petclinic_microservices,2,1,projected_r,R,create_visit,29,5831
spring_petclinic_microservices,2,1,projected_r,R,list_owners,29,4288
spring_petclinic_microservices,2,1,projected_r,R,list_vets,29,4147
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,29,6312
spring_petclinic_microservices,2,1,projected_r,R,create_visit,30,5821
spring_petclinic_microservices,2,1,projected_r,R,list_owners,30,4178
spring_petclinic_microservices,2,1,projected_r,R,list_vets,30,4198
spring_petclinic_microservices,2,1,projected_r,R,owner_details_with_visits,30,6321
spring_petclinic_microservices,2,1,direct_r,R,create_visit,0,18394
spring_petclinic_microservices,2,1,direct_r,R,list_owners,0,7935
spring_petclinic_microservices,2,1,direct_r,R,list_vets,0,5440
spring_petclinic_microservices,2,1,direct_r,R,owner_details_with_visits,0,8035
spring_petclinic_microservices,2,1,direct_r,R,create_visit,1,6963
spring_petclinic_microservices,2,1,direct_r,R,list_owners,1,4639
spring_petclinic_microservices,2,1,direct_r,R,list_vets,1,4408
spring_petclinic_microservices,2,1,direct_r,R,owner_details_with_visits,1,6993
spring_petclinic_microservices,2,1,direct_r,R,create_visit,2,6833
spring_petclinic_microservices,2,1,direct_r,R,list_owners,2,4929
spring_petclinic_microservices,2,1,direct_r,R,list_vets,2,4147
spring_petclinic_microservices,2,1,direct_r,R,owner_details_with_visits,2,6312
spring_petclinic_microservices,2,1,direct_r,R,create_visit,3,6412
spring_petclinic_microservices,2,1,direct_r,R,list_owners,3,4638
spring_petclinic_microservices,2,1,direct_r,R,list_vets,3,4218
spring_petclinic_microservices,2,1,direct_r,R,owner_details_with_visits,3,6091
spring_petclinic_microservices,2,1,direct_r,R,create_visit,4,6232
spring_petclinic_microservices,2,1,direct_r,R,list_owners,4,4348
spring_petclinic_microservices,2,1,direct_r,R,list_vets,4,4038
spring_petclinic_microservices,2,1,direct_r,R,owner_details_with_visits,4,5741
spring_petclinic_microservices,2,1,direct_r,R,create_visit,5,5740
spring_petclinic_microservices,2,1,direct_r,R,list_owners,5,4298
spring_petclinic_microservices,2,1,direct_r,R,list_vets,5,4077
spring_petclinic_microservices,2,1,direct_r,R,owner_details_with_visits,5,6031
spring_petclinic_microservices,2,1,direct_r,R,create_visit,6,5991
spring_petclinic_microservices,2,1,direct_r,R,list_owners,6,4909
spring_petclinic_microservices,2,1,direct_r,R,list_vets,6,4429
spring_petclinic_microservices,2,1,direct_r,R,owner_details_with_visits,6,8346
spring_petclinic_microservices,2,1,direct_r,R,create_visit,7,6131
spring_petclinic_microservices,2,1,direct_r,R,list_owners,7,5540
spring_petclinic_microservices,2,1,direct_r,R,list_vets,7,4378
spring_petclinic_microservices,2,1,direct_r,R,owner_details_with_visits,7,5760
spring_petclinic_microservices,2,1,direct_r,R,create_visit,8,5881
spring_petclinic_microservices,2,1,direct_r,R,list_owners,8,4589
spring_petclinic_microservices,2,1,direct_r,R,list_vets,8,4589
spring_petclinic_microservices,2,1,direct_r,R,owner_details_with_visits,8,6603
spring_petclinic_microservices,2,1,direct_r,R,create_visit,9,26510
spring_petclinic_microservices,2,1,direct_r,R,list_owners,9,5110
spring_petclinic_microservices,2,1,direct_r,R,list_vets,9,4167
spring_petclinic_microservices,2,1,direct_r,R,owner_details_with_visits,9,6362
spring_petclinic_microservices,2,1,direct_r,R,create_visit,10,6121
spring_petclinic_microservices,2,1,direct_r,R,list_owners,10,4278
spring_petclinic_microservices,2,1,direct_r,R,list_vets,10,4067
spring_petclinic_microservices,2,1,direct_r,R,owner_details_with_visits,10,6082
spring_petclinic_microservices,2,1,direct_r,R,create_visit,11,5811
spring_petclinic_microservices,2,1,direct_r,R,list_owners,11,4288
spring_petclinic_microservices,2,1,direct_r,R,list_vets,11,4067
spring_petclinic_microservices,2,1,direct_r,R,owner_details_with_visits,11,5901
spring_petclinic_microservices,2,1,direct_r,R,create_visit,12,6231
spring_petclinic_microservices,2,1,direct_r,R,list_owners,12,4288
spring_petclinic_microservices,2,1,direct_r,R,list_vets,12,3928
spring_petclinic_microservices,2,1,direct_r,R,owner_details_with_visits,12,5921
spring_petclinic_microservices,2,1,direct_r,R,create_visit,13,5711
spring_petclinic_microservices,2,1,direct_r,R,list_owners,13,4177
spring_petclinic_microservices,2,1,direct_r,R,list_vets,13,4058
spring_petclinic_microservices,2,1,direct_r,R,owner_details_with_visits,13,5911
spring_petclinic_microservices,2,1,direct_r,R,create_visit,14,5841
spring_petclinic_microservices,2,1,direct_r,R,list_owners,14,4097
spring_petclinic_microservices,2,1,direct_r,R,list_vets,14,3967
spring_petclinic_microservices,2,1,direct_r,R,owner_details_with_visits,14,6181
