profile,case_id,functional,lower_exact,upper_exact,status,model_sha256
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--create_visit,without_selection_minus_execution,2/225,2/225,singleton_given_empirical_observation_law,496de3a3531e63e0c591f97fa04464d030b64776b79c1abb46b168444adc62d4
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_owners,execution,1,1,singleton_given_empirical_observation_law,150ab9982dc63b9f2b1563fc3ba9ba0f704e739808a6fb2a24987c34d8c63ea2
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_owners,reachability,1,1,singleton_given_empirical_observation_law,150ab9982dc63b9f2b1563fc3ba9ba0f704e739808a6fb2a24987c34d8c63ea2
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_owners,reachability_minus_execution,0,0,singleton_given_empirical_observation_law,150ab9982dc63b9f2b1563fc3ba9ba0f704e739808a6fb2a24987c34d8c63ea2
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_owners,selected,1,1,singleton_given_empirical_observation_law,150ab9982dc63b9f2b1563fc3ba9ba0f704e739808a6fb2a24987c34d8c63ea2
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_owners,selected_minus_execution,0,0,singleton_given_empirical_observation_law,150ab9982dc63b9f2b1563fc3ba9ba0f704e739808a6fb2a24987c34d8c63ea2
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_owners,without_completion,1,1,singleton_given_empirical_observation_law,150ab9982dc63b9f2b1563fc3ba9ba0f704e739808a6fb2a24987c34d8c63ea2
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_owners,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,150ab9982dc63b9f2b1563fc3ba9ba0f704e739808a6fb2a24987c34d8c63ea2
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_owners,without_deadline,1,1,singleton_given_empirical_observation_law,150ab9982dc63b9f2b1563fc3ba9ba0f704e739808a6fb2a24987c34d8c63ea2
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_owners,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,150ab9982dc63b9f2b1563fc3ba9ba0f704e739808a6fb2a24987c34d8c63ea2
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_owners,without_selection,1,1,singleton_given_empirical_observation_law,150ab9982dc63b9f2b1563fc3ba9ba0f704e739808a6fb2a24987c34d8c63ea2
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_owners,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,150ab9982dc63b9f2b1563fc3ba9ba0f704e739808a6fb2a24987c34d8c63ea2
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_vets,execution,1,1,singleton_given_empirical_observation_law,abd2c6d1b5d9d5916d126e868c6b69977920760e8bb3d6eb16520e1a55501cd8
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_vets,reachability,1,1,singleton_given_empirical_observation_law,abd2c6d1b5d9d5916d126e868c6b69977920760e8bb3d6eb16520e1a55501cd8
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_vets,reachability_minus_execution,0,0,singleton_given_empirical_observation_law,abd2c6d1b5d9d5916d126e868c6b69977920760e8bb3d6eb16520e1a55501cd8
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_vets,selected,1,1,singleton_given_empirical_observation_law,abd2c6d1b5d9d5916d126e868c6b69977920760e8bb3d6eb16520e1a55501cd8
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_vets,selected_minus_execution,0,0,singleton_given_empirical_observation_law,abd2c6d1b5d9d5916d126e868c6b69977920760e8bb3d6eb16520e1a55501cd8
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_vets,without_completion,1,1,singleton_given_empirical_observation_law,abd2c6d1b5d9d5916d126e868c6b69977920760e8bb3d6eb16520e1a55501cd8
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_vets,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,abd2c6d1b5d9d5916d126e868c6b69977920760e8bb3d6eb16520e1a55501cd8
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_vets,without_deadline,1,1,singleton_given_empirical_observation_law,abd2c6d1b5d9d5916d126e868c6b69977920760e8bb3d6eb16520e1a55501cd8
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_vets,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,abd2c6d1b5d9d5916d126e868c6b69977920760e8bb3d6eb16520e1a55501cd8
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_vets,without_selection,1,1,singleton_given_empirical_observation_law,abd2c6d1b5d9d5916d126e868c6b69977920760e8bb3d6eb16520e1a55501cd8
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--list_vets,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,abd2c6d1b5d9d5916d126e868c6b69977920760e8bb3d6eb16520e1a55501cd8
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--owner_details_with_visits,execution,133/150,133/150,singleton_given_empirical_observation_law,fcdd304d14f64bad00b0fb590d321a421fc6ce285d48f3ccbb0fbc46dcd3268d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--owner_details_with_visits,reachability,47/50,47/50,singleton_given_empirical_observation_law,fcdd304d14f64bad00b0fb590d321a421fc6ce285d48f3ccbb0fbc46dcd3268d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--owner_details_with_visits,reachability_minus_execution,4/75,4/75,singleton_given_empirical_observation_law,fcdd304d14f64bad00b0fb590d321a421fc6ce285d48f3ccbb0fbc46dcd3268d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--owner_details_with_visits,selected,206/225,14/15,ambiguous,fcdd304d14f64bad00b0fb590d321a421fc6ce285d48f3ccbb0fbc46dcd3268d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--owner_details_with_visits,selected_minus_execution,13/450,7/150,ambiguous,fcdd304d14f64bad00b0fb590d321a421fc6ce285d48f3ccbb0fbc46dcd3268d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--owner_details_with_visits,without_completion,133/150,407/450,ambiguous,fcdd304d14f64bad00b0fb590d321a421fc6ce285d48f3ccbb0fbc46dcd3268d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--owner_details_with_visits,without_completion_minus_execution,0,4/225,ambiguous,fcdd304d14f64bad00b0fb590d321a421fc6ce285d48f3ccbb0fbc46dcd3268d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--owner_details_with_visits,without_deadline,133/150,206/225,ambiguous,fcdd304d14f64bad00b0fb590d321a421fc6ce285d48f3ccbb0fbc46dcd3268d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--owner_details_with_visits,without_deadline_minus_execution,0,13/450,ambiguous,fcdd304d14f64bad00b0fb590d321a421fc6ce285d48f3ccbb0fbc46dcd3268d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--owner_details_with_visits,without_selection,67/75,67/75,singleton_given_empirical_observation_law,fcdd304d14f64bad00b0fb590d321a421fc6ce285d48f3ccbb0fbc46dcd3268d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r5--owner_details_with_visits,without_selection_minus_execution,1/150,1/150,singleton_given_empirical_observation_law,fcdd304d14f64bad00b0fb590d321a421fc6ce285d48f3ccbb0fbc46dcd3268d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--create_visit,execution,202/225,202/225,singleton_given_empirical_observation_law,098bdbf2070d39700d44348106ce0ae0a94e839216fbea50c4170ed6006a8aaf
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--create_visit,reachability,211/225,211/225,singleton_given_empirical_observation_law,098bdbf2070d39700d44348106ce0ae0a94e839216fbea50c4170ed6006a8aaf
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--create_visit,reachability_minus_execution,1/25,1/25,singleton_given_empirical_observation_law,098bdbf2070d39700d44348106ce0ae0a94e839216fbea50c4170ed6006a8aaf
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--create_visit,selected,208/225,209/225,ambiguous,098bdbf2070d39700d44348106ce0ae0a94e839216fbea50c4170ed6006a8aaf
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--create_visit,selected_minus_execution,2/75,7/225,ambiguous,098bdbf2070d39700d44348106ce0ae0a94e839216fbea50c4170ed6006a8aaf
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--create_visit,without_completion,809/900,271/300,ambiguous,098bdbf2070d39700d44348106ce0ae0a94e839216fbea50c4170ed6006a8aaf
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--create_visit,without_completion_minus_execution,1/900,1/180,ambiguous,098bdbf2070d39700d44348106ce0ae0a94e839216fbea50c4170ed6006a8aaf
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--create_visit,without_deadline,202/225,277/300,ambiguous,098bdbf2070d39700d44348106ce0ae0a94e839216fbea50c4170ed6006a8aaf
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--create_visit,without_deadline_minus_execution,0,23/900,ambiguous,098bdbf2070d39700d44348106ce0ae0a94e839216fbea50c4170ed6006a8aaf
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--create_visit,without_selection,163/180,163/180,singleton_given_empirical_observation_law,098bdbf2070d39700d44348106ce0ae0a94e839216fbea50c4170ed6006a8aaf
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--create_visit,without_selection_minus_execution,7/900,7/900,singleton_given_empirical_observation_law,098bdbf2070d39700d44348106ce0ae0a94e839216fbea50c4170ed6006a8aaf
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_owners,execution,1,1,singleton_given_empirical_observation_law,2d329ef25bf3e1808ccbf64375666cf709729672a89a94dd5971ec2ea615cfaa
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_owners,reachability,1,1,singleton_given_empirical_observation_law,2d329ef25bf3e1808ccbf64375666cf709729672a89a94dd5971ec2ea615cfaa
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_owners,reachability_minus_execution,0,0,singleton_given_empirical_observation_law,2d329ef25bf3e1808ccbf64375666cf709729672a89a94dd5971ec2ea615cfaa
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_owners,selected,1,1,singleton_given_empirical_observation_law,2d329ef25bf3e1808ccbf64375666cf709729672a89a94dd5971ec2ea615cfaa
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_owners,selected_minus_execution,0,0,singleton_given_empirical_observation_law,2d329ef25bf3e1808ccbf64375666cf709729672a89a94dd5971ec2ea615cfaa
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_owners,without_completion,1,1,singleton_given_empirical_observation_law,2d329ef25bf3e1808ccbf64375666cf709729672a89a94dd5971ec2ea615cfaa
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_owners,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,2d329ef25bf3e1808ccbf64375666cf709729672a89a94dd5971ec2ea615cfaa
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_owners,without_deadline,1,1,singleton_given_empirical_observation_law,2d329ef25bf3e1808ccbf64375666cf709729672a89a94dd5971ec2ea615cfaa
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_owners,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,2d329ef25bf3e1808ccbf64375666cf709729672a89a94dd5971ec2ea615cfaa
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_owners,without_selection,1,1,singleton_given_empirical_observation_law,2d329ef25bf3e1808ccbf64375666cf709729672a89a94dd5971ec2ea615cfaa
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_owners,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,2d329ef25bf3e1808ccbf64375666cf709729672a89a94dd5971ec2ea615cfaa
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_vets,execution,1,1,singleton_given_empirical_observation_law,36ff0d686b6e05a1f73b7031f928052cea464d322a496a91cfde0c07f0b710af
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_vets,reachability,1,1,singleton_given_empirical_observation_law,36ff0d686b6e05a1f73b7031f928052cea464d322a496a91cfde0c07f0b710af
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_vets,reachability_minus_execution,0,0,singleton_given_empirical_observation_law,36ff0d686b6e05a1f73b7031f928052cea464d322a496a91cfde0c07f0b710af
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_vets,selected,1,1,singleton_given_empirical_observation_law,36ff0d686b6e05a1f73b7031f928052cea464d322a496a91cfde0c07f0b710af
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_vets,selected_minus_execution,0,0,singleton_given_empirical_observation_law,36ff0d686b6e05a1f73b7031f928052cea464d322a496a91cfde0c07f0b710af
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_vets,without_completion,1,1,singleton_given_empirical_observation_law,36ff0d686b6e05a1f73b7031f928052cea464d322a496a91cfde0c07f0b710af
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_vets,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,36ff0d686b6e05a1f73b7031f928052cea464d322a496a91cfde0c07f0b710af
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_vets,without_deadline,1,1,singleton_given_empirical_observation_law,36ff0d686b6e05a1f73b7031f928052cea464d322a496a91cfde0c07f0b710af
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_vets,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,36ff0d686b6e05a1f73b7031f928052cea464d322a496a91cfde0c07f0b710af
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_vets,without_selection,1,1,singleton_given_empirical_observation_law,36ff0d686b6e05a1f73b7031f928052cea464d322a496a91cfde0c07f0b710af
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--list_vets,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,36ff0d686b6e05a1f73b7031f928052cea464d322a496a91cfde0c07f0b710af
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--owner_details_with_visits,execution,131/150,131/150,singleton_given_empirical_observation_law,37ccc32207d9a3131ae005f5ac2dadf37d095e45bccdc849f58a5ccd71fe7396
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--owner_details_with_visits,reachability,83/90,83/90,singleton_given_empirical_observation_law,37ccc32207d9a3131ae005f5ac2dadf37d095e45bccdc849f58a5ccd71fe7396
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--owner_details_with_visits,reachability_minus_execution,11/225,11/225,singleton_given_empirical_observation_law,37ccc32207d9a3131ae005f5ac2dadf37d095e45bccdc849f58a5ccd71fe7396
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--owner_details_with_visits,selected,269/300,11/12,ambiguous,37ccc32207d9a3131ae005f5ac2dadf37d095e45bccdc849f58a5ccd71fe7396
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--owner_details_with_visits,selected_minus_execution,7/300,13/300,ambiguous,37ccc32207d9a3131ae005f5ac2dadf37d095e45bccdc849f58a5ccd71fe7396
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--owner_details_with_visits,without_completion,131/150,67/75,ambiguous,37ccc32207d9a3131ae005f5ac2dadf37d095e45bccdc849f58a5ccd71fe7396
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--owner_details_with_visits,without_completion_minus_execution,0,1/50,ambiguous,37ccc32207d9a3131ae005f5ac2dadf37d095e45bccdc849f58a5ccd71fe7396
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--owner_details_with_visits,without_deadline,131/150,269/300,ambiguous,37ccc32207d9a3131ae005f5ac2dadf37d095e45bccdc849f58a5ccd71fe7396
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--owner_details_with_visits,without_deadline_minus_execution,0,7/300,ambiguous,37ccc32207d9a3131ae005f5ac2dadf37d095e45bccdc849f58a5ccd71fe7396
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--owner_details_with_visits,without_selection,791/900,791/900,singleton_given_empirical_observation_law,37ccc32207d9a3131ae005f5ac2dadf37d095e45bccdc849f58a5ccd71fe7396
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r6--owner_details_with_visits,without_selection_minus_execution,1/180,1/180,singleton_given_empirical_observation_law,37ccc32207d9a3131ae005f5ac2dadf37d095e45bccdc849f58a5ccd71fe7396
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--create_visit,execution,389/450,389/450,singleton_given_empirical_observation_law,b2913631aae8621f5891ebdbefc510720c3fdeef0566c840b2d6dd4439b16e54
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--create_visit,reachability,83/90,83/90,singleton_given_empirical_observation_law,b2913631aae8621f5891ebdbefc510720c3fdeef0566c840b2d6dd4439b16e54
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--create_visit,reachability_minus_execution,13/225,13/225,singleton_given_empirical_observation_law,b2913631aae8621f5891ebdbefc510720c3fdeef0566c840b2d6dd4439b16e54
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--create_visit,selected,161/180,137/150,ambiguous,b2913631aae8621f5891ebdbefc510720c3fdeef0566c840b2d6dd4439b16e54
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--create_visit,selected_minus_execution,3/100,11/225,ambiguous,b2913631aae8621f5891ebdbefc510720c3fdeef0566c840b2d6dd4439b16e54
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--create_visit,without_completion,781/900,133/150,ambiguous,b2913631aae8621f5891ebdbefc510720c3fdeef0566c840b2d6dd4439b16e54
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--create_visit,without_completion_minus_execution,1/300,1/45,ambiguous,b2913631aae8621f5891ebdbefc510720c3fdeef0566c840b2d6dd4439b16e54
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--create_visit,without_deadline,389/450,401/450,ambiguous,b2913631aae8621f5891ebdbefc510720c3fdeef0566c840b2d6dd4439b16e54
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--create_visit,without_deadline_minus_execution,0,2/75,ambiguous,b2913631aae8621f5891ebdbefc510720c3fdeef0566c840b2d6dd4439b16e54
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--create_visit,without_selection,196/225,196/225,singleton_given_empirical_observation_law,b2913631aae8621f5891ebdbefc510720c3fdeef0566c840b2d6dd4439b16e54
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--create_visit,without_selection_minus_execution,1/150,1/150,singleton_given_empirical_observation_law,b2913631aae8621f5891ebdbefc510720c3fdeef0566c840b2d6dd4439b16e54
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_owners,execution,1,1,singleton_given_empirical_observation_law,04636ba1b4724fabcb68f2d9b6c497b31d2897918f25964cdf86164b6f1315f9
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_owners,reachability,1,1,singleton_given_empirical_observation_law,04636ba1b4724fabcb68f2d9b6c497b31d2897918f25964cdf86164b6f1315f9
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_owners,reachability_minus_execution,0,0,singleton_given_empirical_observation_law,04636ba1b4724fabcb68f2d9b6c497b31d2897918f25964cdf86164b6f1315f9
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_owners,selected,1,1,singleton_given_empirical_observation_law,04636ba1b4724fabcb68f2d9b6c497b31d2897918f25964cdf86164b6f1315f9
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_owners,selected_minus_execution,0,0,singleton_given_empirical_observation_law,04636ba1b4724fabcb68f2d9b6c497b31d2897918f25964cdf86164b6f1315f9
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_owners,without_completion,1,1,singleton_given_empirical_observation_law,04636ba1b4724fabcb68f2d9b6c497b31d2897918f25964cdf86164b6f1315f9
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_owners,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,04636ba1b4724fabcb68f2d9b6c497b31d2897918f25964cdf86164b6f1315f9
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_owners,without_deadline,1,1,singleton_given_empirical_observation_law,04636ba1b4724fabcb68f2d9b6c497b31d2897918f25964cdf86164b6f1315f9
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_owners,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,04636ba1b4724fabcb68f2d9b6c497b31d2897918f25964cdf86164b6f1315f9
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_owners,without_selection,1,1,singleton_given_empirical_observation_law,04636ba1b4724fabcb68f2d9b6c497b31d2897918f25964cdf86164b6f1315f9
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_owners,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,04636ba1b4724fabcb68f2d9b6c497b31d2897918f25964cdf86164b6f1315f9
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_vets,execution,1,1,singleton_given_empirical_observation_law,3d07cb3cba634e059bc28f5dc47c3063f12bf534d2e1bc053e8564bd192f867d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_vets,reachability,1,1,singleton_given_empirical_observation_law,3d07cb3cba634e059bc28f5dc47c3063f12bf534d2e1bc053e8564bd192f867d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_vets,reachability_minus_execution,0,0,singleton_given_empirical_observation_law,3d07cb3cba634e059bc28f5dc47c3063f12bf534d2e1bc053e8564bd192f867d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_vets,selected,1,1,singleton_given_empirical_observation_law,3d07cb3cba634e059bc28f5dc47c3063f12bf534d2e1bc053e8564bd192f867d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_vets,selected_minus_execution,0,0,singleton_given_empirical_observation_law,3d07cb3cba634e059bc28f5dc47c3063f12bf534d2e1bc053e8564bd192f867d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_vets,without_completion,1,1,singleton_given_empirical_observation_law,3d07cb3cba634e059bc28f5dc47c3063f12bf534d2e1bc053e8564bd192f867d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_vets,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,3d07cb3cba634e059bc28f5dc47c3063f12bf534d2e1bc053e8564bd192f867d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_vets,without_deadline,1,1,singleton_given_empirical_observation_law,3d07cb3cba634e059bc28f5dc47c3063f12bf534d2e1bc053e8564bd192f867d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_vets,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,3d07cb3cba634e059bc28f5dc47c3063f12bf534d2e1bc053e8564bd192f867d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_vets,without_selection,1,1,singleton_given_empirical_observation_law,3d07cb3cba634e059bc28f5dc47c3063f12bf534d2e1bc053e8564bd192f867d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--list_vets,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,3d07cb3cba634e059bc28f5dc47c3063f12bf534d2e1bc053e8564bd192f867d
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--owner_details_with_visits,execution,251/300,251/300,singleton_given_empirical_observation_law,6853aacc4f7745f08040c614fddec7baeb0b4326a46af3bffdba7c9dcf1168c6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--owner_details_with_visits,reachability,203/225,203/225,singleton_given_empirical_observation_law,6853aacc4f7745f08040c614fddec7baeb0b4326a46af3bffdba7c9dcf1168c6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--owner_details_with_visits,reachability_minus_execution,59/900,59/900,singleton_given_empirical_observation_law,6853aacc4f7745f08040c614fddec7baeb0b4326a46af3bffdba7c9dcf1168c6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--owner_details_with_visits,selected,197/225,161/180,ambiguous,6853aacc4f7745f08040c614fddec7baeb0b4326a46af3bffdba7c9dcf1168c6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--owner_details_with_visits,selected_minus_execution,7/180,13/225,ambiguous,6853aacc4f7745f08040c614fddec7baeb0b4326a46af3bffdba7c9dcf1168c6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--owner_details_with_visits,without_completion,251/300,77/90,ambiguous,6853aacc4f7745f08040c614fddec7baeb0b4326a46af3bffdba7c9dcf1168c6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--owner_details_with_visits,without_completion_minus_execution,0,17/900,ambiguous,6853aacc4f7745f08040c614fddec7baeb0b4326a46af3bffdba7c9dcf1168c6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--owner_details_with_visits,without_deadline,251/300,197/225,ambiguous,6853aacc4f7745f08040c614fddec7baeb0b4326a46af3bffdba7c9dcf1168c6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--owner_details_with_visits,without_deadline_minus_execution,0,7/180,ambiguous,6853aacc4f7745f08040c614fddec7baeb0b4326a46af3bffdba7c9dcf1168c6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--owner_details_with_visits,without_selection,38/45,38/45,singleton_given_empirical_observation_law,6853aacc4f7745f08040c614fddec7baeb0b4326a46af3bffdba7c9dcf1168c6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r7--owner_details_with_visits,without_selection_minus_execution,7/900,7/900,singleton_given_empirical_observation_law,6853aacc4f7745f08040c614fddec7baeb0b4326a46af3bffdba7c9dcf1168c6
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--create_visit,execution,757/900,757/900,singleton_given_empirical_observation_law,a0b74c74de9d2ea11d28099516b3e4c6dec78d9264708dfbfb0f8905934d8151
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--create_visit,reachability,68/75,68/75,singleton_given_empirical_observation_law,a0b74c74de9d2ea11d28099516b3e4c6dec78d9264708dfbfb0f8905934d8151
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--create_visit,reachability_minus_execution,59/900,59/900,singleton_given_empirical_observation_law,a0b74c74de9d2ea11d28099516b3e4c6dec78d9264708dfbfb0f8905934d8151
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--create_visit,selected,22/25,9/10,ambiguous,a0b74c74de9d2ea11d28099516b3e4c6dec78d9264708dfbfb0f8905934d8151
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--create_visit,selected_minus_execution,7/180,53/900,ambiguous,a0b74c74de9d2ea11d28099516b3e4c6dec78d9264708dfbfb0f8905934d8151
spring_petclinic_microservices,spring_petclinic_microservices--split--NCD--r8--create_visit,without_completion,253/300,259/300,ambiguous,a0b74c74de9d2ea11d28099516b3e4c6dec78d9264708dfbfb0f8905934d8151
