profile,case_id,method,round,status,execution_status,cold_ms,cold_cpu_ms,warm_1_ms,warm_2_ms,warm_3_ms,warm_median_ms,warm_cpu_median_ms,build_ms,reorder_ms,evaluated_states,cudd_execution_nodes,cudd_manager_bytes,witnesses_verified_first_query,category_extrema_sha256,exact_estimates_sha256
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r1--owner_details_with_visits,controls_first,1,qualified,singleton_given_empirical_observation_law,6.046296,6.051225,1.351376,1.341519,1.334685,1.341519,1.343921,4.510043000010455,0.0,,13,16814536.0,20,0783cac93fc65cee92ed3f4e4cd74ca245096cfa0ba6212d311bf5e6411df05e,73470b9f97c9aebe799d45a9a3f05d72d6a7c4dd87661abbb351dcb84f073962
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r2--create_visit,controls_first,1,qualified,singleton_given_empirical_observation_law,6.672798,6.677966,1.862523,1.834741,1.81305,1.834741,1.837142,4.644824999985531,0.0,,11,16814536.0,40,e032241656a34ffa6167e32a84eb931f2af06ee3d56e0f3af3ba5be73e6e4e4a,3dce9ec7a18712f7eaaf4d0331dd43c4656a67fbab4681288ef9c20a19715219
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r2--list_owners,controls_first,1,qualified,singleton_given_empirical_observation_law,4.793022,4.799487,0.130114,0.136606,0.116498,0.130114,0.132518,4.613046000002896,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r2--list_vets,controls_first,1,qualified,singleton_given_empirical_observation_law,4.739783,4.746277,0.127749,0.117189,0.113603,0.117189,0.118661,4.569304000000329,0.0,,4,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r2--owner_details_with_visits,controls_first,1,qualified,singleton_given_empirical_observation_law,6.118141,6.124421,1.340878,1.34792,1.340847,1.340878,1.343671,4.592787999996517,0.0,,13,16814536.0,20,0783cac93fc65cee92ed3f4e4cd74ca245096cfa0ba6212d311bf5e6411df05e,ce20ac02bd236a04e4f36896261fe436b6e1dfb7525f7f1a608b04c093260382
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r3--create_visit,controls_first,1,qualified,singleton_given_empirical_observation_law,6.216043,6.221152,1.488073,1.473735,1.483955,1.483955,1.486337,4.576468000010436,0.0,,11,16814536.0,28,4666cbee0fc6ec921f89a736741f89321cc288962e288bf9111970b8ec2f1489,45802bb7ff8ffc12f555b14e1f27c7b4cadd06429f77545a76c267751c9aafc9
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r3--list_owners,controls_first,1,qualified,singleton_given_empirical_observation_law,4.659774,4.664674,0.125936,0.117189,0.119664,0.119664,0.121267,4.4987829999740825,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r3--list_vets,controls_first,1,qualified,singleton_given_empirical_observation_law,4.748329,4.75321,0.129733,0.115616,0.113752,0.115616,0.117119,4.591896999983192,0.0,,4,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r3--owner_details_with_visits,controls_first,1,qualified,singleton_given_empirical_observation_law,6.478805,6.483942,1.735996,1.746276,1.713384,1.735996,1.738658,4.544467000016539,0.0,,13,16814536.0,32,4935fb7eb9fc2fbe6d44db07440911b4d5740ba052dc279bd63b327f6f47ace4,c69e3c265fb915fa5fdc3487a1fc66d474478d66a6c9d6752fdada033b0626b2
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r4--create_visit,controls_first,1,qualified,singleton_given_empirical_observation_law,6.107561,6.113471,1.526584,1.392133,1.412872,1.412872,1.415224,4.5398689999842645,0.0,,11,16814536.0,24,7f56e6a80257bb7edc498b234db3404e0f56c43b573dd67353b80def33e3e100,4dbab580ddf066017c83c6f150ac3ac50086d1cfcd104ad40bcad309a67f627f
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r4--list_owners,controls_first,1,qualified,singleton_given_empirical_observation_law,4.629958,4.634618,0.144019,0.119534,0.1175,0.119534,0.121226,4.472082999996019,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r4--list_vets,controls_first,1,qualified,singleton_given_empirical_observation_law,4.660645,4.665186,0.131656,0.116438,0.113322,0.116438,0.11798,4.497500000013588,0.0,,4,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r4--owner_details_with_visits,controls_first,1,qualified,singleton_given_empirical_observation_law,6.270775,6.276134,1.51376,1.477543,1.478364,1.478364,1.480666,4.59452100000135,0.0,,13,16814536.0,24,8cc08f53fc4aec9aa11df3f4f90ca529339fb7e2277af6d21de6ecc9b453f810,242c65d123e6630cd5d32f3b7d7ec92c66cbbd9445c459bc51a9a27060e4dcf1
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r5--create_visit,controls_first,1,qualified,singleton_given_empirical_observation_law,5.883622,5.888361,1.210905,1.205945,1.209121,1.209121,1.211604,4.519891999990477,0.0,,11,16814536.0,16,7f5fc5e61e7cd0235647a655613407bcff53fc51e0378f52267a445c15efbcb2,9c8262ff74bdebc65f1d846994aaeb1244ee66409c10f29aa040ec257befc64e
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r5--list_owners,controls_first,1,qualified,singleton_given_empirical_observation_law,4.613056,4.617326,0.126347,0.119273,0.118041,0.119273,0.120826,4.453957999999147,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r5--list_vets,controls_first,1,qualified,singleton_given_empirical_observation_law,4.721208,4.726831,0.126286,0.115316,0.1125,0.115316,0.116818,4.557400999999572,0.0,,4,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r5--owner_details_with_visits,controls_first,1,qualified,singleton_given_empirical_observation_law,5.873242,5.87801,1.260497,1.254977,1.234018,1.254977,1.257469,4.482291000016403,0.0,,13,16814536.0,16,bf579dbb2496ea1aa7c82822f4acf2b213c9c257d6d1dd38ff08eab46abe47e5,dae0a0260ef02779e92ba908ca2b325bafb89be7933b3ac8fde211bdaad0e57b
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r6--create_visit,controls_first,1,qualified,singleton_given_empirical_observation_law,6.124573,6.129351,1.428771,1.40616,1.399316,1.40616,1.408652,4.542484000012337,0.0,,11,16814536.0,24,7f56e6a80257bb7edc498b234db3404e0f56c43b573dd67353b80def33e3e100,0666b5dd8227181e019a8bd0adabc6354ab5642d141d180afc7de55ddf134493
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r6--list_owners,controls_first,1,qualified,singleton_given_empirical_observation_law,4.671155,4.677068,0.130214,0.117069,0.134772,0.130214,0.132067,4.503059999990455,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r6--list_vets,controls_first,1,qualified,singleton_given_empirical_observation_law,4.852162,4.858135,0.125505,0.134892,0.115947,0.125505,0.127308,4.684419000000162,0.0,,4,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r6--owner_details_with_visits,controls_first,1,qualified,singleton_given_empirical_observation_law,6.314377,6.320207,1.598329,1.589192,1.53498,1.589192,1.591783,4.560979000018506,0.0,,13,16814536.0,24,1db6a53f0be5f1776393ae98b0b1a9baa96bc6a497a233cd6cd831d23fc55a98,c6a4c8c412f06d119c3827c0a008ba2907341cf6a6906773fd25eae7e86e24f0
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r7--create_visit,controls_first,1,qualified,singleton_given_empirical_observation_law,6.333162,6.340014,1.417601,1.394758,1.390921,1.394758,1.3973,4.722190000023829,0.0,,11,16814536.0,28,913036feb674524c70b52bf6897a3fd96318a12c2ee719b1caddbf3612f7a8ea,007e76428b31352eb7da4c2d2a8f781f1d794cf20b685328775739f61178d1de
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r7--list_owners,controls_first,1,qualified,singleton_given_empirical_observation_law,4.637452,4.642613,0.126887,0.118893,0.119384,0.119384,0.121076,4.478875000017979,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r7--list_vets,controls_first,1,qualified,singleton_given_empirical_observation_law,4.744181,4.749803,0.124904,0.115356,0.116107,0.116107,0.11782,4.585154000011471,0.0,,4,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r7--owner_details_with_visits,controls_first,1,qualified,singleton_given_empirical_observation_law,6.258663,6.265325,1.469147,1.4173,1.405829,1.4173,1.419842,4.618295999989641,0.0,,13,16814536.0,24,ff9bc356f9fbac26a7f6ba3c2c1e0e2f3c5662f9cccea434fc2191856fcb5590,7f6cf59de4ee785b68bfdac5808b98f6682d3015773a43030a4c96d19550c7c6
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r8--create_visit,controls_first,1,qualified,singleton_given_empirical_observation_law,6.353511,6.358899,1.581327,1.533407,1.514042,1.533407,1.535839,4.603419000005715,0.0,,11,16814536.0,24,73991dcdf54d48a98ddf263d887abea9132a27b7aae5c6e7d256d4a8dac7f978,43d9ceda2c24410ff5a972a9216cd1073cca7408fdd925323dd3789268587f55
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r8--list_owners,controls_first,1,qualified,singleton_given_empirical_observation_law,4.773375,4.780471,0.128771,0.118882,0.116247,0.118882,0.120414,4.598038000011684,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r8--list_vets,controls_first,1,qualified,singleton_given_empirical_observation_law,4.876118,4.88209,0.124944,0.125925,0.137677,0.125925,0.128891,4.699907999992092,0.0,,4,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r8--owner_details_with_visits,controls_first,1,qualified,singleton_given_empirical_observation_law,6.289531,6.294238,1.56686,1.548465,1.537334,1.548465,1.551077,4.565286999991258,0.0,,13,16814536.0,24,95399442395cf3a9c701442ede684103158aae7ac0ae3802ab6f20dd09e39e25,da04223814bae3f0bf0a2386b4298be5bcafd8cf9ecf9f1ba2335d5f38fa64ed
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r9--create_visit,controls_first,1,qualified,singleton_given_empirical_observation_law,6.536262,6.542533,1.612957,1.614418,1.60926,1.612957,1.615808,4.671215000001894,0.0,,11,16814536.0,32,bfe232a582adb9905747c4fb367fcab818f8f31533b912471c1702b734bfdeeb,0766807aabe39176af1ba06661267e1493eaaae837fb9b111aaa5fb43cc2d21e
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r9--list_owners,controls_first,1,qualified,singleton_given_empirical_observation_law,4.92555,4.933176,0.129713,0.119384,0.140132,0.129713,0.131505,4.745945000024676,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r9--list_vets,controls_first,1,qualified,singleton_given_empirical_observation_law,4.770361,4.776243,0.124733,0.114665,0.146063,0.124733,0.126566,4.611261999997396,0.0,,4,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--N--r9--owner_details_with_visits,controls_first,1,qualified,singleton_given_empirical_observation_law,6.297586,6.303085,1.450432,1.41713,1.407833,1.41713,1.419773,4.702483000016855,0.0,,13,16814536.0,24,ff9bc356f9fbac26a7f6ba3c2c1e0e2f3c5662f9cccea434fc2191856fcb5590,d4e07fb1c59fe36f294fac574f5254ece6d10122d8439f1d0a758b05048cad65
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--create_visit,controls_first,1,qualified,singleton_given_empirical_observation_law,6.727189,6.732367,1.921482,1.856801,1.869385,1.869385,1.872027,4.602486000010231,0.0,,11,16814536.0,32,d0abc6ed49c0c0530d35de2a82793215cf4f0c7f943397a27268257f928666b7,a5ad47e617d8a9ce3e5d920297351d0d12a9bdf79f73e24ee7606550aee19d9d
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_owners,controls_first,1,qualified,singleton_given_empirical_observation_law,4.65806,4.664003,0.12837,0.118542,0.119313,0.119313,0.121036,4.496909000010874,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--list_vets,controls_first,1,qualified,singleton_given_empirical_observation_law,4.666475,4.670966,0.12306,0.114474,0.115586,0.115586,0.117369,4.510453999984065,0.0,,4,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r0--owner_details_with_visits,controls_first,1,qualified,singleton_given_empirical_observation_law,6.785268,6.789654,2.158396,2.084137,2.155451,2.155451,2.158021,4.501508000004151,0.0,,13,16814536.0,40,9554906b4af0f4905d0de1ef9dfec36b9c3b79555ffd793ddf61eeaa2f065330,b2790f1be40b9da829e2d6b5e68762c7d35f8be53b04beab63b85477ddd43c55
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r1--create_visit,controls_first,1,qualified,singleton_given_empirical_observation_law,6.968511,6.974079,2.143839,2.082714,2.085209,2.085209,2.087751,4.657919999999649,0.0,,11,16814536.0,40,1cefba85803b08b3b46dd2c4635ac5a353a8db19a665f131842a0bbd99f0e3db,1c3034672deeb46a21a7e6ee174814bb96f7667a9ded39ecbaaa57de279f9fc4
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r1--list_owners,controls_first,1,qualified,singleton_given_empirical_observation_law,4.649474,4.654155,0.126777,0.119122,0.114724,0.119122,0.120856,4.490086000004112,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r1--list_vets,controls_first,1,qualified,singleton_given_empirical_observation_law,4.704617,4.710139,0.12819,0.116066,0.114575,0.116066,0.117569,4.543415999989975,0.0,,4,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r1--owner_details_with_visits,controls_first,1,qualified,singleton_given_empirical_observation_law,6.876839,6.88338,2.079398,2.055193,2.020197,2.055193,2.058105,4.5812670000202615,0.0,,13,16814536.0,40,4b6165487478c5284b1f3a50a41f9f54a9d1fa0ad2c35864aebe7f1660a9bfd6,a216af6ca86231d4ecdc0d1b6baa3fd58eb97c4f064365728cac73164a42b185
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r2--create_visit,controls_first,1,qualified,singleton_given_empirical_observation_law,6.971937,6.977846,2.129682,2.020387,2.005269,2.020387,2.022708,4.69866599999591,0.0,,11,16814536.0,40,94bfcfbae6f541321ba5a90e2535986e5260ac71b203c12a06ebb480c63dcf5b,758c0f04c5faa81ef9eef6e41bfd1a3803397d069f18eb274514861a48029b9b
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r2--list_owners,controls_first,1,qualified,singleton_given_empirical_observation_law,4.776432,4.782434,0.12819,0.117149,0.114854,0.117149,0.118702,4.591536000020824,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r2--list_vets,controls_first,1,qualified,singleton_given_empirical_observation_law,4.690751,4.697175,0.124031,0.113974,0.120816,0.120816,0.122218,4.518328999978394,0.0,,4,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r2--owner_details_with_visits,controls_first,1,qualified,singleton_given_empirical_observation_law,6.660685,6.66432,2.08585,2.036819,2.062247,2.062247,2.0439,4.4567039999776625,0.0,,13,16814536.0,40,4b6165487478c5284b1f3a50a41f9f54a9d1fa0ad2c35864aebe7f1660a9bfd6,f396c39bb588390bce490d9a874fdc1c082ed46c31395d365459e69481da1894
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r3--create_visit,controls_first,1,qualified,singleton_given_empirical_observation_law,6.834189,6.838335,2.138339,2.116017,2.091511,2.116017,2.118468,4.554447000003847,0.0,,11,16814536.0,40,8d420b0d05e3823047a3aebbdd0e0480d8d78688b66aa62aa5f22ef7c17f4848,4e67c01d47cb2bb57ac019f9f93db6a37684a89b3459d3327d56a04a82bfb547
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r3--list_owners,controls_first,1,qualified,singleton_given_empirical_observation_law,4.641419,4.646951,0.129813,0.118842,0.116588,0.118842,0.120295,4.481158999993795,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r3--list_vets,controls_first,1,qualified,singleton_given_empirical_observation_law,4.751324,4.756265,0.131776,0.11767,0.134732,0.131776,0.13378,4.577729999994062,0.0,,4,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r3--owner_details_with_visits,controls_first,1,qualified,singleton_given_empirical_observation_law,6.799264,6.80349,2.13959,2.079528,2.058679,2.079528,2.08204,4.5307019999825116,0.0,,13,16814536.0,40,0fae958e4c7ae50efde9277d4647793d6b2704c336ca0576e6c5b7767115dbd5,93ae2463a329abad9b9ee1a7dd80a6718f2d954cde219f2fa8cc79c0ae1f274c
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r4--create_visit,controls_first,1,qualified,singleton_given_empirical_observation_law,6.635057,6.639624,1.862182,1.799855,1.818801,1.818801,1.821242,4.63749200000052,0.0,,11,16814536.0,32,f2deca49565223416d4ebf536001dcf2b1ccaf600357bae770d2e7770453302e,e7381c27080c2ed45006b9cca11ec98e817b322cfdc072ba252fb17db5c31c91
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r4--list_owners,controls_first,1,qualified,singleton_given_empirical_observation_law,4.660685,4.665115,0.128521,0.119073,0.118362,0.119073,0.120696,4.499844000008579,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r4--list_vets,controls_first,1,qualified,singleton_given_empirical_observation_law,4.686683,4.691034,0.23551,0.121657,0.113953,0.121657,0.123631,4.471720999987383,0.0,,4,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r4--owner_details_with_visits,controls_first,1,qualified,singleton_given_empirical_observation_law,6.623696,6.628082,2.072345,2.010409,2.034264,2.034264,2.036645,4.423310999982277,0.0,,13,16814536.0,40,4b6165487478c5284b1f3a50a41f9f54a9d1fa0ad2c35864aebe7f1660a9bfd6,06cfd1b67d4b32b1a42d1f383847c310a105b3e19eccb2326372ddbe57dbf856
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r5--create_visit,controls_first,1,qualified,singleton_given_empirical_observation_law,6.897809,6.903858,2.122439,2.145832,2.089648,2.122439,2.12496,4.580215000004273,0.0,,11,16814536.0,40,cfc5dea768f336e5168d5f031721afec0da85b600659605d72263cd60812f6d2,db9aaff7fa01f1c4034aca5a5f075d525b0dbae1f26042a2e8ded1b1027c2996
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r5--list_owners,controls_first,1,qualified,singleton_given_empirical_observation_law,4.735756,4.740977,0.127188,0.11794,0.114444,0.11794,0.119483,4.5481539999912,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r5--list_vets,controls_first,1,qualified,singleton_given_empirical_observation_law,4.720737,4.726399,0.126346,0.135323,0.114535,0.126346,0.128119,4.558013000007577,0.0,,4,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r5--owner_details_with_visits,controls_first,1,qualified,singleton_given_empirical_observation_law,6.704527,6.709915,2.002154,1.951629,1.958693,1.958693,1.961154,4.544578000007959,0.0,,13,16814536.0,40,7db7801f5e8035c4315248507913db330e87fe6fbff73be7e17bfbf442c246d1,8d2566d4ed1acb4dd7be1ade71c6cd48e35624dca4b5e97c803f152829ae6f27
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r6--create_visit,controls_first,1,qualified,singleton_given_empirical_observation_law,7.004317,6.994276,2.197048,2.183563,2.158366,2.183563,2.186294,4.610361000004559,0.0,,11,16814536.0,40,ef94a63e577f8fef47f9dde03a55619e08b42ea35d2966aac2084438da2d59d8,a671811e7fee9691487e5a6cc8a755851d0ef31b23e9c4420e715fd2c3d75b47
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r6--list_owners,controls_first,1,qualified,singleton_given_empirical_observation_law,4.656618,4.661629,0.126757,0.121828,0.118191,0.121828,0.123541,4.496187000000873,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r6--list_vets,controls_first,1,qualified,singleton_given_empirical_observation_law,4.695931,4.700622,0.125414,0.115085,0.115186,0.115186,0.116698,4.51352999999699,0.0,,4,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r6--owner_details_with_visits,controls_first,1,qualified,singleton_given_empirical_observation_law,6.787693,6.792149,2.07496,2.007263,2.03735,2.03735,2.039881,4.529209000025958,0.0,,13,16814536.0,40,4b6165487478c5284b1f3a50a41f9f54a9d1fa0ad2c35864aebe7f1660a9bfd6,593882fa4fccaa14ea79209100229ce8a15772e2b5c9fabe193e10727d094766
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r7--create_visit,controls_first,1,qualified,singleton_given_empirical_observation_law,6.717381,6.722609,1.938655,1.939386,1.898369,1.938655,1.941617,4.621130999993284,0.0,,11,16814536.0,32,c27227ada1ef5f0335d3fd9467b574bf438a21a721581b0e77bc4652b067c4c9,20dd4f15385340979ce43c83b43086f39adc3a9839e67b801e03dbac14ae363b
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r7--list_owners,controls_first,1,qualified,singleton_given_empirical_observation_law,4.667869,4.672929,0.126487,0.11749,0.115315,0.11749,0.119022,4.5045330000164086,0.0,,5,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r7--list_vets,controls_first,1,qualified,singleton_given_empirical_observation_law,4.703154,4.708426,0.122008,0.135343,0.114524,0.122008,0.123822,4.542213999997102,0.0,,4,16814536.0,0,3309a52ef6771864cea0f54bd311c4d0d49280cdf8dccd073fc207e30f3ef04b,31acd8c59eeb6cec7faedbddaaffa41167d57a81c2b6ce5af31fd2d59cca3b74
spring_petclinic_microservices,spring_petclinic_microservices--split--NC--r7--owner_details_with_visits,controls_first,1,qualified,singleton_given_empirical_observation_law,6.731296,6.737618,2.027391,1.950518,1.944727,1.950518,1.952938,4.581345999980613,0.0,,13,16814536.0,40,7db7801f5e8035c4315248507913db330e87fe6fbff73be7e17bfbf442c246d1,9b6e870b85394e7c6b2a0fe26019c0c40e75df40c81f5a447fae01a27fd0eb58
