campaign_id,job_role,attempt_id,method,overlaps_native_parse,seconds,stage,operation,overlaps_native_projection,compiler,derived_jar_sha256,once_per_campaign_shared_across_operations_and_variants,resource_record
v3-main-771601/deathstarbench_social_network/colocated/N/5,graph,1,G0,,4.642700000090372e-05,solve,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,graph,1,shared_graph_family,,0.14797338199999643,extraction,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,graph,1,shared_graph_family,,0.0035301619999970058,identification,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,graph,1,shared_graph_family,,0.0004880279999994741,solve,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,graph,1,G0,,0.0002112379999985592,identification,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,graph,1,G0,,5.272899999653191e-05,solve,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,pmx,1,PMX_shared_variants,,4.467113498999993,native_projection,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,pmx,1,PMX_shared_variants,,1.4060548019999715,native_projection,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,pmx,1,PMX_shared_variants,,1.4122914609999953,native_projection,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,pmx,1,PMX_shared_variants,,7.7597886650000305,input_and_projection_process_total,,True,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,pmx,1,PMX_shared_variants,,6.53,derived_binary_build,,,javac 11.0.32,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6,True,"{""maximum_rss_bytes"": 225779712.0, ""path"": ""build-resource-usage.txt"", ""system_seconds"": 0.26, ""user_seconds"": 6.17, ""wall_seconds"": 6.53}"
v3-main-771601/deathstarbench_social_network/colocated/N/5,pmx,1,PMX_shared_variants,,27.89505794600001,independent_pmx_extraction_process,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,pmx,1,PMX_shared_variants,,22.478026142000033,independent_pmx_extraction_process,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/5,pmx,1,PMX_shared_variants,,22.47784372199999,independent_pmx_extraction_process,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,acquisition,1,shared_acquisition,True,2059.8468072429996,acquisition_and_export_process_total,,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,acquisition,1,shared_native_pool,,2.202216459000283,native_parse,,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,graph,1,B0,,0.005981497000000502,identification,,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,graph,1,shared_graph_family,,0.7216046610000006,extraction,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,graph,1,shared_graph_family,,0.006165878999993879,identification,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,graph,1,shared_graph_family,,0.001144359000001316,solve,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,graph,1,G0,,0.0006134719999977278,identification,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,graph,1,G0,,9.46360000000368e-05,solve,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,graph,1,shared_graph_family,,0.1477222389999966,extraction,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,graph,1,shared_graph_family,,0.0027708040000007372,identification,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,graph,1,shared_graph_family,,0.00018691699999351385,solve,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,graph,1,G0,,0.00016989600000272276,identification,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,graph,1,G0,,5.266800000214289e-05,solve,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,graph,1,shared_graph_family,,0.1609671279999958,extraction,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,graph,1,shared_graph_family,,0.003604636000005712,identification,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,graph,1,shared_graph_family,,0.000529935000002979,solve,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,graph,1,G0,,0.0001928990000052977,identification,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,graph,1,G0,,5.9499999998990916e-05,solve,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,pmx,1,PMX_shared_variants,,4.005244030999961,native_projection,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,pmx,1,PMX_shared_variants,,1.2970436269999936,native_projection,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,pmx,1,PMX_shared_variants,,1.3312623500000313,native_projection,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,pmx,1,PMX_shared_variants,,7.015200495999977,input_and_projection_process_total,,True,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,pmx,1,PMX_shared_variants,,11.66,derived_binary_build,,,javac 11.0.32,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6,True,"{""maximum_rss_bytes"": 225619968.0, ""path"": ""build-resource-usage.txt"", ""system_seconds"": 0.22, ""user_seconds"": 4.48, ""wall_seconds"": 11.66}"
v3-main-771601/deathstarbench_social_network/colocated/N/6,pmx,1,PMX_shared_variants,,26.292867743999977,independent_pmx_extraction_process,compose_post,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,pmx,1,PMX_shared_variants,,21.82748484000001,independent_pmx_extraction_process,read_home_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/6,pmx,1,PMX_shared_variants,,21.87374480799997,independent_pmx_extraction_process,read_user_timeline,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/7,acquisition,1,shared_acquisition,True,2060.555604346,acquisition_and_export_process_total,,,,,,
v3-main-771601/deathstarbench_social_network/colocated/N/7,acquisition,1,shared_native_pool,,2.326012788999833,native_parse,,,,,,
