campaign_id,job_role,attempt_id,case_id,qualified,elapsed_seconds,startup_seconds,internal_watchdog_seconds,exit_code,started_at,finished_at,jar_sha256
v3-main-771601/deathstarbench_social_network/colocated/NC/2,pmx,1,campaign-6123648cff6253c50e5a--read_home_timeline,True,22.928989598,20,1800,0,2026-09-10T17:37:19.019323+00:00,2026-09-10T17:37:41.948313+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/NC/2,pmx,1,campaign-6123648cff6253c50e5a--read_user_timeline,True,23.08200852600001,20,1800,0,2026-09-10T17:37:42.138423+00:00,2026-09-10T17:38:05.220432+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/NC/3,pmx,1,campaign-03f753d6f88b1bdd8814--compose_post,True,27.25727075200001,20,1800,0,2026-09-10T17:36:47.813940+00:00,2026-09-10T17:37:15.071210+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/NC/3,pmx,1,campaign-03f753d6f88b1bdd8814--read_home_timeline,True,22.929849231000006,20,1800,0,2026-09-10T17:37:15.454868+00:00,2026-09-10T17:37:38.384717+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/NC/3,pmx,1,campaign-03f753d6f88b1bdd8814--read_user_timeline,True,22.98080982800002,20,1800,0,2026-09-10T17:37:38.576707+00:00,2026-09-10T17:38:01.557516+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/NC/4,pmx,1,campaign-fefcd132c15a4a37ecbf--compose_post,True,26.344124558999994,20,1800,0,2026-09-10T17:36:51.548386+00:00,2026-09-10T17:37:17.892510+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/NC/4,pmx,1,campaign-fefcd132c15a4a37ecbf--read_home_timeline,True,22.227316829000017,20,1800,0,2026-09-10T17:37:18.203073+00:00,2026-09-10T17:37:40.430390+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/NC/4,pmx,1,campaign-fefcd132c15a4a37ecbf--read_user_timeline,True,22.28235374799999,20,1800,0,2026-09-10T17:37:40.567911+00:00,2026-09-10T17:38:02.850265+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/NC/5,pmx,1,campaign-3369f8aa028f6b94fcbe--compose_post,True,28.354467401000008,20,1800,0,2026-09-10T17:37:00.715433+00:00,2026-09-10T17:37:29.069899+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
v3-main-771601/deathstarbench_social_network/colocated/NC/5,pmx,1,campaign-3369f8aa028f6b94fcbe--read_home_timeline,True,22.785913912999987,20,1800,0,2026-09-10T17:37:29.418298+00:00,2026-09-10T17:37:52.204212+00:00,2322880b6447754528e201553bc4e2fac00334b7d6f3ac202cfe1e3742bbbcc6
