profile,case_id,phase,method,paired_rounds,original_over_projected,kernel_original_over_projected
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,structure,cudd_sift,3,0.7827032679738563,1.1119413543016277
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,structure,agrum_conditioned,3,1.2143636724861122,1.3121543456183609
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,structure,agrum_joint,3,1.2296038065269623,1.2936166009013452
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,structure,storm_sparse,3,0.8401749955768582,1.0720677578737083
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,structure,storm_compact,3,0.74349292140886,0.8806641747203016
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,restore,ours_direct,3,0.6414862402774627,1.0836844489398274
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,restore,ours_prepared,3,0.7272662611456632,1.0513542191577663
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,restore,cudd_fixed,3,0.7196131481890886,1.1534488014723316
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,restore,cudd_sift,3,0.7477865874241486,1.0541607803059905
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,restore,agrum_conditioned,3,1.226896055207697,1.3025209964883757
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,restore,agrum_joint,3,1.2050964199103482,1.277999461050537
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,restore,storm_sparse,3,0.768578843219131,1.0178431763232945
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_home_timeline,restore,storm_compact,3,0.8017992144275035,1.04631997569665
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,initial,ours_direct,3,0.8272853659092463,1.0452341409026504
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,initial,ours_prepared,3,0.9561972498869511,1.060293524373855
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,initial,cudd_fixed,3,0.7493890384944664,0.7832615426320435
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,initial,cudd_sift,3,0.8884480789991157,0.9395566962894827
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,initial,agrum_conditioned,3,1.0486040864769972,1.0637301738233866
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,initial,agrum_joint,3,1.0789818674996385,1.1003168299537873
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,initial,storm_sparse,3,1.01910492032953,1.0745506165863377
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,initial,storm_compact,3,0.995559629296563,1.052182354207717
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,repeat,ours_direct,3,0.7995852589646785,1.0254589799113012
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,repeat,ours_prepared,3,0.6754229684342016,0.9497024838408917
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,repeat,cudd_fixed,3,0.6886896009301371,0.9716166246875929
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,repeat,cudd_sift,3,0.7499292806302721,1.0554308107689578
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,repeat,agrum_conditioned,3,0.9715849860420431,1.0035831680955443
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,repeat,agrum_joint,3,0.9091273771581685,0.9856880668464602
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,repeat,storm_sparse,3,0.9360644236891423,1.1020638393883406
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/0/read_user_timeline,repeat,storm_compact,3,0.8227661496498996,1.0599677926708688
