profile,case_id,method,representation,round,returncode,timed_out,wall_seconds,cpu_seconds,peak_rss_mib
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/compose_post,cudd_fixed,original,0,0,False,0.24,0.23,61.34375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/compose_post,cudd_fixed,completion_projected,0,0,False,0.24,0.23,61.484375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_home_timeline,cudd_sift,completion_projected,0,0,False,0.23,0.23,61.421875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_home_timeline,agrum_conditioned,original,0,0,False,0.15,0.13999999999999999,47.66015625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_home_timeline,agrum_conditioned,completion_projected,0,0,False,0.14,0.13999999999999999,47.453125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_home_timeline,agrum_joint,original,0,0,False,0.15,0.13999999999999999,47.55078125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_home_timeline,agrum_joint,completion_projected,0,0,False,0.14,0.13999999999999999,47.55859375
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_home_timeline,storm_sparse,original,0,0,False,0.23,0.22,93.66015625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_home_timeline,storm_sparse,completion_projected,0,0,False,0.23,0.22,93.19921875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_home_timeline,storm_compact,original,0,0,False,0.22,0.22,93.2265625
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_home_timeline,storm_compact,completion_projected,0,0,False,0.23,0.22,93.58203125
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_home_timeline,ours_direct,original,0,0,False,0.11,0.11,36.046875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_home_timeline,ours_direct,completion_projected,0,0,False,0.11,0.09999999999999999,35.921875
deathstarbench_social_network,v4-confirmation-771621/deathstarbench_social_network/split/N/2/read_home_timeline,ours_prepared,original,0,0,False,0.11,0.11,36.1015625
