profile,placement,failure_law,repetition,method,test_requests,test_success_rate,mean_conditional_probability,brier_score,uses_heldout_health
opentelemetry_demo,colocated,N,18,temporal_logit_upper,953,0.8289611752360966,0.8307562753952724,0.03237008366954208,True
opentelemetry_demo,colocated,N,18,source_500ms_failover,953,0.8289611752360966,0.9844415944450922,0.1617233891706102,True
opentelemetry_demo,colocated,N,18,matched_stable_endpoint,953,0.8289611752360966,0.8168367346938775,0.141931547245748,False
opentelemetry_demo,colocated,N,18,all_calibration_endpoint,953,0.8289611752360966,0.7606161532056619,0.14645558722362678,False
opentelemetry_demo,colocated,N,19,learner_state_only,956,0.8274058577405857,0.8198066348301456,0.04792108248928515,True
opentelemetry_demo,colocated,N,19,temporal_logit_lower,956,0.8274058577405857,0.8136566101112559,0.025397168468502176,True
opentelemetry_demo,colocated,N,19,temporal_logit_midpoint,956,0.8274058577405857,0.8139188736893581,0.025441143544359498,True
opentelemetry_demo,colocated,N,19,temporal_logit_upper,956,0.8274058577405857,0.8147989293063798,0.025720096612356327,True
opentelemetry_demo,colocated,N,19,source_500ms_failover,956,0.8274058577405857,0.9751149336226044,0.15606300766734327,True
opentelemetry_demo,colocated,N,19,matched_stable_endpoint,956,0.8274058577405857,0.8435948361469712,0.14306748733899372,False
opentelemetry_demo,colocated,N,19,all_calibration_endpoint,956,0.8274058577405857,0.8005828476269775,0.14352487818870605,False
opentelemetry_demo,colocated,N,20,learner_state_only,1015,0.8591133004926108,0.84414462045466,0.0408625674192125,True
opentelemetry_demo,colocated,N,20,temporal_logit_lower,1015,0.8591133004926108,0.8399135965143949,0.03395546324030107,True
opentelemetry_demo,colocated,N,20,temporal_logit_midpoint,1015,0.8591133004926108,0.839858183367561,0.03392277045307245,True
opentelemetry_demo,colocated,N,20,temporal_logit_upper,1015,0.8591133004926108,0.839814392164562,0.033898414623110676,True
opentelemetry_demo,colocated,N,20,source_500ms_failover,1015,0.8591133004926108,0.9527032779906343,0.11593995118189811,True
opentelemetry_demo,colocated,N,20,matched_stable_endpoint,1015,0.8591133004926108,0.803763440860215,0.1241012443706297,False
opentelemetry_demo,colocated,N,20,all_calibration_endpoint,1015,0.8591133004926108,0.7514571190674438,0.13262749080835226,False
opentelemetry_demo,colocated,N,21,learner_state_only,1035,0.8792270531400966,0.8640083834471615,0.039698874478439054,True
opentelemetry_demo,colocated,N,21,temporal_logit_lower,1035,0.8792270531400966,0.8700948681706708,0.026157376626379847,True
opentelemetry_demo,colocated,N,21,temporal_logit_midpoint,1035,0.8792270531400966,0.870159863240123,0.026160968980835825,True
opentelemetry_demo,colocated,N,21,temporal_logit_upper,1035,0.8792270531400966,0.870212437357607,0.026165604428060533,True
opentelemetry_demo,colocated,N,21,source_500ms_failover,1035,0.8792270531400966,0.9755829903978053,0.11079066979744899,True
opentelemetry_demo,colocated,N,21,matched_stable_endpoint,1035,0.8792270531400966,0.7916235780765254,0.11386121100989209,False
opentelemetry_demo,colocated,N,21,all_calibration_endpoint,1035,0.8792270531400966,0.7589508742714405,0.12065320136992332,False
opentelemetry_demo,colocated,N,22,learner_state_only,1011,0.8654797230464887,0.8474490061369342,0.04115211803988932,True
opentelemetry_demo,colocated,N,22,temporal_logit_lower,1011,0.8654797230464887,0.8463165754950157,0.031096380569553543,True
opentelemetry_demo,colocated,N,22,temporal_logit_midpoint,1011,0.8654797230464887,0.8462441876519564,0.03107868236022668,True
opentelemetry_demo,colocated,N,22,temporal_logit_upper,1011,0.8654797230464887,0.8461891701486094,0.03106764398136984,True
opentelemetry_demo,colocated,N,22,source_500ms_failover,1011,0.8654797230464887,0.9780989363910564,0.1290626685185713,True
opentelemetry_demo,colocated,N,22,matched_stable_endpoint,1011,0.8654797230464887,0.8009118541033434,0.12059358174172115,False
opentelemetry_demo,colocated,N,22,all_calibration_endpoint,1011,0.8654797230464887,0.7597835137385512,0.1275962607039293,False
opentelemetry_demo,colocated,N,23,learner_state_only,965,0.8124352331606217,0.8013544689684999,0.05175307175399245,True
opentelemetry_demo,colocated,N,23,temporal_logit_lower,965,0.8124352331606217,0.793119609671164,0.03990455474815652,True
opentelemetry_demo,colocated,N,23,temporal_logit_midpoint,965,0.8124352331606217,0.7930454944686192,0.03990069811419495,True
opentelemetry_demo,colocated,N,23,temporal_logit_upper,965,0.8124352331606217,0.7929931656254322,0.039901479137833394,True
opentelemetry_demo,colocated,N,23,source_500ms_failover,965,0.8124352331606217,0.9773491972110279,0.17714999056285652,True
opentelemetry_demo,colocated,N,23,matched_stable_endpoint,965,0.8124352331606217,0.8372206025267249,0.1529985396144821,False
opentelemetry_demo,colocated,N,23,all_calibration_endpoint,965,0.8124352331606217,0.8014154870940883,0.15250565988323878,False
opentelemetry_demo,colocated,N,24,learner_state_only,983,0.8535096642929807,0.8515789413439816,0.04026980653501351,True
opentelemetry_demo,colocated,N,24,temporal_logit_lower,983,0.8535096642929807,0.8396306650359847,0.0327736884725726,True
opentelemetry_demo,colocated,N,24,temporal_logit_midpoint,983,0.8535096642929807,0.8396472688652137,0.03276077142381256,True
opentelemetry_demo,colocated,N,24,temporal_logit_upper,983,0.8535096642929807,0.8401688620049748,0.032590687271607764,True
opentelemetry_demo,colocated,N,24,source_500ms_failover,983,0.8535096642929807,0.9816949876292026,0.13468466289363934,True
opentelemetry_demo,colocated,N,24,matched_stable_endpoint,983,0.8535096642929807,0.8249243188698284,0.12584803922442503,False
opentelemetry_demo,colocated,N,24,all_calibration_endpoint,983,0.8535096642929807,0.7972522897585346,0.12819580944097306,False
opentelemetry_demo,colocated,N,25,learner_state_only,968,0.8171487603305785,0.8047283891861702,0.049329569825453744,True
opentelemetry_demo,colocated,N,25,temporal_logit_lower,968,0.8171487603305785,0.8019465413733362,0.037658627071907376,True
opentelemetry_demo,colocated,N,25,temporal_logit_midpoint,968,0.8171487603305785,0.801868712844222,0.03766150147883729,True
opentelemetry_demo,colocated,N,25,temporal_logit_upper,968,0.8171487603305785,0.8018080585033038,0.03767024539333951,True
opentelemetry_demo,colocated,N,25,source_500ms_failover,968,0.8171487603305785,0.9589200081624324,0.1562070543318205,True
opentelemetry_demo,colocated,N,25,matched_stable_endpoint,968,0.8171487603305785,0.8546453546453546,0.15082265840598416,False
opentelemetry_demo,colocated,N,25,all_calibration_endpoint,968,0.8171487603305785,0.8180682764363031,0.14941750933064596,False
opentelemetry_demo,colocated,N,26,learner_state_only,989,0.8473205257836198,0.8306002022694048,0.047022963960456444,True
opentelemetry_demo,colocated,N,26,temporal_logit_lower,989,0.8473205257836198,0.8329985926399336,0.034134629492678356,True
opentelemetry_demo,colocated,N,26,temporal_logit_midpoint,989,0.8473205257836198,0.8329318237043057,0.034102484400866294,True
opentelemetry_demo,colocated,N,26,temporal_logit_upper,989,0.8473205257836198,0.8328767989145096,0.03408048791065797,True
opentelemetry_demo,colocated,N,26,source_500ms_failover,989,0.8473205257836198,0.98076370944588,0.14588888072100528,True
opentelemetry_demo,colocated,N,26,matched_stable_endpoint,989,0.8473205257836198,0.8101711983887211,0.13074852489528327,False
opentelemetry_demo,colocated,N,26,all_calibration_endpoint,989,0.8473205257836198,0.763946711074105,0.13631964534860638,False
opentelemetry_demo,colocated,N,27,learner_state_only,971,0.8177136972193615,0.801341439575799,0.04967769507593267,True
opentelemetry_demo,colocated,N,27,temporal_logit_lower,971,0.8177136972193615,0.8073232859908839,0.033863169929963924,True
opentelemetry_demo,colocated,N,27,temporal_logit_midpoint,971,0.8177136972193615,0.8071987254406349,0.033750396559536745,True
opentelemetry_demo,colocated,N,27,temporal_logit_upper,971,0.8177136972193615,0.8070950383821467,0.03366611971487755,True
opentelemetry_demo,colocated,N,27,source_500ms_failover,971,0.8177136972193615,0.9835920713023356,0.173996084593746,True
opentelemetry_demo,colocated,N,27,matched_stable_endpoint,971,0.8177136972193615,0.8444333996023857,0.1497719490946413,False
opentelemetry_demo,colocated,N,27,all_calibration_endpoint,971,0.8177136972193615,0.7980849292256453,0.14944329513215504,False
opentelemetry_demo,colocated,N,28,learner_state_only,1010,0.8455445544554455,0.8357990137146529,0.0390877504362779,True
opentelemetry_demo,colocated,N,28,temporal_logit_lower,1010,0.8455445544554455,0.8449993049068594,0.020623787574481155,True
opentelemetry_demo,colocated,N,28,temporal_logit_midpoint,1010,0.8455445544554455,0.844836138968727,0.02067867711141609,True
opentelemetry_demo,colocated,N,28,temporal_logit_upper,1010,0.8455445544554455,0.8445862827336211,0.020881221887704172,True
opentelemetry_demo,colocated,N,28,source_500ms_failover,1010,0.8455445544554455,0.9770993766043271,0.1418660899011712,True
opentelemetry_demo,colocated,N,28,matched_stable_endpoint,1010,0.8455445544554455,0.8149847094801224,0.13153286501110342,False
opentelemetry_demo,colocated,N,28,all_calibration_endpoint,1010,0.8455445544554455,0.7722731057452124,0.13596766608228397,False
opentelemetry_demo,colocated,N,29,learner_state_only,940,0.7723404255319148,0.751381561533767,0.06008890937257089,True
opentelemetry_demo,colocated,N,29,temporal_logit_lower,940,0.7723404255319148,0.7600802672108097,0.041910012518616806,True
opentelemetry_demo,colocated,N,29,temporal_logit_midpoint,940,0.7723404255319148,0.760212594768768,0.041791925330079235,True
opentelemetry_demo,colocated,N,29,temporal_logit_upper,940,0.7723404255319148,0.7603165666836077,0.041706691745874665,True
opentelemetry_demo,colocated,N,29,source_500ms_failover,940,0.7723404255319148,0.9663383241397425,0.20179696595290675,True
opentelemetry_demo,colocated,N,29,matched_stable_endpoint,940,0.7723404255319148,0.8043043043043043,0.1768523821672715,False
opentelemetry_demo,colocated,N,29,all_calibration_endpoint,940,0.7723404255319148,0.7689425478767694,0.17584223819365485,False
opentelemetry_demo,colocated,ND,0,learner_state_only,950,0.7378947368421053,0.7127057397104084,0.06299122334957315,True
opentelemetry_demo,colocated,ND,0,temporal_logit_lower,950,0.7378947368421053,0.7170020099731961,0.05225915051234008,True
opentelemetry_demo,colocated,ND,0,temporal_logit_midpoint,950,0.7378947368421053,0.7170040786143157,0.05223653345270151,True
opentelemetry_demo,colocated,ND,0,temporal_logit_upper,950,0.7378947368421053,0.7170167351339005,0.052053848529471515,True
opentelemetry_demo,colocated,ND,0,source_500ms_failover,950,0.7378947368421053,0.8578297595841455,0.17187174612342468,True
opentelemetry_demo,colocated,ND,0,matched_stable_endpoint,950,0.7378947368421053,0.7772585669781932,0.19495560530580827,False
opentelemetry_demo,colocated,ND,0,all_calibration_endpoint,950,0.7378947368421053,0.728143213988343,0.19350118638079292,False
opentelemetry_demo,colocated,ND,1,learner_state_only,954,0.7882599580712788,0.7518528085259923,0.05472638927046569,True
opentelemetry_demo,colocated,ND,1,temporal_logit_lower,954,0.7882599580712788,0.7514239511485505,0.04596895534242296,True
opentelemetry_demo,colocated,ND,1,temporal_logit_midpoint,954,0.7882599580712788,0.7515365292783657,0.045865288449255595,True
opentelemetry_demo,colocated,ND,1,temporal_logit_upper,954,0.7882599580712788,0.7517756296037711,0.045588123655244006,True
opentelemetry_demo,colocated,ND,1,source_500ms_failover,954,0.7882599580712788,0.8979863861065818,0.1430838379510205,True
opentelemetry_demo,colocated,ND,1,matched_stable_endpoint,954,0.7882599580712788,0.7109375,0.17288495909492924,False
opentelemetry_demo,colocated,ND,1,all_calibration_endpoint,954,0.7882599580712788,0.6823480432972523,0.17812353026384523,False
opentelemetry_demo,colocated,ND,2,learner_state_only,941,0.7492029755579172,0.731524122087148,0.06110702945371728,True
opentelemetry_demo,colocated,ND,2,temporal_logit_lower,941,0.7492029755579172,0.7405656809247809,0.048444008991737654,True
opentelemetry_demo,colocated,ND,2,temporal_logit_midpoint,941,0.7492029755579172,0.7405905128682501,0.04837736715848792,True
opentelemetry_demo,colocated,ND,2,temporal_logit_upper,941,0.7492029755579172,0.7406083925335658,0.048321376690587996,True
opentelemetry_demo,colocated,ND,2,source_500ms_failover,941,0.7492029755579172,0.9156728460660448,0.20386344873362888,True
opentelemetry_demo,colocated,ND,2,matched_stable_endpoint,941,0.7492029755579172,0.6893776824034334,0.1914769426741001,False
opentelemetry_demo,colocated,ND,2,all_calibration_endpoint,941,0.7492029755579172,0.6681931723563697,0.1944604651878336,False
opentelemetry_demo,colocated,ND,3,learner_state_only,937,0.6915688367129136,0.6824355132970528,0.05685246799594308,True
opentelemetry_demo,colocated,ND,3,temporal_logit_lower,937,0.6915688367129136,0.6765705584064288,0.04369108978833545,True
opentelemetry_demo,colocated,ND,3,temporal_logit_midpoint,937,0.6915688367129136,0.6764784412756172,0.04350953357541843,True
opentelemetry_demo,colocated,ND,3,temporal_logit_upper,937,0.6915688367129136,0.6764048216373979,0.04336666888603378,True
opentelemetry_demo,colocated,ND,3,source_500ms_failover,937,0.6915688367129136,0.8474577387775538,0.19313630379834137,True
opentelemetry_demo,colocated,ND,3,matched_stable_endpoint,937,0.6915688367129136,0.7959710743801653,0.22420120803039037,False
opentelemetry_demo,colocated,ND,3,all_calibration_endpoint,937,0.6915688367129136,0.7439633638634471,0.21604656727578905,False
opentelemetry_demo,colocated,ND,4,learner_state_only,946,0.7568710359408034,0.7371682777641823,0.0569737490252762,True
opentelemetry_demo,colocated,ND,4,temporal_logit_lower,946,0.7568710359408034,0.739229950222092,0.046393919155937005,True
opentelemetry_demo,colocated,ND,4,temporal_logit_midpoint,946,0.7568710359408034,0.7392530762434072,0.04639623693963259,True
opentelemetry_demo,colocated,ND,4,temporal_logit_upper,946,0.7568710359408034,0.7392751308809492,0.04640229506468435,True
opentelemetry_demo,colocated,ND,4,source_500ms_failover,946,0.7568710359408034,0.9034792368125701,0.17979085846824386,True
opentelemetry_demo,colocated,ND,4,matched_stable_endpoint,946,0.7568710359408034,0.7017259978425027,0.18705824612156152,False
opentelemetry_demo,colocated,ND,4,all_calibration_endpoint,946,0.7568710359408034,0.6615320566194838,0.1931067918727295,False
opentelemetry_demo,colocated,ND,5,learner_state_only,939,0.751863684771033,0.719286106483003,0.05615778279873829,True
opentelemetry_demo,colocated,ND,5,temporal_logit_lower,939,0.751863684771033,0.7133174255264944,0.04143398433271523,True
opentelemetry_demo,colocated,ND,5,temporal_logit_midpoint,939,0.751863684771033,0.7132569611451288,0.04141976510403093,True
opentelemetry_demo,colocated,ND,5,temporal_logit_upper,939,0.751863684771033,0.713426112268891,0.04147210534910998,True
opentelemetry_demo,colocated,ND,5,source_500ms_failover,939,0.751863684771033,0.8361272170288855,0.1328368539108447,True
opentelemetry_demo,colocated,ND,5,matched_stable_endpoint,939,0.751863684771033,0.7653485952133194,0.1867465271031942,False
opentelemetry_demo,colocated,ND,5,all_calibration_endpoint,939,0.751863684771033,0.7281432139883429,0.18712734502771017,False
opentelemetry_demo,colocated,ND,6,learner_state_only,971,0.7301750772399588,0.7121753031370031,0.05371267710547454,True
opentelemetry_demo,colocated,ND,6,temporal_logit_lower,971,0.7301750772399588,0.7088521608031226,0.047193274789042394,True
opentelemetry_demo,colocated,ND,6,temporal_logit_midpoint,971,0.7301750772399588,0.7088139930752033,0.047145860895376465,True
opentelemetry_demo,colocated,ND,6,temporal_logit_upper,971,0.7301750772399588,0.7087845394257977,0.04710888775685586,True
opentelemetry_demo,colocated,ND,6,source_500ms_failover,971,0.7301750772399588,0.8310892423491119,0.14778586633150886,True
opentelemetry_demo,colocated,ND,6,matched_stable_endpoint,971,0.7301750772399588,0.739247311827957,0.19710173925799868,False
opentelemetry_demo,colocated,ND,6,all_calibration_endpoint,971,0.7301750772399588,0.7039966694421316,0.19770474285240833,False
opentelemetry_demo,colocated,ND,7,learner_state_only,964,0.7531120331950207,0.7329299240570477,0.05655432325471647,True
opentelemetry_demo,colocated,ND,7,temporal_logit_lower,964,0.7531120331950207,0.7315587482209318,0.04370466172940892,True
opentelemetry_demo,colocated,ND,7,temporal_logit_midpoint,964,0.7531120331950207,0.731462743505948,0.04371742451311655,True
opentelemetry_demo,colocated,ND,7,temporal_logit_upper,964,0.7531120331950207,0.731461762762903,0.04372902399030864,True
opentelemetry_demo,colocated,ND,7,source_500ms_failover,964,0.7531120331950207,0.8845474104810205,0.16620111864336032,True
opentelemetry_demo,colocated,ND,7,matched_stable_endpoint,964,0.7531120331950207,0.732876712328767,0.18634376686244294,False
opentelemetry_demo,colocated,ND,7,all_calibration_endpoint,964,0.7531120331950207,0.6990008326394671,0.18886232067744607,False
opentelemetry_demo,colocated,ND,8,learner_state_only,931,0.765843179377014,0.7453993457475584,0.053681265433485344,True
opentelemetry_demo,colocated,ND,8,temporal_logit_lower,931,0.765843179377014,0.7428224626867581,0.04464820411008535,True
opentelemetry_demo,colocated,ND,8,temporal_logit_midpoint,931,0.765843179377014,0.7428015448979662,0.044585964098800744,True
opentelemetry_demo,colocated,ND,8,temporal_logit_upper,931,0.765843179377014,0.7427856874908784,0.04454207499636056,True
opentelemetry_demo,colocated,ND,8,source_500ms_failover,931,0.765843179377014,0.8988211268913023,0.17744889691732105,True
opentelemetry_demo,colocated,ND,8,matched_stable_endpoint,931,0.765843179377014,0.7033261802575106,0.18323577915762873,False
opentelemetry_demo,colocated,ND,8,all_calibration_endpoint,931,0.765843179377014,0.6507077435470441,0.19258357256247788,False
opentelemetry_demo,colocated,ND,9,learner_state_only,971,0.7816683831101957,0.7650535561411796,0.052338345240593026,True
opentelemetry_demo,colocated,ND,9,temporal_logit_lower,971,0.7816683831101957,0.7646619521241224,0.0418732984766287,True
opentelemetry_demo,colocated,ND,9,temporal_logit_midpoint,971,0.7816683831101957,0.7647313066733982,0.0418291178524989,True
opentelemetry_demo,colocated,ND,9,temporal_logit_upper,971,0.7816683831101957,0.7647859390362309,0.041797675627908884,True
opentelemetry_demo,colocated,ND,9,source_500ms_failover,971,0.7816683831101957,0.899664339932105,0.15484498560683224,True
opentelemetry_demo,colocated,ND,9,matched_stable_endpoint,971,0.7816683831101957,0.7304852320675106,0.17328263690674636,False
opentelemetry_demo,colocated,ND,9,all_calibration_endpoint,971,0.7816683831101957,0.6940049958368026,0.17834779142433294,False
opentelemetry_demo,colocated,ND,10,learner_state_only,968,0.7107438016528925,0.6943573547430562,0.06211029194767551,True
opentelemetry_demo,colocated,ND,10,temporal_logit_lower,968,0.7107438016528925,0.7125564439431835,0.04392845015406246,True
opentelemetry_demo,colocated,ND,10,temporal_logit_midpoint,968,0.7107438016528925,0.7125796670063003,0.04376846052736207,True
opentelemetry_demo,colocated,ND,10,temporal_logit_upper,968,0.7107438016528925,0.7125939795355013,0.04364252596532038,True
opentelemetry_demo,colocated,ND,10,source_500ms_failover,968,0.7107438016528925,0.8737054892357923,0.19509012528326033,True
opentelemetry_demo,colocated,ND,10,matched_stable_endpoint,968,0.7107438016528925,0.770703933747412,0.20918226750567848,False
opentelemetry_demo,colocated,ND,10,all_calibration_endpoint,968,0.7107438016528925,0.7256452955870109,0.20580910458635482,False
opentelemetry_demo,colocated,ND,11,learner_state_only,968,0.768595041322314,0.7547448537422871,0.050264345434715606,True
opentelemetry_demo,colocated,ND,11,temporal_logit_lower,968,0.768595041322314,0.7583109188404513,0.040720655638230706,True
opentelemetry_demo,colocated,ND,11,temporal_logit_midpoint,968,0.768595041322314,0.7582610757671433,0.04069531358309914,True
opentelemetry_demo,colocated,ND,11,temporal_logit_upper,968,0.768595041322314,0.7582200770880576,0.0406771745884758,True
opentelemetry_demo,colocated,ND,11,source_500ms_failover,968,0.768595041322314,0.8860256606468728,0.15019721941953518,True
opentelemetry_demo,colocated,ND,11,matched_stable_endpoint,968,0.768595041322314,0.7160831509846827,0.18061420240389583,False
opentelemetry_demo,colocated,ND,11,all_calibration_endpoint,968,0.768595041322314,0.6823480432972523,0.1852952484453994,False
opentelemetry_demo,colocated,ND,12,learner_state_only,941,0.767268862911796,0.7491085477757211,0.056505586775338006,True
opentelemetry_demo,colocated,ND,12,temporal_logit_lower,941,0.767268862911796,0.7510717909689821,0.04561799854922232,True
opentelemetry_demo,colocated,ND,12,temporal_logit_midpoint,941,0.767268862911796,0.7511100285688386,0.045531092320435285,True
opentelemetry_demo,colocated,ND,12,temporal_logit_upper,941,0.767268862911796,0.751143411542902,0.04546695329959821,True
opentelemetry_demo,colocated,ND,12,source_500ms_failover,941,0.767268862911796,0.8776518282363128,0.14823427683728652,True
opentelemetry_demo,colocated,ND,12,matched_stable_endpoint,941,0.767268862911796,0.7984126984126985,0.1795372934075429,False
opentelemetry_demo,colocated,ND,12,all_calibration_endpoint,941,0.767268862911796,0.7389675270607827,0.17936832052878743,False
opentelemetry_demo,colocated,ND,13,learner_state_only,938,0.7686567164179104,0.7450020966239596,0.04705522728238458,True
opentelemetry_demo,colocated,ND,13,temporal_logit_lower,938,0.7686567164179104,0.7348709987688393,0.042795058156888346,True
opentelemetry_demo,colocated,ND,13,temporal_logit_midpoint,938,0.7686567164179104,0.7348681361043964,0.04280345466939934,True
opentelemetry_demo,colocated,ND,13,temporal_logit_upper,938,0.7686567164179104,0.735076333293598,0.04271246116217249,True
opentelemetry_demo,colocated,ND,13,source_500ms_failover,938,0.7686567164179104,0.896351575456053,0.1528417582867555,True
opentelemetry_demo,colocated,ND,13,matched_stable_endpoint,938,0.7686567164179104,0.7463692946058091,0.17832029789457698,False
opentelemetry_demo,colocated,ND,13,all_calibration_endpoint,938,0.7686567164179104,0.7198168193172356,0.18020890427235098,False
opentelemetry_demo,colocated,ND,14,learner_state_only,974,0.7628336755646817,0.7351869095406255,0.06719614226384302,True
opentelemetry_demo,colocated,ND,14,temporal_logit_lower,974,0.7628336755646817,0.7372470469327828,0.05144660959649002,True
opentelemetry_demo,colocated,ND,14,temporal_logit_midpoint,974,0.7628336755646817,0.737283443716486,0.05129336608100445,True
opentelemetry_demo,colocated,ND,14,temporal_logit_upper,974,0.7628336755646817,0.7373126525217147,0.051176213934041793,True
opentelemetry_demo,colocated,ND,14,source_500ms_failover,974,0.7628336755646817,0.8826083098841484,0.1768026688098768,True
opentelemetry_demo,colocated,ND,14,matched_stable_endpoint,974,0.7628336755646817,0.7362821948488242,0.18162344011736417,False
opentelemetry_demo,colocated,ND,14,all_calibration_endpoint,974,0.7628336755646817,0.6698584512905912,0.18956285131797707,False
opentelemetry_demo,colocated,ND,15,learner_state_only,944,0.7828389830508474,0.7534617579773089,0.06154501647399052,True
opentelemetry_demo,colocated,ND,15,temporal_logit_lower,944,0.7828389830508474,0.761717216719237,0.05520428321771463,True
opentelemetry_demo,colocated,ND,15,temporal_logit_midpoint,944,0.7828389830508474,0.7616925239450207,0.055298360141909246,True
opentelemetry_demo,colocated,ND,15,temporal_logit_upper,944,0.7828389830508474,0.7616252817996122,0.054574729348775705,True
opentelemetry_demo,colocated,ND,15,source_500ms_failover,944,0.7828389830508474,0.892759991630048,0.15408057757834556,True
opentelemetry_demo,colocated,ND,15,matched_stable_endpoint,944,0.7828389830508474,0.7400210084033614,0.1718354886196752,False
opentelemetry_demo,colocated,ND,15,all_calibration_endpoint,944,0.7828389830508474,0.7073272273105745,0.17570413492174106,False
opentelemetry_demo,colocated,ND,16,learner_state_only,983,0.7955239064089522,0.7743547947665737,0.05120068286731095,True
opentelemetry_demo,colocated,ND,16,temporal_logit_lower,983,0.7955239064089522,0.7792877018551554,0.042072218441170844,True
opentelemetry_demo,colocated,ND,16,temporal_logit_midpoint,983,0.7955239064089522,0.7793675446794919,0.04206011325797792,True
opentelemetry_demo,colocated,ND,16,temporal_logit_upper,983,0.7955239064089522,0.779428334268606,0.04205218710905986,True
opentelemetry_demo,colocated,ND,16,source_500ms_failover,983,0.7955239064089522,0.9250781809276214,0.1599515727123328,True
opentelemetry_demo,colocated,ND,16,matched_stable_endpoint,983,0.7955239064089522,0.6986681465038845,0.17204665896758098,False
opentelemetry_demo,colocated,ND,16,all_calibration_endpoint,983,0.7955239064089522,0.6523730224812656,0.18315779631007084,False
opentelemetry_demo,colocated,ND,17,learner_state_only,978,0.8139059304703476,0.7853145832824582,0.04865292360276553,True
opentelemetry_demo,colocated,ND,17,temporal_logit_lower,978,0.8139059304703476,0.7850641107513373,0.03754443941562144,True
opentelemetry_demo,colocated,ND,17,temporal_logit_midpoint,978,0.8139059304703476,0.7849426019859927,0.03743506549562369,True
opentelemetry_demo,colocated,ND,17,temporal_logit_upper,978,0.8139059304703476,0.7848440154476765,0.03735683202713274,True
opentelemetry_demo,colocated,ND,17,source_500ms_failover,978,0.8139059304703476,0.9094839556666414,0.1345623765517813,True
opentelemetry_demo,colocated,ND,17,matched_stable_endpoint,978,0.8139059304703476,0.777720207253886,0.15277247338024363,False
opentelemetry_demo,colocated,ND,17,all_calibration_endpoint,978,0.8139059304703476,0.734804329725229,0.15772013005598542,False
opentelemetry_demo,colocated,ND,18,learner_state_only,915,0.7387978142076502,0.7319003007476755,0.06492950514500745,True
opentelemetry_demo,colocated,ND,18,temporal_logit_lower,915,0.7387978142076502,0.7286842025694638,0.06012578654269113,True
opentelemetry_demo,colocated,ND,18,temporal_logit_midpoint,915,0.7387978142076502,0.7287519376184586,0.06010149964292116,True
opentelemetry_demo,colocated,ND,18,temporal_logit_upper,915,0.7387978142076502,0.7288053374223347,0.06008086347750639,True
opentelemetry_demo,colocated,ND,18,source_500ms_failover,915,0.7387978142076502,0.8786952708628483,0.18704036852972064,True
opentelemetry_demo,colocated,ND,18,matched_stable_endpoint,915,0.7387978142076502,0.7682012847965739,0.19384016801232223,False
opentelemetry_demo,colocated,ND,18,all_calibration_endpoint,915,0.7387978142076502,0.7173189009159034,0.19343694764584293,False
opentelemetry_demo,colocated,ND,19,learner_state_only,933,0.7416934619506966,0.7001931387354462,0.06542917167306414,True
opentelemetry_demo,colocated,ND,19,temporal_logit_lower,933,0.7416934619506966,0.6965185671621621,0.05755507331216464,True
opentelemetry_demo,colocated,ND,19,temporal_logit_midpoint,933,0.7416934619506966,0.6965874774226751,0.057595563427241085,True
opentelemetry_demo,colocated,ND,19,temporal_logit_upper,933,0.7416934619506966,0.6966461143317049,0.05762942946478506,True
opentelemetry_demo,colocated,ND,19,source_500ms_failover,933,0.7416934619506966,0.850025802866103,0.15698017761585437,True
opentelemetry_demo,colocated,ND,19,matched_stable_endpoint,933,0.7416934619506966,0.7405263157894737,0.1915856326804488,False
opentelemetry_demo,colocated,ND,19,all_calibration_endpoint,933,0.7416934619506966,0.6848459616985845,0.19481590873520105,False
opentelemetry_demo,colocated,ND,20,learner_state_only,947,0.7529039070749736,0.7252063883404898,0.06054603258813726,True
opentelemetry_demo,colocated,ND,20,temporal_logit_lower,947,0.7529039070749736,0.7292529700766643,0.049090650453492375,True
opentelemetry_demo,colocated,ND,20,temporal_logit_midpoint,947,0.7529039070749736,0.7293917707561416,0.04889907039762215,True
opentelemetry_demo,colocated,ND,20,temporal_logit_upper,947,0.7529039070749736,0.7295023090719762,0.048749908077282064,True
opentelemetry_demo,colocated,ND,20,source_500ms_failover,947,0.7529039070749736,0.882585683184064,0.17760563806448362,True
opentelemetry_demo,colocated,ND,20,matched_stable_endpoint,947,0.7529039070749736,0.7567991631799164,0.18605478680633622,False
opentelemetry_demo,colocated,ND,20,all_calibration_endpoint,947,0.7529039070749736,0.6998334721065778,0.18885608485394784,False
opentelemetry_demo,colocated,ND,21,learner_state_only,968,0.7851239669421488,0.757577036980753,0.052303633634653256,True
opentelemetry_demo,colocated,ND,21,temporal_logit_lower,968,0.7851239669421488,0.7563062333371144,0.046939716521966,True
opentelemetry_demo,colocated,ND,21,temporal_logit_midpoint,968,0.7851239669421488,0.7562992218785791,0.04696067887973089,True
opentelemetry_demo,colocated,ND,21,temporal_logit_upper,968,0.7851239669421488,0.7566308140220298,0.04660886604350251,True
opentelemetry_demo,colocated,ND,21,source_500ms_failover,968,0.7851239669421488,0.8819189368431792,0.13389770475675825,True
opentelemetry_demo,colocated,ND,21,matched_stable_endpoint,968,0.7851239669421488,0.7838266384778013,0.16870600653631687,False
