profile,case_id,phase,representation,method,baseline,paired_rounds,other_over_ours,kernel_other_over_ours,min_ratio,max_ratio
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,original,agrum_joint,ours_direct,3,2.379629705217271,2.3806906849247915,2.2226363477006457,2.3838525885883923
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,original,agrum_joint,ours_prepared,3,4.79604263683659,4.801093341833883,4.736600505350048,4.994964257992503
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,original,storm_sparse,ours_direct,3,2.1644652522102583,2.1654557450180976,2.1261400025096577,2.1983330901104914
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,original,storm_sparse,ours_prepared,3,4.587821176626217,4.592799509838421,4.308320401680167,4.606239188122919
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,original,storm_compact,ours_direct,3,1.3152628227630065,1.3155623687629194,1.284776242927219,1.3445300883664304
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,original,storm_compact,ours_prepared,3,2.772312099659575,2.774736807243131,2.618001673667363,2.817237847396703
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,completion_projected,ours_direct,ours_prepared,3,1.665599280991205,2.1736904938908665,1.6445879818389442,1.6784263578570588
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,completion_projected,ours_prepared,ours_direct,3,0.6003845050923028,0.4600470963140747,0.5957961725986931,0.6080550332623863
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,completion_projected,cudd_fixed,ours_direct,3,0.6065963241165822,0.49412095204748835,0.5916961392235279,0.6186305950496023
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,completion_projected,cudd_fixed,ours_prepared,3,0.997601024469812,1.0818990396937005,0.9855286640559799,1.0383258965080489
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,completion_projected,cudd_sift,ours_direct,3,0.6159922298695797,0.4983012238516721,0.5896310754361015,0.6748195416156614
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,completion_projected,cudd_sift,ours_prepared,3,1.033897594848247,1.091051924289799,0.9697001803809845,1.1239789433138603
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,completion_projected,agrum_conditioned,ours_direct,3,6.209957081818153,7.571032246188388,6.01641855244779,6.329940612622596
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,completion_projected,agrum_conditioned,ours_prepared,3,10.212820784493776,16.45708082248091,10.020942415099185,10.624339167895624
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,completion_projected,agrum_joint,ours_direct,3,2.0918635910437327,2.3651137131643445,2.0414106125872227,2.1332030516767997
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,completion_projected,agrum_joint,ours_prepared,3,3.5082401016098252,5.178518021621935,3.4001720485330935,3.5110389882493203
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,completion_projected,storm_sparse,ours_direct,3,1.37921506219809,1.468801146495778,1.3694563585178516,1.3976024357420327
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,completion_projected,storm_sparse,ours_prepared,3,2.2984801692101824,3.2160031735348587,2.280965526096167,2.314910913546737
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,completion_projected,storm_compact,ours_direct,3,1.0065347624547036,0.9737278613626145,0.9655317548171057,1.0190017057562428
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,metadata,completion_projected,storm_compact,ours_prepared,3,1.6553349736361223,2.1165829958805986,1.6081889965975478,1.710319321642581
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,structure,original,ours_direct,ours_prepared,3,0.4696519771697248,0.4694478327895351,0.4692569825637329,0.4763493516612076
deathstarbench_social_network,deathstarbench_social_network--colocated--N--r0--compose_post,structure,original,ours_prepared,ours_direct,3,2.1292362187556932,2.1301621397586135,2.099299592856855,2.131028492184841
