profile,representation,phase,method,planned,qualified,failed,total_median_ms,kernel_median_ms,cpu_median_ms,conversion_median_ms,key_check_median_ms,construction_median_ms,update_median_ms,query_including_update_median_ms,inference_median_ms,reconstructed_records,over_ours_direct,pairs_ours_direct,over_ours_prepared,pairs_ours_prepared
deathstarbench_social_network,completion_projected,repeat,agrum_conditioned,66,66,0,7.8672889999999995,7.585637500000001,7.8699955,0.160641,0.036463999999999996,0.0,0.0022890000000000002,7.5174045,7.514845,0,8.538874821155163,22,11.753482124923472,22
deathstarbench_social_network,completion_projected,repeat,agrum_joint,66,66,0,2.637987,2.3627755,2.6403805,0.180643,0.0361075,0.0,0.0023344999999999998,2.2924325000000003,2.2901285,0,2.8164001419320983,22,3.931414245962824,22
deathstarbench_social_network,completion_projected,repeat,storm_sparse,66,66,0,0.6383270000000001,0.4652175,0.640822,0.1628505,0.037235,0.0,0.002725,0.42564749999999996,0.422782,0,1.0295719501126965,22,1.0836703729447452,22
deathstarbench_social_network,completion_projected,repeat,storm_compact,66,66,0,0.5417105,0.379832,0.544241,0.1640425,0.038898,0.0,0.0027,0.3364055,0.3335905,0,0.8437053317681782,22,0.9500765531379607,22
deathstarbench_social_network,completion_projected,counts,ours_direct,66,66,0,0.7621640000000001,0.6157600000000001,0.7641665,0.14640399999999998,0.0314185,0.0,0.0,0.583835,0.583835,0,,0,1.2387851942836106,22
deathstarbench_social_network,completion_projected,counts,ours_prepared,66,66,0,0.632676,0.4490465,0.6346455,0.147196,0.0312235,0.0,0.0,0.39219099999999996,0.39219099999999996,0,0.8073464358997511,22,,0
deathstarbench_social_network,completion_projected,counts,cudd_fixed,66,66,0,0.7065745,0.513092,0.7086585,0.153798,0.033458,0.0,0.0,0.451902,0.451902,0,0.920511143431453,22,1.0909897454939488,22
deathstarbench_social_network,completion_projected,counts,cudd_sift,66,66,0,0.7450275,0.5266675000000001,0.7470049999999999,0.1586875,0.033277,0.0,0.0,0.46945000000000003,0.46945000000000003,0,0.9198997677492489,22,1.1162801803420308,22
deathstarbench_social_network,completion_projected,counts,agrum_conditioned,66,66,0,7.7528425,7.4803215,7.7491105000000005,0.152471,0.035827,0.0,0.002044,7.4155055,7.413346499999999,0,8.749020369787111,22,12.071064089651887,22
deathstarbench_social_network,completion_projected,counts,agrum_joint,66,66,0,2.585052,2.3231805,2.5874420000000002,0.15038200000000002,0.0343585,0.0,0.001914,2.2585745,2.2566604999999997,0,2.8522896528583646,22,3.985337520666268,22
deathstarbench_social_network,completion_projected,counts,storm_sparse,66,66,0,0.739401,0.5848015,0.74171,0.15751500000000002,0.0343145,0.0,0.1441,0.5503165,0.39347699999999997,0,1.0394524928244735,22,1.1883916866529123,22
deathstarbench_social_network,completion_projected,counts,storm_compact,66,66,0,0.6070475,0.447338,0.609423,0.16722350000000002,0.0338635,0.0,0.1362755,0.4129645,0.26117999999999997,0,0.8865217488535662,22,0.9732401275934337,22
deathstarbench_social_network,completion_projected,masks,ours_direct,66,66,0,0.664907,0.5251995,0.6669350000000001,0.1505125,0.030997999999999998,0.0,0.0,0.49411150000000004,0.49411150000000004,0,,0,1.3426544173698947,22
deathstarbench_social_network,completion_projected,masks,ours_prepared,66,66,0,0.5197445,0.3721275,0.5217045,0.1432185,0.0303615,0.0,0.0,0.3415855,0.3415855,0,0.7448474881725836,22,,0
deathstarbench_social_network,completion_projected,masks,cudd_fixed,66,66,0,0.5618225,0.4166715,0.563773,0.150542,0.031523999999999996,0.0,0.0,0.385533,0.385533,0,0.8331516489237363,22,1.1504742947172935,22
deathstarbench_social_network,completion_projected,masks,cudd_sift,66,66,0,0.577488,0.429145,0.5795064999999999,0.1523505,0.031238500000000002,0.0,0.0,0.39257050000000004,0.39257050000000004,0,0.8463139051285395,22,1.1754590802516507,22
deathstarbench_social_network,completion_projected,masks,agrum_conditioned,66,66,0,9.396485,9.0821005,9.398901500000001,0.1554865,0.035587,0.0,1.0775495,9.018531500000002,6.4335795000000005,0,9.2808766370826,22,15.425499558424393,22
deathstarbench_social_network,completion_projected,masks,agrum_joint,66,66,0,5.609908000000001,5.288427,5.61259,0.15132400000000001,0.033137,0.0,1.0901435,5.2171590000000005,3.721947,0,5.387220655912863,22,9.624478719537525,22
deathstarbench_social_network,completion_projected,masks,storm_sparse,66,66,0,2.610954,2.458002,2.6134005,0.152952,0.034390000000000004,0.0,1.477519,2.4178865,0.947105,0,3.661565691312093,22,4.439565943753786,22
deathstarbench_social_network,completion_projected,masks,storm_compact,66,66,0,2.4525005,2.3150935,2.4552245,0.15337800000000001,0.036203,0.0,1.5788335,2.2794805,0.720591,0,3.713801072235217,22,4.495518960462929,22
